X,Y
0.54,[-0.30737886]
0.54,[-0.29982704]
0.54,[-0.30647787]
0.54,[-0.3228339]
0.54,[-0.33891398]
0.54,[-0.33091986]
0.54,[-0.35446084]
0.54,[-0.34646532]
0.54,[-0.3727843]
0.54,[-0.3594309]
0.54,[-0.34707078]
0.54,[-0.3992496]
0.54,[-0.4165509]
0.54,[-0.38448068]
0.54,[-0.43136087]
0.54,[-0.3992911]
0.54,[-0.44617036]
0.54,[-0.4173461]
0.54,[-0.40671614]
0.54,[-0.46658427]
0.54,[-0.47298247]
0.54,[-0.44010308]
0.54,[-0.469675]
0.54,[-0.4372743]
0.54,[-0.46636614]
0.54,[-0.43396637]
0.54,[-0.39788768]
0.54,[-0.46259817]
0.54,[-0.4586633]
0.54,[-0.42630738]
0.54,[-0.45472756]
0.54,[-0.42538542]
0.54,[-0.4461396]
0.54,[-0.42517242]
0.54,[-0.38955748]
0.54,[-0.4204676]
0.54,[-0.38914683]
0.54,[-0.3733921]
0.54,[-0.3586665]
0.54,[-0.34399542]
0.54,[-0.3345741]
0.54,[-0.32344773]
0.54,[-0.29066437]
0.54,[-0.313358]
0.54,[-0.29214287]
0.54,[-0.28080586]
0.54,[-0.25899267]
0.54,[-0.27092773]
0.54,[-0.2470362]
0.54,[-0.333235]
0.54,[-0.39615658]
0.54,[-0.40473193]
0.54,[-0.36722183]
0.54,[-0.33308488]
0.54,[-0.2762851]
0.54,[-0.2842443]
0.54,[-0.29012185]
0.54,[-0.05145514]
0.54,[-0.05261527]
0.54,[-0.05406485]
0.54,[-0.0555149]
0.54,[-0.05704139]
0.54,[-0.05933369]
0.54,[-0.05922555]
0.54,[-0.05867834]
0.54,[-0.0582127]
0.54,[-0.057968]
0.54,[-0.05772376]
0.54,[-0.05747906]
0.54,[-0.05723389]
0.54,[-0.05853478]
0.54,[-0.06016148]
0.54,[-0.06178818]
0.54,[-0.06382506]
0.54,[-0.06987973]
0.54,[-0.07621641]
0.54,[-0.08160829]
0.54,[-0.08548021]
0.54,[-0.08935165]
0.54,[-0.09322264]
0.54,[-0.09709363]
0.54,[-0.10096508]
0.54,[-0.10482907]
0.54,[-0.10861989]
0.54,[-0.11214875]
0.54,[-0.11617775]
0.54,[-0.12182459]
0.54,[-0.12747236]
0.54,[-0.13311873]
0.54,[-0.1415827]
0.54,[-0.1520868]
0.54,[-0.16092458]
0.54,[-0.16921562]
0.54,[-0.17750573]
0.54,[-0.1857963]
0.54,[-0.19468349]
0.54,[-0.20542671]
0.54,[-0.21616945]
0.54,[-0.22686745]
0.54,[-0.23677213]
0.54,[-0.24667685]
0.54,[-0.256582]
0.54,[-0.26648623]
0.54,[-0.2763914]
0.54,[-0.28629515]
0.54,[-0.2889221]
0.54,[-0.28853384]
0.54,[-0.29213122]
0.54,[-0.29621196]
0.54,[-0.30029315]
0.54,[-0.3043748]
0.54,[-0.3066368]
0.54,[-0.3081125]
0.54,[-0.3031457]
0.54,[-0.29662305]
0.54,[-0.2889673]
0.54,[-0.28131202]
0.54,[-0.04846369]
0.54,[-0.05303197]
0.54,[-0.05760118]
0.54,[-0.06216992]
0.54,[-0.0667382]
0.54,[-0.07055838]
0.54,[-0.0743464]
0.54,[-0.07813489]
0.54,[-0.0819229]
0.54,[-0.08571139]
0.54,[-0.08751614]
0.54,[-0.08546203]
0.54,[-0.08340698]
0.54,[-0.08135193]
0.54,[-0.07929688]
0.54,[-0.07753594]
0.54,[-0.07992285]
0.54,[-0.08585495]
0.54,[-0.0920984]
0.54,[-0.09552379]
0.54,[-0.09884058]
0.54,[-0.10205902]
0.54,[-0.10780654]
0.54,[-0.1153411]
0.54,[-0.12250137]
0.54,[-0.12966071]
0.54,[-0.13682099]
0.54,[-0.14386381]
0.54,[-0.1508838]
0.54,[-0.15790284]
0.54,[-0.16492188]
0.54,[-0.17181508]
0.54,[-0.17857544]
0.54,[-0.18499368]
0.54,[-0.19077756]
0.54,[-0.19656096]
0.54,[-0.20312741]
0.54,[-0.21027325]
0.54,[-0.21741813]
0.54,[-0.22439058]
0.54,[-0.2311458]
0.54,[-0.23785722]
0.54,[-0.24457052]
0.54,[-0.25093377]
0.54,[-0.25506762]
0.54,[-0.25920057]
0.54,[-0.2633335]
0.54,[-0.26746643]
0.54,[-0.27250502]
0.54,[-0.27806982]
0.54,[-0.28363556]
0.54,[-0.28802717]
0.54,[-0.28949073]
0.54,[-0.2909543]
0.54,[-0.29241785]
0.54,[-0.2941555]
0.54,[-0.29702717]
0.54,[-0.29935396]
0.54,[-0.29599988]
0.54,[-0.05338574]
0.54,[-0.05531728]
0.54,[-0.05613109]
0.54,[-0.05689643]
0.54,[-0.05777737]
0.54,[-0.05860982]
0.54,[-0.05947398]
0.54,[-0.06115988]
0.54,[-0.06193547]
0.54,[-0.06039593]
0.54,[-0.05950008]
0.54,[-0.06047191]
0.54,[-0.06144373]
0.54,[-0.06022581]
0.54,[-0.0555191]
0.54,[-0.05391337]
0.54,[-0.05247498]
0.54,[-0.05103659]
0.54,[-0.04959772]
0.54,[-0.04815886]
0.54,[-0.04672]
0.54,[-0.04554309]
0.54,[-0.04471856]
0.54,[-0.04389542]
0.54,[-0.04947001]
0.54,[-0.05088277]
0.54,[-0.05023535]
0.54,[-0.05378286]
0.54,[-0.05552096]
0.54,[-0.05691927]
0.54,[-0.05478359]
0.54,[-0.0565669]
0.54,[-0.05632266]
0.54,[-0.05607749]
0.54,[-0.05394274]
0.54,[-0.05558808]
0.54,[-0.05534384]
0.54,[-0.05509914]
0.54,[-0.05296392]
0.54,[-0.05531728]
0.54,[-0.05694351]
0.54,[-0.0603661]
0.54,[-0.05757181]
0.54,[-0.06905752]
0.54,[-0.07292944]
0.54,[-0.07679997]
0.54,[-0.0681202]
0.54,[-0.08454287]
0.54,[-0.08841386]
0.54,[-0.09225594]
0.54,[-0.08953717]
0.54,[-0.10321822]
0.54,[-0.10931392]
0.54,[-0.11518169]
0.54,[-0.11391948]
0.54,[-0.1264763]
0.54,[-0.13212314]
0.54,[-0.14090732]
0.54,[-0.1402324]
0.54,[-0.16019839]
0.54,[-0.16848896]
0.54,[-0.17677908]
0.54,[-0.17870641]
0.54,[-0.19731045]
0.54,[-0.20792688]
0.54,[-0.21776958]
0.54,[-0.2188295]
0.54,[-0.23732866]
0.54,[-0.24710798]
0.54,[-0.25688684]
0.54,[-0.25527504]
0.54,[-0.2732079]
0.54,[-0.2749348]
0.54,[-0.27736834]
0.54,[-0.2607499]
0.54,[-0.28092563]
0.54,[-0.2831634]
0.54,[-0.28485814]
0.54,[-0.26604623]
0.54,[-0.2857922]
0.54,[-0.28082496]
0.54,[-0.274066]
0.54,[-0.24376275]
0.54,[-0.25875404]
0.54,[-0.24913508]
0.54,[-0.23717858]
0.54,[-0.20340848]
0.54,[-0.06997715]
0.54,[-0.05663355]
0.54,[-0.06450649]
0.54,[-0.09354006]
0.54,[-0.11254402]
0.54,[-0.09611575]
0.54,[-0.10804845]
0.54,[-0.1478033]
0.54,[-0.13059059]
0.54,[-0.1706391]
0.54,[-0.10282716]
0.54,[-0.1925893]
0.54,[-0.15520503]
0.54,[-0.20008656]
0.54,[-0.16270277]
0.54,[-0.20758383]
0.54,[-0.16973673]
0.54,[-0.21464156]
0.54,[-0.12862271]
0.54,[-0.21847387]
0.54,[-0.17736077]
0.54,[-0.22204421]
0.54,[-0.17501068]
0.54,[-0.21756169]
0.54,[-0.1575071]
0.54,[-0.19869897]
0.54,[-0.0974516]
0.54,[-0.17825615]
0.54,[-0.1255632]
0.54,[-0.16427027]
0.54,[-0.11157639]
0.54,[-0.15028438]
0.54,[-0.13629755]
0.54,[-0.09759003]
0.54,[-0.1200217]
0.54,[-0.04582788]
0.54,[-0.05700364]
0.54,[-0.09710854]
0.54,[-0.2451937]
0.54,[-0.26788872]
0.54,[-0.27376583]
0.54,[-0.277318]
0.54,[-0.2531198]
0.54,[-0.27350062]
0.54,[-0.27203706]
0.54,[-0.27057347]
0.54,[-0.24726553]
0.54,[-0.26764634]
0.54,[-0.26618278]
0.54,[-0.26131433]
0.54,[-0.23342738]
0.54,[-0.25018334]
0.54,[-0.24577913]
0.54,[-0.24164617]
0.54,[-0.21568656]
0.54,[-0.23337938]
0.54,[-0.22923851]
0.54,[-0.2246171]
0.54,[-0.19769779]
0.54,[-0.21104464]
0.54,[-0.20425819]
0.54,[-0.19747172]
0.54,[-0.1705524]
0.54,[-0.18344435]
0.54,[-0.17750573]
0.54,[-0.17172278]
0.54,[-0.14729665]
0.54,[-0.16015504]
0.54,[-0.15437163]
0.54,[-0.14925197]
0.54,[-0.13134101]
0.54,[-0.13606358]
0.54,[-0.12911491]
0.54,[-0.12216578]
0.54,[-0.10733531]
0.54,[-0.10877557]
0.54,[-0.10249716]
0.54,[-0.09809948]
0.54,[-0.08754691]
0.54,[-0.09153581]
0.54,[-0.08813979]
0.54,[-0.08347829]
0.54,[-0.06905892]
0.54,[-0.07241254]
0.54,[-0.07099279]
0.54,[-0.07304784]
0.54,[-0.06885337]
0.54,[-0.07715747]
0.54,[-0.07921205]
0.54,[-0.0812671]
0.54,[-0.07707264]
0.54,[-0.0799923]
0.54,[-0.07620382]
0.54,[-0.07241534]
0.54,[-0.06669672]
0.54,[-0.06483836]
0.54,[-0.06105081]
0.54,[-0.05677757]
0.54,[-0.05138383]
0.54,[-0.04763916]
0.54,[-0.04307088]
0.54,[-0.0385026]
0.54,[-0.03932574]
0.54,[-0.04015028]
0.54,[-0.03737697]
0.54,[-0.04276792]
0.54,[-0.04420631]
0.54,[-0.04564564]
0.54,[-0.04313147]
0.54,[-0.04852289]
0.54,[-0.04996128]
0.54,[-0.05180146]
0.54,[-0.05279146]
0.54,[-0.05751495]
0.54,[-0.05654313]
0.54,[-0.05557223]
0.54,[-0.05198184]
0.54,[-0.05753592]
0.54,[-0.0567608]
0.54,[-0.05707495]
0.54,[-0.05521846]
0.54,[-0.05605745]
