X,Y
0.81,[-0.393435]
0.81,[-0.3913366]
0.81,[-0.41406238]
0.81,[-0.43840975]
0.81,[-0.46257252]
0.81,[-0.4400849]
0.81,[-0.4890635]
0.81,[-0.4642477]
0.81,[-0.51562905]
0.81,[-0.48870274]
0.81,[-0.49008518]
0.81,[-0.54219365]
0.81,[-0.5687592]
0.81,[-0.54183286]
0.81,[-0.5931308]
0.81,[-0.5659304]
0.81,[-0.6179941]
0.81,[-0.58285135]
0.81,[-0.55961704]
0.81,[-0.6345562]
0.81,[-0.64096415]
0.81,[-0.60550535]
0.81,[-0.64730364]
0.81,[-0.60718894]
0.81,[-0.6391203]
0.81,[-0.5978697]
0.81,[-0.5519902]
0.81,[-0.62980145]
0.81,[-0.6201513]
0.81,[-0.58106756]
0.81,[-0.60984945]
0.81,[-0.57365793]
0.81,[-0.5984425]
0.81,[-0.56624925]
0.81,[-0.51434726]
0.81,[-0.5657118]
0.81,[-0.5292938]
0.81,[-0.5060497]
0.81,[-0.49111667]
0.81,[-0.4676773]
0.81,[-0.4531661]
0.81,[-0.42972672]
0.81,[-0.38935146]
0.81,[-0.4120959]
0.81,[-0.38662383]
0.81,[-0.37640357]
0.81,[-0.35068074]
0.81,[-0.36328045]
0.81,[-0.33955768]
0.81,[-0.4442379]
0.81,[-0.537466]
0.81,[-0.56593835]
0.81,[-0.53086036]
0.81,[-0.4417601]
0.81,[-0.34340397]
0.81,[-0.36321706]
0.81,[-0.3854884]
0.81,[-0.08092311]
0.81,[-0.08671258]
0.81,[-0.09611714]
0.81,[-0.09795778]
0.81,[-0.09767486]
0.81,[-0.09763524]
0.81,[-0.09962643]
0.81,[-0.10192712]
0.81,[-0.1042278]
0.81,[-0.10652941]
0.81,[-0.10917082]
0.81,[-0.11725166]
0.81,[-0.12533201]
0.81,[-0.13341238]
0.81,[-0.14149322]
0.81,[-0.14957356]
0.81,[-0.15765393]
0.81,[-0.16571379]
0.81,[-0.17369907]
0.81,[-0.1816848]
0.81,[-0.18967056]
0.81,[-0.1976563]
0.81,[-0.20527242]
0.81,[-0.20882879]
0.81,[-0.21284334]
0.81,[-0.21823242]
0.81,[-0.2236229]
0.81,[-0.22901292]
0.81,[-0.23440294]
0.81,[-0.23979342]
0.81,[-0.24443814]
0.81,[-0.24909824]
0.81,[-0.25488585]
0.81,[-0.25984564]
0.81,[-0.26936534]
0.81,[-0.27966762]
0.81,[-0.2899699]
0.81,[-0.30027172]
0.81,[-0.310574]
0.81,[-0.31932834]
0.81,[-0.32725862]
0.81,[-0.33518842]
0.81,[-0.34579226]
0.81,[-0.35895503]
0.81,[-0.3711189]
0.81,[-0.38328186]
0.81,[-0.39520478]
0.81,[-0.4062673]
0.81,[-0.41714984]
0.81,[-0.4227207]
0.81,[-0.42418522]
0.81,[-0.42841464]
0.81,[-0.43016532]
0.81,[-0.42672968]
0.81,[-0.42329308]
0.81,[-0.41985697]
0.81,[-0.4164204]
0.81,[-0.39582282]
0.81,[-0.38505724]
0.81,[-0.37539262]
0.81,[-0.07893052]
0.81,[-0.07626162]
0.81,[-0.07359411]
0.81,[-0.07328788]
0.81,[-0.08144981]
0.81,[-0.09826028]
0.81,[-0.11507029]
0.81,[-0.12806384]
0.81,[-0.13450772]
0.81,[-0.14060342]
0.81,[-0.14669912]
0.81,[-0.15279527]
0.81,[-0.1588905]
0.81,[-0.16498621]
0.81,[-0.16967566]
0.81,[-0.17726569]
0.81,[-0.18485478]
0.81,[-0.1924448]
0.81,[-0.20003483]
0.81,[-0.20762438]
0.81,[-0.2152144]
0.81,[-0.22280443]
0.81,[-0.23039351]
0.81,[-0.23790756]
0.81,[-0.24484086]
0.81,[-0.2517751]
0.81,[-0.25820497]
0.81,[-0.26452672]
0.81,[-0.27149078]
0.81,[-0.2787834]
0.81,[-0.286077]
0.81,[-0.29336917]
0.81,[-0.30031553]
0.81,[-0.30697146]
0.81,[-0.31362742]
