X,Y
0.75,[-0.36230165]
0.75,[-0.36062646]
0.75,[-0.3831136]
0.75,[-0.40727687]
0.75,[-0.4314387]
0.75,[-0.40895155]
0.75,[-0.45560196]
0.75,[-0.43311435]
0.75,[-0.480538]
0.75,[-0.45727667]
0.75,[-0.4589523]
0.75,[-0.5071026]
0.75,[-0.5336085]
0.75,[-0.5067414]
0.75,[-0.55787987]
0.75,[-0.5260357]
0.75,[-0.57713556]
0.75,[-0.542065]
0.75,[-0.5259425]
0.75,[-0.59396696]
0.75,[-0.6055212]
0.75,[-0.57044464]
0.75,[-0.60792583]
0.75,[-0.57228714]
0.75,[-0.6026528]
0.75,[-0.5670141]
0.75,[-0.52442443]
0.75,[-0.59737885]
0.75,[-0.59167236]
0.75,[-0.55432117]
0.75,[-0.58310914]
0.75,[-0.5469176]
0.75,[-0.57006615]
0.75,[-0.53950846]
0.75,[-0.48719022]
0.75,[-0.5352683]
0.75,[-0.4999344]
0.75,[-0.47939464]
0.75,[-0.4646015]
0.75,[-0.44406077]
0.75,[-0.43007863]
0.75,[-0.40754068]
0.75,[-0.3666201]
0.75,[-0.39170948]
0.75,[-0.3669636]
0.75,[-0.35680068]
0.75,[-0.33513343]
0.75,[-0.34556994]
0.75,[-0.32469878]
0.75,[-0.42350283]
0.75,[-0.5107261]
0.75,[-0.5366498]
0.75,[-0.4921174]
0.75,[-0.41062722]
0.75,[-0.3357086]
0.75,[-0.3428502]
0.75,[-0.3586059]
0.75,[-0.06600036]
0.75,[-0.07360762]
0.75,[-0.08420867]
0.75,[-0.08851547]
0.75,[-0.09039852]
0.75,[-0.09051691]
0.75,[-0.09058217]
0.75,[-0.09088327]
0.75,[-0.09288798]
0.75,[-0.0951882]
0.75,[-0.09748981]
0.75,[-0.0997905]
0.75,[-0.10209212]
0.75,[-0.10431263]
0.75,[-0.10832764]
0.75,[-0.11640847]
0.75,[-0.12441333]
0.75,[-0.13239907]
0.75,[-0.14038529]
0.75,[-0.14837103]
0.75,[-0.15635677]
0.75,[-0.16434251]
0.75,[-0.17232779]
0.75,[-0.18163587]
0.75,[-0.19105162]
0.75,[-0.19622536]
0.75,[-0.20017092]
0.75,[-0.20411602]
0.75,[-0.20806205]
0.75,[-0.21200715]
0.75,[-0.21658196]
0.75,[-0.22355205]
0.75,[-0.23359658]
0.75,[-0.24389839]
0.75,[-0.25420022]
0.75,[-0.2645025]
0.75,[-0.27478984]
0.75,[-0.2837572]
0.75,[-0.29272455]
0.75,[-0.30169192]
0.75,[-0.31031203]
0.75,[-0.3182409]
0.75,[-0.32635576]
0.75,[-0.3348174]
0.75,[-0.3469687]
0.75,[-0.35887718]
0.75,[-0.37010047]
0.75,[-0.38132375]
0.75,[-0.39162838]
0.75,[-0.3935655]
0.75,[-0.39513674]
0.75,[-0.39677462]
0.75,[-0.3984125]
0.75,[-0.40524885]
0.75,[-0.4083792]
0.75,[-0.40663922]
0.75,[-0.3985952]
0.75,[-0.3791494]
0.75,[-0.36656836]
0.75,[-0.35600552]
0.75,[-0.07193805]
0.75,[-0.06929105]
0.75,[-0.06656154]
0.75,[-0.06913024]
0.75,[-0.07307254]
0.75,[-0.078477]
0.75,[-0.08701508]
0.75,[-0.0978599]
0.75,[-0.1023014]
0.75,[-0.1067429]
0.75,[-0.1118071]
0.75,[-0.12016992]
0.75,[-0.12853321]
0.75,[-0.1368951]
0.75,[-0.1452584]
0.75,[-0.15362075]
0.75,[-0.16198403]
0.75,[-0.1703464]
0.75,[-0.17887887]
0.75,[-0.18741834]
0.75,[-0.1959387]
0.75,[-0.20370725]
0.75,[-0.21147533]
0.75,[-0.21924293]
0.75,[-0.22701147]
0.75,[-0.23423234]
0.75,[-0.2409391]
0.75,[-0.24741468]
0.75,[-0.25389072]
0.75,[-0.26036677]
0.75,[-0.26684186]
0.75,[-0.27331835]
0.75,[-0.27962008]
0.75,[-0.28545895]
0.75,[-0.2912983]
0.75,[-0.2971381]
0.75,[-0.30297697]
0.75,[-0.308786]
0.75,[-0.31394345]
0.75,[-0.31827912]
0.75,[-0.32261434]
0.75,[-0.3271346]
0.75,[-0.33185533]
0.75,[-0.33621526]
0.75,[-0.33637837]
0.75,[-0.33654106]
0.75,[-0.33939454]
0.75,[-0.34352887]
0.75,[-0.34766135]
0.75,[-0.35320237]
0.75,[-0.3601352]
0.75,[-0.3622872]
0.75,[-0.36317652]
0.75,[-0.3640663]
0.75,[-0.36495563]
0.75,[-0.36584496]
0.75,[-0.36673522]
0.75,[-0.367625]
0.75,[-0.36772847]
0.75,[-0.06583629]
0.75,[-0.06902257]
0.75,[-0.07482649]
0.75,[-0.08154956]
0.75,[-0.09319235]
0.75,[-0.10425157]
0.75,[-0.11537512]
0.75,[-0.12717685]
0.75,[-0.13426255]
0.75,[-0.14641945]
0.75,[-0.15812983]
0.75,[-0.1628053]
0.75,[-0.1586309]
0.75,[-0.14562522]
0.75,[-0.13262]
0.75,[-0.11961433]
0.75,[-0.10660959]
0.75,[-0.09827892]
0.75,[-0.09439349]
0.75,[-0.09309726]
0.75,[-0.08966488]
0.75,[-0.08445804]
0.75,[-0.07940921]
0.75,[-0.07433475]
0.75,[-0.06613786]
0.75,[-0.07374512]
0.75,[-0.07572234]
0.75,[-0.0828649]
0.75,[-0.08331376]
0.75,[-0.08373278]
0.75,[-0.07739891]
0.75,[-0.08451723]
0.75,[-0.08481927]
0.75,[-0.08512037]
0.75,[-0.07905591]
0.75,[-0.08759911]
0.75,[-0.08989932]
0.75,[-0.09220094]
0.75,[-0.08230931]
0.75,[-0.0964849]
0.75,[-0.1006183]
0.75,[-0.10860404]
0.75,[-0.09279429]
0.75,[-0.12457506]
0.75,[-0.13256174]
0.75,[-0.14054748]
0.75,[-0.12642643]
0.75,[-0.15894085]
0.75,[-0.16862693]
0.75,[-0.17323436]
0.75,[-0.15352426]
0.75,[-0.18112549]
0.75,[-0.18619576]
0.75,[-0.19136298]
0.75,[-0.17623886]
0.75,[-0.20491771]
0.75,[-0.21521907]
0.75,[-0.2255218]
0.75,[-0.2174461]
0.75,[-0.24612544]
0.75,[-0.25642726]
0.75,[-0.26672953]
0.75,[-0.25865477]
0.75,[-0.28622615]
0.75,[-0.29519397]
0.75,[-0.30416086]
