X,Y
0.72,[-0.35304484]
0.72,[-0.34848076]
0.72,[-0.36754715]
0.72,[-0.3917104]
0.72,[-0.41587272]
0.72,[-0.3933851]
0.72,[-0.44003505]
0.72,[-0.41754743]
0.72,[-0.4641969]
0.72,[-0.44171023]
0.72,[-0.4413462]
0.72,[-0.4895571]
0.72,[-0.5159833]
0.72,[-0.4900358]
0.72,[-0.54025465]
0.72,[-0.50608885]
0.72,[-0.55718863]
0.72,[-0.52211815]
0.72,[-0.50822175]
0.72,[-0.5743855]
0.72,[-0.58779997]
0.72,[-0.55272293]
0.72,[-0.58823717]
0.72,[-0.55259895]
0.72,[-0.5829632]
0.72,[-0.54732496]
0.72,[-0.51064265]
0.72,[-0.5776897]
0.72,[-0.57241625]
0.72,[-0.54053897]
0.72,[-0.56908315]
0.72,[-0.533547]
0.72,[-0.55538017]
0.72,[-0.52613825]
0.72,[-0.472549]
0.72,[-0.5200468]
0.72,[-0.4844901]
0.72,[-0.46279112]
0.72,[-0.44612467]
0.72,[-0.42442432]
0.72,[-0.40964466]
0.72,[-0.38684708]
0.72,[-0.35534504]
0.72,[-0.37865347]
0.72,[-0.35568902]
0.72,[-0.34552565]
0.72,[-0.32554287]
0.72,[-0.3357058]
0.72,[-0.31537858]
0.72,[-0.40272582]
0.72,[-0.49735546]
0.72,[-0.51760066]
0.72,[-0.47416636]
0.72,[-0.39505935]
0.72,[-0.32485026]
0.72,[-0.33406186]
0.72,[-0.34327343]
0.72,[-0.05928101]
0.72,[-0.06606701]
0.72,[-0.0761903]
0.72,[-0.0809068]
0.72,[-0.08285371]
0.72,[-0.08480155]
0.72,[-0.08680767]
0.72,[-0.08720106]
0.72,[-0.08750309]
0.72,[-0.08951806]
0.72,[-0.0918192]
0.72,[-0.09412035]
0.72,[-0.09642151]
0.72,[-0.09872219]
0.72,[-0.10102381]
0.72,[-0.10361301]
0.72,[-0.1077562]
0.72,[-0.11574242]
0.72,[-0.12372816]
0.72,[-0.1317139]
0.72,[-0.13922702]
0.72,[-0.14539263]
0.72,[-0.15318075]
0.72,[-0.16152865]
0.72,[-0.1698747]
0.72,[-0.1782226]
0.72,[-0.1843318]
0.72,[-0.18827644]
0.72,[-0.19222248]
0.72,[-0.19616757]
0.72,[-0.20296055]
