X,Y
0.65,[-0.3295276]
0.65,[-0.32373208]
0.65,[-0.33278006]
0.65,[-0.3497793]
0.65,[-0.37573984]
0.65,[-0.35374725]
0.65,[-0.40170085]
0.65,[-0.3790571]
0.65,[-0.42766187]
0.65,[-0.40501764]
0.65,[-0.39930043]
0.65,[-0.4520386]
0.65,[-0.47594503]
0.65,[-0.44855866]
0.65,[-0.49461618]
0.65,[-0.4630377]
0.65,[-0.51064545]
0.65,[-0.47715783]
0.65,[-0.47030517]
0.65,[-0.53070796]
0.65,[-0.546589]
0.65,[-0.51122296]
0.65,[-0.5422962]
0.65,[-0.50665796]
0.65,[-0.53702176]
0.65,[-0.50256556]
0.65,[-0.46423373]
0.65,[-0.5318625]
0.65,[-0.527345]
0.65,[-0.4935311]
0.65,[-0.522828]
0.65,[-0.4887941]
0.65,[-0.51048887]
0.65,[-0.48299578]
0.65,[-0.42686436]
0.65,[-0.47312698]
0.65,[-0.43576413]
0.65,[-0.4155152]
0.65,[-0.4007267]
0.65,[-0.38215065]
0.65,[-0.37121212]
0.65,[-0.3517085]
0.65,[-0.32490012]
0.65,[-0.34463912]
0.65,[-0.32770047]
0.65,[-0.31783122]
0.65,[-0.29923323]
0.65,[-0.30939755]
0.65,[-0.2890703]
0.65,[-0.36402994]
0.65,[-0.45461008]
0.65,[-0.47326866]
0.65,[-0.43228003]
0.65,[-0.3595423]
0.65,[-0.2995129]
0.65,[-0.3087245]
0.65,[-0.3169885]
0.65,[-0.05872029]
0.65,[-0.06137009]
0.65,[-0.06560184]
0.65,[-0.06630845]
0.65,[-0.0652518]
0.65,[-0.06719964]
0.65,[-0.06937494]
0.65,[-0.07152461]
0.65,[-0.07334194]
0.65,[-0.07544967]
0.65,[-0.07757976]
0.65,[-0.08007574]
0.65,[-0.08153511]
0.65,[-0.08372346]
0.65,[-0.0863905]
0.65,[-0.08905801]
0.65,[-0.09172552]
0.65,[-0.09439256]
0.65,[-0.09706007]
0.65,[-0.10020347]
0.65,[-0.10348297]
0.65,[-0.10736933]
0.65,[-0.11544597]
0.65,[-0.1235226]
0.65,[-0.13159877]
0.65,[-0.13967495]
0.65,[-0.14775157]
0.65,[-0.15582867]
0.65,[-0.16390485]
0.65,[-0.17075096]
0.65,[-0.18133058]
0.65,[-0.19206306]
0.65,[-0.20263708]
0.65,[-0.2117177]
0.65,[-0.2205154]
0.65,[-0.22880597]
