X,Y
0.76,[-0.36749077]
0.76,[-0.36581558]
0.76,[-0.38830227]
0.76,[-0.4124655]
0.76,[-0.4366283]
0.76,[-0.41414115]
0.76,[-0.46079016]
0.76,[-0.438303]
0.76,[-0.48638573]
0.76,[-0.46246532]
0.76,[-0.4641405]
0.76,[-0.51295173]
0.76,[-0.5394842]
0.76,[-0.51259005]
0.76,[-0.5637556]
0.76,[-0.53268516]
0.76,[-0.58378494]
0.76,[-0.5487149]
0.76,[-0.5318499]
0.76,[-0.6008099]
0.76,[-0.6114286]
0.76,[-0.576352]
0.76,[-0.6144886]
0.76,[-0.5788508]
0.76,[-0.6092151]
0.76,[-0.5735773]
0.76,[-0.52901924]
0.76,[-0.6039416]
0.76,[-0.5964737]
0.76,[-0.5587832]
0.76,[-0.58756554]
0.76,[-0.5513745]
0.76,[-0.57479525]
0.76,[-0.54396534]
0.76,[-0.4919198]
0.76,[-0.54034185]
0.76,[-0.5050079]
0.76,[-0.48446864]
0.76,[-0.46967453]
0.76,[-0.44913432]
0.76,[-0.4359776]
0.76,[-0.4150785]
0.76,[-0.37037826]
0.76,[-0.3965644]
0.76,[-0.37072226]
0.76,[-0.36055842]
0.76,[-0.33759165]
0.76,[-0.3480277]
0.76,[-0.32715607]
0.76,[-0.42859456]
0.76,[-0.5151825]
0.76,[-0.5419289]
0.76,[-0.49810076]
0.76,[-0.41581586]
0.76,[-0.3374891]
0.76,[-0.34477195]
0.76,[-0.36361697]
0.76,[-0.06851405]
0.76,[-0.07612132]
0.76,[-0.08688131]
0.76,[-0.091107]
0.76,[-0.09206484]
0.76,[-0.09166446]
0.76,[-0.09180941]
0.76,[-0.09247734]
0.76,[-0.09477756]
0.76,[-0.09707871]
0.76,[-0.09937986]
0.76,[-0.10168102]
0.76,[-0.10398217]
0.76,[-0.10602976]
0.76,[-0.11385563]
0.76,[-0.12193599]
0.76,[-0.12996602]
0.76,[-0.13795176]
0.76,[-0.14593704]
0.76,[-0.15392278]
0.76,[-0.16190898]
0.76,[-0.16989474]
0.76,[-0.17788048]
0.76,[-0.18673877]
0.76,[-0.196038]
0.76,[-0.20142753]
0.76,[-0.20545048]
0.76,[-0.20939557]
0.76,[-0.2133416]
0.76,[-0.21728669]
0.76,[-0.22155993]
0.76,[-0.22852072]
0.76,[-0.23612332]
0.76,[-0.24642561]
0.76,[-0.25672743]
0.76,[-0.26703018]
0.76,[-0.27733245]
0.76,[-0.2867948]
0.76,[-0.29576215]
0.76,[-0.3047286]
0.76,[-0.3136964]
0.76,[-0.32202289]
0.76,[-0.3299513]
0.76,[-0.33826703]
0.76,[-0.35091054]
0.76,[-0.3629938]
0.76,[-0.3742171]
0.76,[-0.38544038]
0.76,[-0.39587924]
0.76,[-0.39842415]
0.76,[-0.3998891]
0.76,[-0.40135315]
0.76,[-0.4029034]
0.76,[-0.41168898]
0.76,[-0.41115156]
0.76,[-0.40822864]
0.76,[-0.40057895]
0.76,[-0.3824135]
0.76,[-0.36996672]
0.76,[-0.3584633]
0.76,[-0.07324686]
0.76,[-0.0705169]
0.76,[-0.06778693]
0.76,[-0.07022418]
0.76,[-0.07364165]
0.76,[-0.07971311]
0.76,[-0.09527163]
0.76,[-0.104775]
0.76,[-0.1092165]
0.76,[-0.113658]
0.76,[-0.11809996]
0.76,[-0.12440214]
0.76,[-0.13276497]
0.76,[-0.14112778]
0.76,[-0.14949013]
0.76,[-0.15785342]
0.76,[-0.16621532]
0.76,[-0.1745786]
0.76,[-0.18294142]
0.76,[-0.19130425]
0.76,[-0.19901592]
0.76,[-0.20664184]
0.76,[-0.21426728]
0.76,[-0.22189273]
0.76,[-0.22965102]
0.76,[-0.23741956]
0.76,[-0.24475975]
0.76,[-0.25158396]
0.76,[-0.25806]
0.76,[-0.26453558]
0.76,[-0.27101162]
0.76,[-0.2774872]
0.76,[-0.28376046]
0.76,[-0.2895998]
0.76,[-0.29543915]
0.76,[-0.3012785]
0.76,[-0.30711737]
0.76,[-0.31295577]
0.76,[-0.3183318]
0.76,[-0.32289356]
0.76,[-0.3274455]
0.76,[-0.3318157]
0.76,[-0.33653638]
0.76,[-0.3409089]
0.76,[-0.3410711]
0.76,[-0.34123424]
0.76,[-0.3430171]
0.76,[-0.3477951]
0.76,[-0.35472792]
0.76,[-0.36166027]
0.76,[-0.36859402]
0.76,[-0.3705689]
0.76,[-0.3714587]
0.76,[-0.3723485]
0.76,[-0.37323827]
0.76,[-0.37412807]
0.76,[-0.37501785]
0.76,[-0.3759067]
0.76,[-0.37453032]
0.76,[-0.06822506]
0.76,[-0.07030575]
0.76,[-0.07611013]
0.76,[-0.08423384]
0.76,[-0.09570184]
0.76,[-0.10666738]
0.76,[-0.11797085]
0.76,[-0.1297395]
0.76,[-0.13997371]
0.76,[-0.15199311]
0.76,[-0.16385265]
0.76,[-0.16911773]
0.76,[-0.16450985]
0.76,[-0.15150464]
0.76,[-0.13849896]
0.76,[-0.12549329]
0.76,[-0.11248855]
0.76,[-0.10329746]
0.76,[-0.09587104]
0.76,[-0.09400942]
0.76,[-0.09053695]
