X,Y
0.68,[-0.34038687]
0.68,[-0.33459133]
0.68,[-0.34380248]
0.68,[-0.36904708]
0.68,[-0.3950076]
0.68,[-0.37236434]
0.68,[-0.419279]
0.68,[-0.3967928]
0.68,[-0.44344178]
0.68,[-0.42095464]
0.68,[-0.4175572]
0.68,[-0.46760458]
0.68,[-0.49248236]
0.68,[-0.46640062]
0.68,[-0.5145626]
0.68,[-0.4809892]
0.68,[-0.5305928]
0.68,[-0.4955223]
0.68,[-0.48593083]
0.68,[-0.5493339]
0.68,[-0.5641714]
0.68,[-0.52909476]
0.68,[-0.56198484]
0.68,[-0.5263471]
0.68,[-0.5567109]
0.68,[-0.52216196]
0.68,[-0.48748386]
0.68,[-0.55143785]
0.68,[-0.5482535]
0.68,[-0.5167813]
0.68,[-0.54552114]
0.68,[-0.5117352]
0.68,[-0.5325761]
0.68,[-0.5040054]
0.68,[-0.4464435]
0.68,[-0.49515405]
0.68,[-0.45678774]
0.68,[-0.4350883]
0.68,[-0.4184223]
0.68,[-0.39822188]
0.68,[-0.38636935]
0.68,[-0.3666378]
0.68,[-0.33776736]
0.68,[-0.35750636]
0.68,[-0.3406558]
0.68,[-0.33049196]
0.68,[-0.31050873]
0.68,[-0.32067257]
0.68,[-0.30034536]
0.68,[-0.3801021]
0.68,[-0.47488976]
0.68,[-0.49353203]
0.68,[-0.45023105]
0.68,[-0.3743047]
0.68,[-0.3103717]
0.68,[-0.3195833]
0.68,[-0.32836235]
0.68,[-0.05826538]
0.68,[-0.0611636]
0.68,[-0.06813231]
0.68,[-0.07084829]
0.68,[-0.07279567]
0.68,[-0.07474305]
0.68,[-0.07669137]
0.68,[-0.07879582]
0.68,[-0.08092591]
0.68,[-0.0828952]
0.68,[-0.08425948]
0.68,[-0.0865597]
0.68,[-0.08886132]
0.68,[-0.091162]
0.68,[-0.09389989]
0.68,[-0.09630358]
0.68,[-0.09827054]
0.68,[-0.10023796]
0.68,[-0.10266356]
0.68,[-0.10506073]
0.68,[-0.11277939]
0.68,[-0.12085603]
0.68,[-0.1289322]
0.68,[-0.1370093]
0.68,[-0.14508547]
0.68,[-0.1531621]
0.68,[-0.16123873]
0.68,[-0.1693149]
0.68,[-0.1751137]
0.68,[-0.18063608]
0.68,[-0.19142264]
0.68,[-0.20275314]
0.68,[-0.2140827]
0.68,[-0.22541228]
0.68,[-0.23561387]
0.68,[-0.24447031]
0.68,[-0.25234511]
0.68,[-0.2602204]
0.68,[-0.26809567]
0.68,[-0.27597097]
0.68,[-0.2838467]
0.68,[-0.29172152]
0.68,[-0.29959726]
0.68,[-0.30747253]
0.68,[-0.31492412]
0.68,[-0.3219921]
0.68,[-0.33312032]
0.68,[-0.34531963]
0.68,[-0.35579485]
0.68,[-0.3579058]
0.68,[-0.35882777]
0.68,[-0.35974878]
0.68,[-0.36067027]
0.68,[-0.36159176]
0.68,[-0.36251324]
0.68,[-0.37003055]
0.68,[-0.3693235]
0.68,[-0.3511641]
0.68,[-0.34100026]
0.68,[-0.33083642]
0.68,[-0.07238038]
0.68,[-0.07024329]
0.68,[-0.0683113]
0.68,[-0.06735346]
0.68,[-0.06639561]
0.68,[-0.0654373]
0.68,[-0.06544057]
0.68,[-0.06662726]
0.68,[-0.07245681]
0.68,[-0.07912256]
0.68,[-0.08550257]
0.68,[-0.09551447]
0.68,[-0.10317534]
0.68,[-0.11083621]
0.68,[-0.11849755]
0.68,[-0.12615888]
0.68,[-0.13382022]
0.68,[-0.14148109]
0.68,[-0.14914197]
0.68,[-0.1568033]
0.68,[-0.16446416]
0.68,[-0.17212597]
0.68,[-0.17978685]
0.68,[-0.18744771]
0.68,[-0.19510812]
0.68,[-0.20277038]
0.68,[-0.21043079]
0.68,[-0.21644165]
0.68,[-0.22240311]
0.68,[-0.22851512]
0.68,[-0.23462759]
0.68,[-0.24073914]
0.68,[-0.24685164]
0.68,[-0.25242668]
0.68,[-0.25797704]
0.68,[-0.26352787]
0.68,[-0.26907822]
0.68,[-0.27462858]
0.68,[-0.28020504]
0.68,[-0.28492525]
0.68,[-0.2896455]
0.68,[-0.29436666]
0.68,[-0.2990864]
0.68,[-0.3033615]
0.68,[-0.30577546]
0.68,[-0.3099079]
0.68,[-0.31404132]
0.68,[-0.31817427]
0.68,[-0.32230765]
0.68,[-0.3264406]
0.68,[-0.33057353]
0.68,[-0.3323699]
0.68,[-0.3325265]
0.68,[-0.3326822]
0.68,[-0.33283973]
0.68,[-0.3329954]
0.68,[-0.33315295]
0.68,[-0.33337387]
0.68,[-0.33472463]
0.68,[-0.06129365]
0.68,[-0.06309374]
0.68,[-0.06584281]
0.68,[-0.07164813]
0.68,[-0.07745251]
0.68,[-0.08604559]
0.68,[-0.09781189]
0.68,[-0.1105407]
0.68,[-0.1170792]
0.68,[-0.12062111]
0.68,[-0.12368388]
0.68,[-0.12354078]
0.68,[-0.12108395]
0.68,[-0.11256219]
0.68,[-0.1048906]
0.68,[-0.09704749]
0.68,[-0.09377963]
0.68,[-0.09146776]
0.68,[-0.09158522]
0.68,[-0.09118018]
0.68,[-0.08961874]
