X,Y
31.999999999999996,[-0.4436972]
31.000000000000004,[-0.4391471]
29.999999999999993,[-0.46703452]
29.999999999999993,[-0.4994711]
29.999999999999993,[-0.53190815]
31.000000000000004,[-0.50402075]
29.999999999999993,[-0.5643443]
31.000000000000004,[-0.53630537]
29.999999999999993,[-0.59728235]
31.000000000000004,[-0.5666524]
31.999999999999996,[-0.573602]
29.999999999999993,[-0.6342499]
29.999999999999993,[-0.67010725]
31.000000000000004,[-0.639784]
29.999999999999993,[-0.7035376]
31.000000000000004,[-0.6622292]
29.999999999999993,[-0.71820164]
31.000000000000004,[-0.6768364]
31.999999999999996,[-0.6310059]
29.999999999999993,[-0.7242722]
29.999999999999993,[-0.7215879]
31.000000000000004,[-0.6797593]
29.999999999999993,[-0.72732]
31.000000000000004,[-0.6850407]
29.999999999999993,[-0.7177635]
31.000000000000004,[-0.6712357]
31.999999999999996,[-0.60814583]
29.999999999999993,[-0.70147973]
29.999999999999993,[-0.6850137]
31.000000000000004,[-0.6383055]
29.999999999999993,[-0.66996926]
31.000000000000004,[-0.6248062]
29.999999999999993,[-0.6528088]
31.000000000000004,[-0.61348647]
31.999999999999996,[-0.5571747]
29.999999999999993,[-0.62140787]
29.999999999999993,[-0.5830644]
31.000000000000004,[-0.55755734]
29.999999999999993,[-0.54472226]
31.000000000000004,[-0.51921433]
29.999999999999993,[-0.50637925]
31.000000000000004,[-0.48087034]
31.999999999999996,[-0.430445]
29.999999999999993,[-0.46803617]
29.999999999999993,[-0.43835986]
31.000000000000004,[-0.42700046]
31.000000000000004,[-0.4121961]
29.999999999999993,[-0.4235555]
31.999999999999996,[-0.40097606]
31.999999999999996,[-0.49370635]
31.999999999999996,[-0.58401054]
31.999999999999996,[-0.63990283]
31.999999999999996,[-0.6209199]
31.999999999999996,[-0.5055188]
31.999999999999996,[-0.3787835]
31.000000000000004,[-0.4022476]
29.999999999999993,[-0.43407917]
-30.0,[-0.09335268]
-29.0,[-0.0997094]
-28.0,[-0.10889303]
-27.0,[-0.11476965]
-26.000000000000004,[-0.12204972]
-24.999999999999996,[-0.12933025]
-24.000000000000004,[-0.13661078]
-23.0,[-0.14389084]
-22.0,[-0.15117045]
-21.0,[-0.1584519]
-20.0,[-0.16586667]
-19.000000000000004,[-0.17484336]
-17.999999999999996,[-0.18382142]
-17.000000000000004,[-0.19279811]
-16.000000000000004,[-0.20164847]
-15.0,[-0.21216749]
-14.0,[-0.2225765]
-12.999999999999998,[-0.22964402]
-11.999999999999998,[-0.23532116]
-10.999999999999996,[-0.24099876]
-10.000000000000004,[-0.24667685]
-9.000000000000002,[-0.25235444]
-8.000000000000002,[-0.25800827]
-7.0,[-0.26357308]
-5.999999999999999,[-0.26913834]
-4.999999999999998,[-0.2747041]
-3.999999999999997,[-0.28026888]
-3.000000000000003,[-0.2840229]
-2.000000000000002,[-0.28817865]
-1.000000000000001,[-0.29141295]
0.0,[-0.2937472]
1.000000000000001,[-0.29608142]
1.9999999999999947,[-0.29846647]
3.000000000000003,[-0.30530468]
3.999999999999997,[-0.3136237]
5.000000000000005,[-0.32194224]
5.999999999999999,[-0.33026078]
7.000000000000007,[-0.33858025]
8.000000000000002,[-0.35249528]
8.999999999999995,[-0.3660654]
10.000000000000004,[-0.37963462]
10.999999999999996,[-0.39320335]
12.000000000000005,[-0.406773]
12.999999999999998,[-0.4197675]
14.000000000000007,[-0.43236205]
15.0,[-0.4449571]
15.999999999999995,[-0.45503286]
17.000000000000004,[-0.46260515]
17.999999999999996,[-0.46806416]
19.000000000000004,[-0.47281516]
20.0,[-0.47554836]
21.000000000000007,[-0.47431368]
22.0,[-0.47093022]
22.999999999999993,[-0.46746847]
24.000000000000004,[-0.4625949]
24.999999999999996,[-0.45772132]
26.000000000000004,[-0.45284727]
27.0,[-0.4479737]
28.000000000000007,[-0.44309968]
29.0,[-0.4339622]
-29.0,[-0.09534574]
-28.0,[-0.11049969]
-27.0,[-0.118347]
-26.000000000000004,[-0.11519521]
-24.999999999999996,[-0.11004523]
-24.000000000000004,[-0.10548069]
-23.0,[-0.12660913]
-22.0,[-0.14261651]
-21.0,[-0.15226951]
-20.0,[-0.15965165]
-19.000000000000004,[-0.16703379]
-17.999999999999996,[-0.17441593]
-17.000000000000004,[-0.18179807]
-16.000000000000004,[-0.18832912]
-15.0,[-0.19464341]
-14.0,[-0.20095818]
-12.999999999999998,[-0.20727247]
-11.999999999999998,[-0.21122968]
-10.999999999999996,[-0.21236324]
-10.000000000000004,[-0.21349634]
-9.000000000000002,[-0.21462944]
-8.000000000000002,[-0.215763]
-7.0,[-0.22085099]
-5.999999999999999,[-0.23033711]
-4.999999999999998,[-0.23982278]
-3.999999999999997,[-0.24930753]
-3.000000000000003,[-0.25879365]
-2.000000000000002,[-0.26827887]
-1.000000000000001,[-0.27776498]
0.0,[-0.2872502]
1.000000000000001,[-0.29673585]
1.9999999999999947,[-0.30626392]
3.000000000000003,[-0.31602412]
3.999999999999997,[-0.32508472]
5.000000000000005,[-0.33394858]
5.999999999999999,[-0.343534]
7.000000000000007,[-0.35697362]
8.000000000000002,[-0.3731884]
8.999999999999995,[-0.38910535]
10.000000000000004,[-0.39964068]
10.999999999999996,[-0.41017416]
12.000000000000005,[-0.420709]
12.999999999999998,[-0.43124342]
14.000000000000007,[-0.4417778]
15.0,[-0.4523122]
15.999999999999995,[-0.46284705]
17.000000000000004,[-0.47016302]
17.999999999999996,[-0.47546682]
19.000000000000004,[-0.4810936]
20.0,[-0.4889507]
21.000000000000007,[-0.49680826]
22.0,[-0.50155973]
22.999999999999993,[-0.5069003]
24.000000000000004,[-0.5075254]
24.999999999999996,[-0.5074872]
26.000000000000004,[-0.50744987]
27.0,[-0.50741214]
28.000000000000007,[-0.48942146]
29.0,[-0.46175078]
-30.0,[-0.09704702]
-30.0,[-0.10074089]
-30.0,[-0.1048631]
-30.0,[-0.11603792]
-30.0,[-0.1368168]
-30.0,[-0.15846635]
-30.0,[-0.17922425]
-30.0,[-0.19989686]
-30.0,[-0.21832517]
-30.0,[-0.22729346]
-30.0,[-0.23626268]
-30.0,[-0.24467586]
-30.0,[-0.23416895]
-30.0,[-0.22314468]
-30.0,[-0.20734937]
-30.0,[-0.19230823]
-30.0,[-0.17726663]
-30.0,[-0.16222595]
-30.0,[-0.14594683]
-30.0,[-0.13042466]
-30.0,[-0.11490203]
-30.0,[-0.10018622]
-30.0,[-0.08569507]
-30.0,[-0.08019133]
-30.0,[-0.08963598]
-29.0,[-0.09533269]
-28.0,[-0.09374561]
-27.0,[-0.1035953]
-26.000000000000004,[-0.10620128]
-24.999999999999996,[-0.11348181]
-24.000000000000004,[-0.10491391]
-23.0,[-0.12804288]
-22.0,[-0.13532294]
-21.0,[-0.142603]
-20.0,[-0.1340351]
-19.000000000000004,[-0.15716359]
-17.999999999999996,[-0.16444366]
-17.000000000000004,[-0.17172466]
-16.000000000000004,[-0.16315675]
-15.0,[-0.1894417]
-14.0,[-0.19974445]
-12.999999999999998,[-0.20542204]
-11.999999999999998,[-0.18687813]
-10.999999999999996,[-0.21677677]
-10.000000000000004,[-0.22245531]
-9.000000000000002,[-0.22813292]
-8.000000000000002,[-0.20958854]
-7.0,[-0.23936413]
-5.999999999999999,[-0.2449299]
-4.999999999999998,[-0.2504942]
-3.999999999999997,[-0.22110827]
-3.000000000000003,[-0.2547931]
-2.000000000000002,[-0.2569945]
-1.000000000000001,[-0.25932875]
0.0,[-0.23901223]
1.000000000000001,[-0.26848906]
1.9999999999999947,[-0.27719074]
3.000000000000003,[-0.28578335]
3.999999999999997,[-0.2745801]
5.000000000000005,[-0.3024209]
5.999999999999999,[-0.3107399]
7.000000000000007,[-0.31905845]
8.000000000000002,[-0.30785614]
8.999999999999995,[-0.33791324]
10.000000000000004,[-0.35208046]
10.999999999999996,[-0.365652]
12.000000000000005,[-0.35157195]
12.999999999999998,[-0.39279082]
14.000000000000007,[-0.40636003]
15.0,[-0.41981223]
15.999999999999995,[-0.4000905]
17.000000000000004,[-0.43769336]
17.999999999999996,[-0.4441405]
19.000000000000004,[-0.44966194]
20.0,[-0.42179504]
21.000000000000007,[-0.45157203]
22.0,[-0.44818997]
22.999999999999993,[-0.44480655]
24.000000000000004,[-0.4186838]
24.999999999999996,[-0.4360727]
26.000000000000004,[-0.43119866]
27.0,[-0.426326]
28.000000000000007,[-0.399877]
29.0,[-0.4134336]
29.999999999999993,[-0.40432456]
31.000000000000004,[-0.39521363]
31.999999999999996,[-0.36343938]
39.99999999999999,[-0.1598381]
42.00000000000001,[-0.13395725]
43.99999999999999,[-0.14255033]
39.99999999999999,[-0.2074785]
39.99999999999999,[-0.2463888]
42.00000000000001,[-0.20900871]
42.00000000000001,[-0.23667239]
39.99999999999999,[-0.27546662]
42.00000000000001,[-0.2635288]
39.99999999999999,[-0.30373672]
43.99999999999999,[-0.22509393]
39.99999999999999,[-0.32514903]
42.00000000000001,[-0.28998482]
39.99999999999999,[-0.34054953]
42.00000000000001,[-0.30547434]
39.99999999999999,[-0.34804633]
42.00000000000001,[-0.32025075]
39.99999999999999,[-0.3567592]
43.99999999999999,[-0.28733873]
39.99999999999999,[-0.36552662]
42.00000000000001,[-0.32820946]
39.99999999999999,[-0.36348787]
42.00000000000001,[-0.31276885]
39.99999999999999,[-0.3512331]
42.00000000000001,[-0.28817308]
39.99999999999999,[-0.3312727]
43.99999999999999,[-0.20761833]
39.99999999999999,[-0.3120781]
42.00000000000001,[-0.23395781]
39.99999999999999,[-0.2879596]
42.00000000000001,[-0.20564204]
39.99999999999999,[-0.2600871]
39.99999999999999,[-0.22992276]
42.00000000000001,[-0.17815502]
39.99999999999999,[-0.1964477]
43.99999999999999,[-0.10762383]
42.00000000000001,[-0.13533784]
39.99999999999999,[-0.17866446]
31.999999999999996,[-0.31569785]
31.000000000000004,[-0.36593443]
29.999999999999993,[-0.3934928]
29.0,[-0.42553878]
28.000000000000007,[-0.41678348]
27.0,[-0.47870716]
26.000000000000004,[-0.47874445]
24.999999999999996,[-0.4787822]
24.000000000000004,[-0.44638196]
22.999999999999993,[-0.47478628]
22.0,[-0.46920657]
21.000000000000007,[-0.46143663]
20.0,[-0.4172095]
19.000000000000004,[-0.4468355]
17.999999999999996,[-0.44153216]
17.000000000000004,[-0.43622932]
15.999999999999995,[-0.39539587]
15.0,[-0.4221805]
14.000000000000007,[-0.41164565]
12.999999999999998,[-0.40111125]
12.000000000000005,[-0.35697547]
10.999999999999996,[-0.3800429]
10.000000000000004,[-0.36950806]
8.999999999999995,[-0.3589732]
8.000000000000002,[-0.32259664]
7.000000000000007,[-0.33363724]
5.999999999999999,[-0.32139736]
5.000000000000005,[-0.3110126]
3.999999999999997,[-0.2702393]
3.000000000000003,[-0.2930005]
