X,Y
31.999999999999996,[-0.44835964]
31.000000000000004,[-0.44380954]
29.999999999999993,[-0.4716965]
29.999999999999993,[-0.50413305]
29.999999999999993,[-0.53657013]
31.000000000000004,[-0.5086827]
29.999999999999993,[-0.5690067]
31.000000000000004,[-0.54005796]
29.999999999999993,[-0.6035473]
31.000000000000004,[-0.57207084]
31.999999999999996,[-0.58002913]
29.999999999999993,[-0.64067656]
29.999999999999993,[-0.67653435]
31.000000000000004,[-0.6462111]
29.999999999999993,[-0.7091849]
31.000000000000004,[-0.667876]
29.999999999999993,[-0.7238494]
31.000000000000004,[-0.68254054]
31.999999999999996,[-0.6338393]
29.999999999999993,[-0.72948694]
29.999999999999993,[-0.72675043]
31.000000000000004,[-0.6837417]
29.999999999999993,[-0.7320934]
31.000000000000004,[-0.6883319]
29.999999999999993,[-0.7200511]
31.000000000000004,[-0.67334247]
31.999999999999996,[-0.6101678]
29.999999999999993,[-0.70358604]
29.999999999999993,[-0.68742347]
31.000000000000004,[-0.64058244]
29.999999999999993,[-0.67245364]
31.000000000000004,[-0.6269643]
29.999999999999993,[-0.6555611]
31.000000000000004,[-0.615645]
31.999999999999996,[-0.55956393]
29.999999999999993,[-0.6241085]
29.999999999999993,[-0.5857659]
31.000000000000004,[-0.560258]
29.999999999999993,[-0.5474229]
31.000000000000004,[-0.5219149]
29.999999999999993,[-0.5090798]
31.000000000000004,[-0.48357233]
31.999999999999996,[-0.43337023]
29.999999999999993,[-0.4707368]
29.999999999999993,[-0.4412856]
31.000000000000004,[-0.42992574]
31.000000000000004,[-0.41512138]
29.999999999999993,[-0.4264803]
31.999999999999996,[-0.40270206]
31.999999999999996,[-0.49640742]
31.999999999999996,[-0.58616906]
31.999999999999996,[-0.6422683]
31.999999999999996,[-0.62552404]
31.999999999999996,[-0.5092714]
31.999999999999996,[-0.37991986]
31.000000000000004,[-0.4075845]
29.999999999999993,[-0.43870804]
-30.0,[-0.09349857]
-29.0,[-0.09995783]
-28.0,[-0.10876857]
-27.0,[-0.11554851]
-26.000000000000004,[-0.12282858]
-24.999999999999996,[-0.13010958]
-24.000000000000004,[-0.13738963]
-23.0,[-0.1446697]
-22.0,[-0.15195023]
-21.0,[-0.15923077]
-20.0,[-0.16651082]
-19.000000000000004,[-0.17510903]
-17.999999999999996,[-0.18408617]
-17.000000000000004,[-0.19306426]
-16.000000000000004,[-0.20032334]
-15.0,[-0.20774929]
-14.0,[-0.21853586]
-12.999999999999998,[-0.22520672]
-11.999999999999998,[-0.23141055]
-10.999999999999996,[-0.23761438]
-10.000000000000004,[-0.24381728]
-9.000000000000002,[-0.2500216]
-8.000000000000002,[-0.25621378]
-7.0,[-0.26182893]
-5.999999999999999,[-0.26739466]
-4.999999999999998,[-0.27295947]
-3.999999999999997,[-0.27852473]
-3.000000000000003,[-0.28409046]
-2.000000000000002,[-0.28990465]
-1.000000000000001,[-0.29449484]
0.0,[-0.2968286]
1.000000000000001,[-0.29916283]
1.9999999999999947,[-0.3014971]
3.000000000000003,[-0.3078058]
3.999999999999997,[-0.31612435]
5.000000000000005,[-0.32444382]
5.999999999999999,[-0.33276236]
7.000000000000007,[-0.34226012]
8.000000000000002,[-0.35582885]
8.999999999999995,[-0.36939853]
10.000000000000004,[-0.3829677]
10.999999999999996,[-0.39653736]
12.000000000000005,[-0.41010657]
12.999999999999998,[-0.42326373]
14.000000000000007,[-0.4358583]
15.0,[-0.44787815]
15.999999999999995,[-0.45704034]
17.000000000000004,[-0.46336678]
17.999999999999996,[-0.46882576]
19.000000000000004,[-0.47372732]
20.0,[-0.4766027]
21.000000000000007,[-0.4756621]
22.0,[-0.47227913]
22.999999999999993,[-0.46889663]
24.000000000000004,[-0.46551365]
24.999999999999996,[-0.4610507]
26.000000000000004,[-0.45617712]
27.0,[-0.4513031]
28.000000000000007,[-0.44642952]
29.0,[-0.4378411]
-29.0,[-0.09659583]
-28.0,[-0.11175024]
-27.0,[-0.12042116]
-26.000000000000004,[-0.11726937]
-24.999999999999996,[-0.11174185]
-24.000000000000004,[-0.1069573]
-23.0,[-0.12005014]
-22.0,[-0.14173418]
-21.0,[-0.15264426]
-20.0,[-0.16070364]
-19.000000000000004,[-0.16808532]
-17.999999999999996,[-0.17546746]
-17.000000000000004,[-0.18284914]
-16.000000000000004,[-0.18936759]
-15.0,[-0.19568235]
-14.0,[-0.20199712]
-12.999999999999998,[-0.20809467]
-11.999999999999998,[-0.21043032]
-10.999999999999996,[-0.21156389]
-10.000000000000004,[-0.21269745]
-9.000000000000002,[-0.21383147]
-8.000000000000002,[-0.21131125]
-7.0,[-0.21357977]
-5.999999999999999,[-0.22306545]
-4.999999999999998,[-0.23255064]
-3.999999999999997,[-0.24203677]
-3.000000000000003,[-0.25152245]
-2.000000000000002,[-0.26100764]
-1.000000000000001,[-0.2704933]
0.0,[-0.2799785]
1.000000000000001,[-0.2894651]
1.9999999999999947,[-0.29900017]
3.000000000000003,[-0.30864292]
3.999999999999997,[-0.3182148]
5.000000000000005,[-0.32707915]
5.999999999999999,[-0.33594257]
7.000000000000007,[-0.35191405]
8.000000000000002,[-0.37121305]
8.999999999999995,[-0.38786086]
10.000000000000004,[-0.40392837]
10.999999999999996,[-0.4144623]
12.000000000000005,[-0.42499715]
12.999999999999998,[-0.43553156]
14.000000000000007,[-0.44606596]
15.0,[-0.45660034]
15.999999999999995,[-0.46713522]
17.000000000000004,[-0.47541505]
17.999999999999996,[-0.48071793]
19.000000000000004,[-0.4879551]
20.0,[-0.49581313]
21.000000000000007,[-0.50367117]
22.0,[-0.50831586]
22.999999999999993,[-0.5134952]
24.000000000000004,[-0.513457]
24.999999999999996,[-0.5134197]
26.000000000000004,[-0.51338196]
27.0,[-0.5133451]
28.000000000000007,[-0.49405128]
29.0,[-0.4663792]
-30.0,[-0.09719197]
-30.0,[-0.10088585]
-30.0,[-0.10516374]
-30.0,[-0.11581606]
-30.0,[-0.13746469]
-30.0,[-0.15911424]
-30.0,[-0.18068828]
-30.0,[-0.20072326]
-30.0,[-0.21955103]
-30.0,[-0.22851884]
-30.0,[-0.23748714]
-30.0,[-0.24550366]
-30.0,[-0.23530903]
-30.0,[-0.22411464]
-30.0,[-0.2095079]
-30.0,[-0.19370608]
-30.0,[-0.17866446]
-30.0,[-0.16362378]
-30.0,[-0.14708318]
-30.0,[-0.13156101]
-30.0,[-0.11662894]
-30.0,[-0.10215551]
-30.0,[-0.08763266]
-30.0,[-0.08144096]
-30.0,[-0.08969843]
-29.0,[-0.09539562]
-28.0,[-0.09355124]
-27.0,[-0.10333195]
-26.000000000000004,[-0.10698014]
-24.999999999999996,[-0.11426067]
-24.000000000000004,[-0.10569277]
-23.0,[-0.12882173]
-22.0,[-0.1361018]
-21.0,[-0.14338233]
-20.0,[-0.13481395]
-19.000000000000004,[-0.15794338]
-17.999999999999996,[-0.16522345]
-17.000000000000004,[-0.17250352]
-16.000000000000004,[-0.1639356]
-15.0,[-0.18959504]
-14.0,[-0.19792664]
-12.999999999999998,[-0.20360331]
-11.999999999999998,[-0.18505986]
-10.999999999999996,[-0.21495898]
-10.000000000000004,[-0.22063705]
-9.000000000000002,[-0.22631511]
-8.000000000000002,[-0.20777027]
-7.0,[-0.23761952]
-5.999999999999999,[-0.24318571]
-4.999999999999998,[-0.24875054]
-3.999999999999997,[-0.22088315]
-3.000000000000003,[-0.25560552]
-2.000000000000002,[-0.25935158]
-1.000000000000001,[-0.26241016]
0.0,[-0.24192956]
1.000000000000001,[-0.27119014]
1.9999999999999947,[-0.27996498]
3.000000000000003,[-0.28828493]
3.999999999999997,[-0.27708122]
5.000000000000005,[-0.304922]
5.999999999999999,[-0.31324148]
7.000000000000007,[-0.32156003]
8.000000000000002,[-0.31035772]
8.999999999999995,[-0.34184763]
10.000000000000004,[-0.35541636]
10.999999999999996,[-0.3689865]
12.000000000000005,[-0.3550034]
12.999999999999998,[-0.39612487]
14.000000000000007,[-0.4096936]
15.0,[-0.42326325]
15.999999999999995,[-0.4014035]
17.000000000000004,[-0.4392604]
17.999999999999996,[-0.44570705]
19.000000000000004,[-0.45066032]
20.0,[-0.42373076]
21.000000000000007,[-0.45292094]
22.0,[-0.44953796]
22.999999999999993,[-0.4461559]
24.000000000000004,[-0.42003223]
24.999999999999996,[-0.4393909]
26.000000000000004,[-0.4345285]
27.0,[-0.4296554]
28.000000000000007,[-0.40321943]
29.0,[-0.41760758]
29.999999999999993,[-0.40849712]
31.000000000000004,[-0.39854676]
31.999999999999996,[-0.36699948]
39.99999999999999,[-0.1631353]
42.00000000000001,[-0.137254]
43.99999999999999,[-0.14446369]
39.99999999999999,[-0.20957176]
39.99999999999999,[-0.24848112]
42.00000000000001,[-0.21092112]
42.00000000000001,[-0.23858528]
39.99999999999999,[-0.27737907]
42.00000000000001,[-0.26546034]
39.99999999999999,[-0.30618656]
43.99999999999999,[-0.22702499]
39.99999999999999,[-0.32725862]
42.00000000000001,[-0.29209533]
39.99999999999999,[-0.34192547]
42.00000000000001,[-0.3074963]
39.99999999999999,[-0.3507325]
42.00000000000001,[-0.32342026]
39.99999999999999,[-0.35923934]
43.99999999999999,[-0.29074734]
39.99999999999999,[-0.36800814]
42.00000000000001,[-0.3306649]
39.99999999999999,[-0.36596474]
42.00000000000001,[-0.31441608]
39.99999999999999,[-0.3528803]
42.00000000000001,[-0.2906779]
39.99999999999999,[-0.3332261]
43.99999999999999,[-0.2089029]
39.99999999999999,[-0.31438625]
42.00000000000001,[-0.23524192]
39.99999999999999,[-0.28989437]
42.00000000000001,[-0.20692663]
