X,Y
0.91,[-0.42142913]
0.91,[-0.4148501]
0.91,[-0.4390609]
0.91,[-0.47149792]
0.91,[-0.5039345]
0.91,[-0.47604802]
0.91,[-0.53504735]
0.91,[-0.5076885]
0.91,[-0.5641266]
0.91,[-0.53620845]
0.91,[-0.5347971]
0.91,[-0.5918299]
0.91,[-0.62767464]
0.91,[-0.59844995]
0.91,[-0.66213644]
0.91,[-0.62511575]
0.91,[-0.6808183]
0.91,[-0.6393081]
0.91,[-0.5995234]
0.91,[-0.6896682]
0.91,[-0.6891471]
0.91,[-0.64783454]
0.91,[-0.69535464]
0.91,[-0.6530763]
0.91,[-0.68745655]
0.91,[-0.64517725]
0.91,[-0.59319323]
0.91,[-0.67914313]
0.91,[-0.66844374]
0.91,[-0.6225489]
0.91,[-0.6535289]
0.91,[-0.6110893]
0.91,[-0.6374633]
0.91,[-0.6005362]
0.91,[-0.5428434]
0.91,[-0.605201]
0.91,[-0.5668584]
0.91,[-0.5413505]
0.91,[-0.5285154]
0.91,[-0.5030079]
0.91,[-0.49017283]
0.91,[-0.46466488]
0.91,[-0.41289338]
0.91,[-0.45183024]
0.91,[-0.42080876]
0.91,[-0.40944842]
0.91,[-0.39089614]
0.91,[-0.40064794]
0.91,[-0.38114432]
0.91,[-0.47749993]
0.91,[-0.5712151]
0.91,[-0.6107961]
0.91,[-0.5836055]
0.91,[-0.48043734]
0.91,[-0.36309588]
0.91,[-0.38457018]
0.91,[-0.40511227]
0.91,[-0.09185137]
0.91,[-0.0986094]
0.91,[-0.1094393]
0.91,[-0.11273605]
0.91,[-0.11737563]
0.91,[-0.12465617]
0.91,[-0.13193624]
0.91,[-0.13921677]
0.91,[-0.1464973]
0.91,[-0.15530011]
0.91,[-0.16444552]
0.91,[-0.17252588]
0.91,[-0.18060718]
0.91,[-0.18868755]
0.91,[-0.19676743]
0.91,[-0.20484827]
0.91,[-0.2129291]
0.91,[-0.221009]
0.91,[-0.22902177]
0.91,[-0.23267183]
0.91,[-0.23626688]
0.91,[-0.23982278]
0.91,[-0.24337822]
0.91,[-0.2469346]
0.91,[-0.25049096]
0.91,[-0.2540464]
0.91,[-0.25760275]
0.91,[-0.26262316]
0.91,[-0.2680127]
0.91,[-0.2729222]
0.91,[-0.27525595]
0.91,[-0.27759066]
0.91,[-0.2822596]
0.91,[-0.28840986]
0.91,[-0.2978643]
0.91,[-0.30693418]
0.91,[-0.3152532]
0.91,[-0.32357174]
0.91,[-0.33189073]
0.91,[-0.3418481]
0.91,[-0.35601485]
0.91,[-0.37018156]
0.91,[-0.38382116]
0.91,[-0.39709485]
0.91,[-0.41036806]
0.91,[-0.42365152]
0.91,[-0.4361347]
0.91,[-0.4482492]
0.91,[-0.45961604]
0.91,[-0.46567723]
0.91,[-0.4621134]
0.91,[-0.4572403]
0.91,[-0.45236674]
0.91,[-0.4474927]
0.91,[-0.4426196]
0.91,[-0.4379371]
0.91,[-0.4353316]
0.91,[-0.432727]
0.91,[-0.4201506]
0.91,[-0.41039973]
