X,Y
0.82,[-0.39775717]
0.82,[-0.39468554]
0.82,[-0.41737592]
0.82,[-0.44320408]
0.82,[-0.46832845]
0.82,[-0.4450205]
0.82,[-0.4949117]
0.82,[-0.46943682]
0.82,[-0.5214772]
0.82,[-0.49454954]
0.82,[-0.49527478]
0.82,[-0.5480428]
0.82,[-0.57460785]
0.82,[-0.5476806]
0.82,[-0.600422]
0.82,[-0.5726591]
0.82,[-0.62483793]
0.82,[-0.58969516]
0.82,[-0.5639663]
0.82,[-0.640904]
0.82,[-0.64687157]
0.82,[-0.6098536]
0.82,[-0.65324134]
0.82,[-0.6119903]
0.82,[-0.64392203]
0.82,[-0.6026719]
0.82,[-0.5565851]
0.82,[-0.63460326]
0.82,[-0.6248155]
0.82,[-0.585524]
0.82,[-0.61430633]
0.82,[-0.5781148]
0.82,[-0.6031711]
0.82,[-0.5707061]
0.82,[-0.5162597]
0.82,[-0.5707858]
0.82,[-0.5318695]
0.82,[-0.50843006]
0.82,[-0.4942242]
0.82,[-0.47047904]
0.82,[-0.45737782]
0.82,[-0.43283793]
0.82,[-0.3906668]
0.82,[-0.417299]
0.82,[-0.38977796]
0.82,[-0.38011283]
0.82,[-0.3548752]
0.82,[-0.36814377]
0.82,[-0.34347993]
0.82,[-0.4470401]
0.82,[-0.54192334]
0.82,[-0.5707397]
0.82,[-0.5375163]
0.82,[-0.4468364]
0.82,[-0.34488803]
0.82,[-0.36562076]
0.82,[-0.3881736]
0.82,[-0.08207672]
0.82,[-0.08786526]
0.82,[-0.09731036]
0.82,[-0.09906897]
0.82,[-0.09878651]
0.82,[-0.09970614]
0.82,[-0.10151602]
0.82,[-0.10381716]
0.82,[-0.10611831]
0.82,[-0.10831646]
0.82,[-0.1146988]
0.82,[-0.12277871]
0.82,[-0.13085954]
0.82,[-0.1389399]
0.82,[-0.14702073]
0.82,[-0.15510063]
0.82,[-0.16318099]
0.82,[-0.17126274]
0.82,[-0.17925128]
0.82,[-0.1872375]
0.82,[-0.19522278]
0.82,[-0.20320944]
0.82,[-0.20908329]
0.82,[-0.21263824]
0.82,[-0.21620348]
0.82,[-0.22159396]
0.82,[-0.22698398]
0.82,[-0.23237398]
0.82,[-0.23776448]
0.82,[-0.24315402]
0.82,[-0.24752003]
0.82,[-0.2517998]
0.82,[-0.25795]
0.82,[-0.2640993]
0.82,[-0.27189302]
0.82,[-0.28219482]
0.82,[-0.29249758]
0.82,[-0.30279985]
0.82,[-0.31271338]
0.82,[-0.3213447]
0.82,[-0.3292745]
0.82,[-0.33720478]
0.82,[-0.34945163]
0.82,[-0.3630241]
0.82,[-0.37518752]
0.82,[-0.38735142]
0.82,[-0.39950785]
0.82,[-0.41056988]
0.82,[-0.42154706]
0.82,[-0.42757705]
0.82,[-0.4290448]
0.82,[-0.4340433]
0.82,[-0.4328496]
0.82,[-0.42941394]
0.82,[-0.42597786]
0.82,[-0.42254034]
0.82,[-0.41910422]
0.82,[-0.40102503]
0.82,[-0.38821137]
0.82,[-0.3785467]
0.82,[-0.08000209]
0.82,[-0.07733458]
0.82,[-0.07466614]
0.82,[-0.07321516]
0.82,[-0.08261739]
0.82,[-0.09942787]
0.82,[-0.11583377]
0.82,[-0.12911491]
0.82,[-0.13649751]
0.82,[-0.14387873]
0.82,[-0.15099892]
0.82,[-0.15709507]
0.82,[-0.16319077]
0.82,[-0.16922913]
0.82,[-0.17444436]
0.82,[-0.18028557]
0.82,[-0.18787606]
0.82,[-0.19546561]
0.82,[-0.20305564]
0.82,[-0.21064566]
0.82,[-0.21823382]
0.82,[-0.22582477]
0.82,[-0.23341386]
0.82,[-0.24063613]
0.82,[-0.24757037]
0.82,[-0.2545041]
0.82,[-0.26112556]
0.82,[-0.26744825]
0.82,[-0.27391917]
0.82,[-0.28121227]
0.82,[-0.28850585]
0.82,[-0.2957985]
0.82,[-0.30271596]
0.82,[-0.30937144]
0.82,[-0.31602785]
0.82,[-0.32268426]
0.82,[-0.32934022]
0.82,[-0.33599526]
0.82,[-0.34188214]
0.82,[-0.34726048]
0.82,[-0.35199004]
0.82,[-0.3565518]
0.82,[-0.3641488]
0.82,[-0.37340096]
0.82,[-0.3774309]
0.82,[-0.3812282]
0.82,[-0.38502604]
0.82,[-0.3890387]
0.82,[-0.3967224]
0.82,[-0.40440753]
0.82,[-0.4120917]
0.82,[-0.41376594]
0.82,[-0.4154066]
0.82,[-0.4170487]
0.82,[-0.41868985]
0.82,[-0.420331]
0.82,[-0.41908652]
0.82,[-0.41674107]
0.82,[-0.4104184]
0.82,[-0.0827288]
0.82,[-0.08215782]
0.82,[-0.08826936]
0.82,[-0.09923397]
0.82,[-0.11019951]
0.82,[-0.12174302]
0.82,[-0.14176774]
0.82,[-0.16387874]
0.82,[-0.17643183]
0.82,[-0.18625122]
0.82,[-0.19722515]
0.82,[-0.20642462]
0.82,[-0.19978453]
0.82,[-0.18677932]
0.82,[-0.17377318]
0.82,[-0.16076797]
0.82,[-0.14773479]
0.82,[-0.1346648]
0.82,[-0.12535532]
0.82,[-0.10952506]
0.82,[-0.09894499]
0.82,[-0.0917903]
0.82,[-0.08463562]
0.82,[-0.08012002]
0.82,[-0.07892213]
0.82,[-0.08450186]
0.82,[-0.08406325]
0.82,[-0.09123518]
0.82,[-0.09165514]
0.82,[-0.09207416]
0.82,[-0.08574075]
0.82,[-0.09378709]
0.82,[-0.09478735]
0.82,[-0.09622714]
0.82,[-0.08886924]
0.82,[-0.10048965]
0.82,[-0.10704307]
0.82,[-0.11512343]
0.82,[-0.09938732]
0.82,[-0.13128462]
0.82,[-0.13936545]
0.82,[-0.14744627]
0.82,[-0.13166124]
0.82,[-0.163442]
0.82,[-0.17142774]
0.82,[-0.1794135]
0.82,[-0.15878284]
0.82,[-0.18748873]
0.82,[-0.19215348]
0.82,[-0.19754396]
0.82,[-0.17401461]
0.82,[-0.20832446]
0.82,[-0.21076731]
0.82,[-0.21567212]
0.82,[-0.1979933]
0.82,[-0.22797164]
0.82,[-0.23412187]
0.82,[-0.24343695]
0.82,[-0.23528247]
0.82,[-0.2638187]
0.82,[-0.27412054]
0.82,[-0.283712]
0.82,[-0.27268818]
0.82,[-0.3016896]
0.82,[-0.3106784]
0.82,[-0.31950125]
0.82,[-0.30864385]
0.82,[-0.3362199]
0.82,[-0.349976]
0.82,[-0.36252305]
0.82,[-0.3490946]
0.82,[-0.38545018]
0.82,[-0.39636958]
0.82,[-0.40101895]
0.82,[-0.37431964]
0.82,[-0.40302506]
0.82,[-0.40035942]
0.82,[-0.39740852]
0.82,[-0.3665567]
0.82,[-0.38854605]
0.82,[-0.38411385]
0.82,[-0.37698016]
0.82,[-0.34189796]
0.82,[-0.35502112]
0.82,[-0.34233284]
0.82,[-0.33120975]
0.82,[-0.29699546]
0.82,[-0.12108302]
0.82,[-0.10868794]
0.82,[-0.11423643]
0.82,[-0.16617756]
0.82,[-0.21608415]
0.82,[-0.1852547]
0.82,[-0.20980528]
0.82,[-0.24493875]
0.82,[-0.2314031]
0.82,[-0.26779738]
0.82,[-0.19751135]
0.82,[-0.28400937]
0.82,[-0.24944922]
0.82,[-0.29112443]
0.82,[-0.25649485]
0.82,[-0.30158985]
0.82,[-0.26779878]
0.82,[-0.31289378]
0.82,[-0.23393916]
0.82,[-0.31792256]
0.82,[-0.27630422]
0.82,[-0.3146519]
0.82,[-0.26442513]
0.82,[-0.30528697]
0.82,[-0.25150147]
0.82,[-0.29036933]
0.82,[-0.18877703]
0.82,[-0.27791786]
0.82,[-0.21512212]
0.82,[-0.26070842]
0.82,[-0.19582964]
0.82,[-0.2414164]
0.82,[-0.22212392]
0.82,[-0.17636983]
0.82,[-0.19623423]
0.82,[-0.10753527]
0.82,[-0.13474031]
0.82,[-0.15559049]
0.82,[-0.30992657]
0.82,[-0.33588246]
0.82,[-0.3581258]
0.82,[-0.3788744]
0.82,[-0.35598874]
0.82,[-0.3914023]
0.82,[-0.38976118]
0.82,[-0.38812003]
0.82,[-0.35590857]
0.82,[-0.38483724]
0.82,[-0.38319612]
0.82,[-0.38088143]
0.82,[-0.34198606]
0.82,[-0.36551216]
0.82,[-0.3578275]
0.82,[-0.35216856]
0.82,[-0.31994966]
0.82,[-0.34367523]
0.82,[-0.34267125]
0.82,[-0.34157917]
0.82,[-0.31748304]
0.82,[-0.3324561]
0.82,[-0.32789484]
0.82,[-0.3231681]
0.82,[-0.2990757]
0.82,[-0.31222352]
0.82,[-0.30556756]
0.82,[-0.2989116]
0.82,[-0.27513942]
0.82,[-0.28559923]
0.82,[-0.27894282]
0.82,[-0.27228686]
0.82,[-0.24851468]
0.82,[-0.2589745]
0.82,[-0.25238147]
0.82,[-0.24593294]
0.82,[-0.2224884]
0.82,[-0.23206496]
0.82,[-0.22513121]
0.82,[-0.21758966]
0.82,[-0.19417544]
0.82,[-0.20241009]
0.82,[-0.19482052]
0.82,[-0.18723051]
0.82,[-0.16381581]
0.82,[-0.1720514]
0.82,[-0.16446137]
0.82,[-0.16019559]
0.82,[-0.13752155]
0.82,[-0.14880776]
0.82,[-0.14209634]
0.82,[-0.13471468]
0.82,[-0.11078587]
0.82,[-0.11995085]
0.82,[-0.11256778]
0.82,[-0.09879024]
0.82,[-0.06766854]
0.82,[-0.06792956]
0.82,[-0.06537252]
0.82,[-0.06776782]
0.82,[-0.06468734]
0.82,[-0.07494207]
0.82,[-0.07612272]
0.82,[-0.07074948]
0.82,[-0.07474585]
0.82,[-0.07874268]
0.82,[-0.07729404]
0.82,[-0.08802]
0.82,[-0.09912258]
0.82,[-0.10906595]
0.82,[-0.09941062]
0.82,[-0.1281361]
0.82,[-0.14115249]
0.82,[-0.15415724]
0.82,[-0.14754556]
0.82,[-0.18016718]
0.82,[-0.18605825]
0.82,[-0.17559005]
0.82,[-0.1433399]
0.82,[-0.15497664]
0.82,[-0.14515725]
0.82,[-0.1298933]
0.82,[-0.10940108]
0.82,[-0.10377008]
0.82,[-0.09205832]
0.82,[-0.08109371]
0.82,[-0.06627209]
0.82,[-0.07449508]
0.82,[-0.07598755]
0.82,[-0.07313313]
0.82,[-0.06349039]
0.82,[-0.07403737]
0.82,[-0.08490223]
0.82,[-0.08686873]
0.82,[-0.09065907]
0.82,[-0.11554851]
0.82,[-0.14763226]
0.82,[-0.1681049]
0.82,[-0.18569423]
0.82,[-0.21526614]
0.82,[-0.25471058]
0.82,[-0.29066578]
0.82,[-0.32558903]
0.82,[-0.3695267]
0.82,[-0.37120095]
0.82,[-0.3612254]
0.82,[-0.31893867]
0.82,[-0.15451705]
0.82,[-0.1396535]
0.82,[-0.12567787]
0.82,[-0.11170176]
0.82,[-0.09772613]
0.82,[-0.08375003]
0.82,[-0.11429889]
0.82,[-0.12238578]
0.82,[-0.07032207]
0.82,[-0.17464432]
0.82,[-0.2142999]
0.82,[-0.2224637]
0.82,[-0.14844933]
0.82,[-0.08197837]
0.82,[-0.1430649]
0.82,[-0.13242517]
0.82,[-0.12441938]
0.82,[-0.1537065]
0.82,[-0.32344308]
0.82,[-0.35919133]
0.82,[-0.35262626]
0.82,[-0.32661724]
0.82,[-0.31994265]
0.82,[-0.30836046]
0.82,[-0.28831896]
0.82,[-0.26182705]
0.82,[-0.23493196]
0.82,[-0.20935455]
0.82,[-0.17899586]
0.82,[-0.1493121]
0.82,[-0.12486219]
0.82,[-0.09602159]
0.82,[-0.05944135]
0.82,[-0.07219953]
0.82,[-0.06137988]
0.82,[-0.06937261]
0.82,[-0.08660677]
0.82,[-0.12153514]
0.82,[-0.16569048]
0.82,[-0.12358972]
0.82,[-0.08579808]
0.82,[-0.0680046]
0.82,[-0.03234305]
0.82,[-0.0428891]
0.82,[-0.0462842]
0.82,[-0.04558504]
0.82,[-0.04439741]
0.82,[-0.04448224]
0.82,[-0.04465237]
0.82,[-0.04482203]
0.82,[-0.04604509]
0.82,[-0.04705979]
0.82,[-0.04953294]
0.82,[-0.05457291]
0.82,[-0.06067699]
0.82,[-0.0664096]
0.82,[-0.0721422]
0.82,[-0.08198257]
0.82,[-0.09373628]
0.82,[-0.10329419]
0.82,[-0.11993175]
0.82,[-0.13656929]
0.82,[-0.15320732]
0.82,[-0.17059202]
0.82,[-0.18856916]
0.82,[-0.2044381]
0.82,[-0.21087685]
0.82,[-0.19963445]
0.82,[-0.18848386]
0.82,[-0.18080714]
0.82,[-0.17312996]
0.82,[-0.17367949]
0.82,[-0.1729463]
0.82,[-0.16998422]
0.82,[-0.00555005]
0.82,[-0.00076597]
0.82,[-0.00254788]
0.82,[-0.0114621]
0.82,[-0.01081655]
0.82,[-0.02179701]
0.82,[-0.01856971]
0.82,[-0.02666312]
0.82,[-0.01604343]
0.82,[-0.02617884]
0.82,[-0.02499121]
0.82,[-0.02477168]
0.82,[-0.01399024]
0.82,[-0.02787685]
0.82,[-0.03062826]
0.82,[-0.03345704]
0.82,[-0.02701083]
0.82,[-0.04376957]
0.82,[-0.05032251]
0.82,[-0.05606164]
0.82,[-0.05144675]
0.82,[-0.06752685]
0.82,[-0.07884196]
0.82,[-0.08729521]
0.82,[-0.07727399]
0.82,[-0.10384326]
0.82,[-0.11211753]
0.82,[-0.12606147]
0.82,[-0.09565244]
0.82,[-0.1533877]
0.82,[-0.14846192]
0.82,[-0.13928528]
0.82,[-0.06959122]
0.82,[-0.12198726]
0.82,[-0.11333638]
0.82,[-0.10468785]
0.82,[-0.06126335]
0.82,[-0.11430122]
0.82,[-0.12741037]
0.82,[-0.11367664]
0.82,[-0.07321983]
0.82,[-0.08572491]
0.82,[-0.0717502]
0.82,[-0.05777364]
0.82,[-0.02542935]
0.82,[-0.08621757]
0.82,[-0.08825119]
0.82,[-0.03996011]
0.82,[-0.09028479]
0.82,[-0.05818241]
0.82,[-0.09615676]
0.82,[-0.10679697]
0.82,[-0.11743809]
0.82,[-0.16434577]
0.82,[-0.08117015]
0.82,[-0.17498644]
0.82,[-0.13728616]
0.82,[-0.1839813]
0.82,[-0.14614072]
0.82,[-0.19283539]
0.82,[-0.15451519]
0.82,[-0.20168856]
0.82,[-0.10047707]
0.82,[-0.19697113]
0.82,[-0.14293207]
0.82,[-0.19117934]
0.82,[-0.1371412]
0.82,[-0.18538754]
0.82,[-0.13134894]
0.82,[-0.17959528]
0.82,[-0.08851454]
0.82,[-0.17380488]
0.82,[-0.11898276]
0.82,[-0.16792358]
0.82,[-0.11275516]
0.82,[-0.16061881]
0.82,[-0.10374585]
0.82,[-0.14790678]
0.82,[-0.07216784]
0.82,[-0.13601929]
0.82,[-0.083166]
0.82,[-0.12503837]
0.82,[-0.07783192]
0.82,[-0.11302783]
0.82,[-0.0721655]
0.82,[-0.10089843]
0.82,[-0.05832411]
0.82,[-0.08828475]
0.82,[-0.06320234]
0.82,[-0.07399915]
0.82,[-0.06015822]
0.82,[-0.06778926]
0.82,[-0.05741008]
0.82,[-0.06421798]
0.82,[-0.05049684]
0.82,[-0.06064483]
0.82,[-0.05287816]
0.82,[-0.05744643]
0.82,[-0.05127663]
0.82,[-0.05569622]
0.82,[-0.04952408]
0.82,[-0.05394553]
0.82,[-0.0432508]
0.82,[-0.05218926]
0.82,[-0.04474559]
0.82,[-0.04993472]
0.82,[-0.03986968]
0.82,[-0.03485861]
0.82,[-0.03771023]
0.82,[-0.03788735]
0.82,[-0.03701574]
0.82,[-0.04222863]
0.82,[-0.04405482]
0.82,[-0.04700852]
0.82,[-0.05246519]
0.82,[-0.04653123]
0.82,[-0.0077426]
0.82,[-0.02474184]
0.82,[-0.04323821]
0.82,[-0.04111278]
0.82,[-0.02716139]
0.82,[-0.03230996]
0.82,[-0.01482084]
0.82,[-0.01765848]
0.82,[-0.02051289]
0.82,[-0.02632054]
0.82,[-0.03362297]
0.82,[-0.0401307]
0.82,[-0.04420305]
0.82,[-0.04761725]
0.82,[-0.03951172]
0.82,[-0.0322228]
0.82,[-0.02545731]
0.82,[-0.02537015]
0.82,[-0.03423916]
0.82,[-0.02769834]
0.82,[-0.02149683]
0.82,[-0.01585139]
0.82,[-0.01022833]
0.82,[-0.0023661]
0.82,[0.00161908]
0.82,[0.00530269]
0.82,[-0.01424008]
0.82,[-0.01338571]
0.82,[-0.01951636]
0.82,[-0.03952477]
0.82,[-0.06383251]
0.82,[-0.08651914]
0.82,[-0.08158544]
0.82,[-0.0522932]
0.82,[-0.0802398]
0.82,[-0.04577288]
0.82,[-0.00991417]
0.82,[-0.01354558]
0.82,[-0.05411613]
0.82,[-0.06224916]
0.82,[-0.09944605]
0.82,[-0.09694261]
0.82,[-0.08008739]
0.82,[-0.06510171]
0.82,[-0.05423032]
0.82,[-0.04699454]
0.82,[-0.04119761]
0.82,[-0.04222118]
0.82,[-0.0125896]
0.82,[-0.02125213]
0.82,[-0.01836928]
0.82,[-0.0213076]
0.82,[-0.01240316]
0.82,[-0.00995985]
0.82,[-0.00751607]
0.82,[-0.0075515]
0.82,[-0.00385949]
0.82,[-0.00310627]
0.82,[-0.00502568]
0.82,[-0.00584696]
0.82,[-0.02023323]
0.82,[-0.02674003]
0.82,[-0.02900249]
0.82,[-0.01336846]
0.82,[-0.02115565]
0.82,[-0.01418834]
0.82,[-0.00784887]
0.82,[0.00220497]
0.82,[-0.0186867]
0.82,[-0.02519723]
0.82,[-0.01934251]
0.82,[-0.005372]
0.82,[-0.00510352]
0.82,[-0.00177182]
0.82,[0.00034149]
0.82,[-0.00435822]
0.82,[-0.0033864]
0.82,[-0.01138007]
0.82,[-0.00357937]
0.82,[-0.00748717]
0.82,[-0.00504013]
0.82,[-0.00700662]
0.82,[-0.00629395]
0.82,[-0.0305425]
0.82,[-0.03157631]
0.82,[-0.00559759]
0.82,[-0.01249405]
0.82,[0.00302345]
0.82,[-0.01688055]
0.82,[-0.00546802]
0.82,[-0.01690991]
0.82,[-0.02885474]
0.82,[-0.00659272]
0.82,[-0.00825345]
0.82,[-0.2761961]
0.82,[-0.25539717]
