X,Y
31.999999999999996,[-0.38824585]
31.000000000000004,[-0.3865707]
29.999999999999993,[-0.4090513]
29.999999999999993,[-0.43322155]
29.999999999999993,[-0.45738435]
31.000000000000004,[-0.43489578]
29.999999999999993,[-0.4832153]
31.000000000000004,[-0.45905903]
29.999999999999993,[-0.50977993]
31.000000000000004,[-0.48322183]
31.999999999999996,[-0.48489654]
29.999999999999993,[-0.5363455]
29.999999999999993,[-0.5629101]
31.000000000000004,[-0.53598374]
29.999999999999993,[-0.5872556]
31.000000000000004,[-0.55928195]
29.999999999999993,[-0.6111503]
31.000000000000004,[-0.57600754]
31.999999999999996,[-0.55526876]
29.999999999999993,[-0.6281859]
29.999999999999993,[-0.6350572]
31.000000000000004,[-0.5999802]
29.999999999999993,[-0.6407409]
31.000000000000004,[-0.60238713]
29.999999999999993,[-0.63431895]
31.000000000000004,[-0.59306836]
31.999999999999996,[-0.5473963]
29.999999999999993,[-0.6250001]
29.999999999999993,[-0.6154879]
31.000000000000004,[-0.5766107]
29.999999999999993,[-0.6053926]
31.000000000000004,[-0.56920105]
29.999999999999993,[-0.593713]
31.000000000000004,[-0.5617919]
31.999999999999996,[-0.51083654]
29.999999999999993,[-0.56063783]
29.999999999999993,[-0.52530396]
31.000000000000004,[-0.5038096]
29.999999999999993,[-0.4883154]
31.000000000000004,[-0.46487555]
29.999999999999993,[-0.45036435]
31.000000000000004,[-0.42692497]
31.999999999999996,[-0.38739708]
29.999999999999993,[-0.40966517]
29.999999999999993,[-0.38408217]
31.000000000000004,[-0.3728966]
31.000000000000004,[-0.3474241]
29.999999999999993,[-0.35841852]
31.999999999999996,[-0.336989]
31.999999999999996,[-0.44143614]
31.999999999999996,[-0.5330096]
31.999999999999996,[-0.56113654]
31.999999999999996,[-0.5242119]
31.999999999999996,[-0.43657142]
31.999999999999996,[-0.3421725]
31.000000000000004,[-0.3589578]
29.999999999999993,[-0.38122916]
-30.0,[-0.07856789]
-29.0,[-0.08555944]
-28.0,[-0.09492392]
-27.0,[-0.09684613]
-26.000000000000004,[-0.09656274]
-24.999999999999996,[-0.09641685]
-24.000000000000004,[-0.09773638]
-23.0,[-0.10003707]
-22.0,[-0.10233776]
-21.0,[-0.1046389]
-20.0,[-0.10688645]
-19.000000000000004,[-0.11172367]
-17.999999999999996,[-0.1198045]
-17.000000000000004,[-0.12788486]
-16.000000000000004,[-0.13596569]
-15.0,[-0.14404559]
-14.0,[-0.15212642]
-12.999999999999998,[-0.16016111]
-11.999999999999998,[-0.16814685]
-10.999999999999996,[-0.17613213]
-10.000000000000004,[-0.1841188]
-9.000000000000002,[-0.19210409]
-8.000000000000002,[-0.20008983]
-7.0,[-0.20501746]
-5.999999999999999,[-0.2094818]
-4.999999999999998,[-0.21487135]
-3.999999999999997,[-0.22026137]
-3.000000000000003,[-0.22565185]
-2.000000000000002,[-0.2310414]
-1.000000000000001,[-0.23643188]
0.0,[-0.24135579]
1.000000000000001,[-0.24564396]
1.9999999999999947,[-0.2506047]
3.000000000000003,[-0.25653633]
3.999999999999997,[-0.26683813]
5.000000000000005,[-0.2771404]
5.999999999999999,[-0.2874422]
7.000000000000007,[-0.29774404]
8.000000000000002,[-0.30791113]
8.999999999999995,[-0.31687802]
10.000000000000004,[-0.3252427]
10.999999999999996,[-0.33317298]
12.000000000000005,[-0.34213334]
12.999999999999998,[-0.35488594]
14.000000000000007,[-0.36704937]
15.0,[-0.37921324]
15.999999999999995,[-0.3909036]
17.000000000000004,[-0.40196562]
17.999999999999996,[-0.41283467]
19.000000000000004,[-0.41786113]
20.0,[-0.41932562]
