X,Y
10.000000000000005,[-0.33314735]
11.0,[-0.3273523]
11.0,[-0.33656436]
10.000000000000005,[-0.3562013]
9.000000000000002,[-0.38216275]
9.000000000000002,[-0.359519]
7.999999999999998,[-0.40812376]
7.999999999999998,[-0.38547954]
7.000000000000003,[-0.43306446]
7.000000000000003,[-0.4105778]
5.999999999999999,[-0.40566275]
5.999999999999999,[-0.45722678]
5.000000000000004,[-0.48115513]
5.000000000000004,[-0.45450568]
4.000000000000001,[-0.5012656]
4.000000000000001,[-0.46902153]
2.999999999999998,[-0.5172949]
2.999999999999998,[-0.48314166]
2.0000000000000027,[-0.47551435]
2.0000000000000027,[-0.5369169]
0.9999999999999992,[-0.552357]
0.9999999999999992,[-0.5172963]
0.0,[-0.54885894]
0.0,[-0.5132202]
-0.9999999999999992,[-0.54358494]
-0.9999999999999992,[-0.5101272]
-1.9999999999999984,[-0.4719836]
-1.9999999999999984,[-0.5387566]
-2.999999999999998,[-0.5350954]
-2.999999999999998,[-0.50128055]
-4.000000000000001,[-0.5305774]
-4.000000000000001,[-0.49644145]
-5.0,[-0.5178519]
-5.0,[-0.49052706]
-5.999999999999999,[-0.4333917]
-5.999999999999999,[-0.4804886]
-6.999999999999998,[-0.44293702]
-6.999999999999998,[-0.4212376]
-7.999999999999998,[-0.40577927]
-7.999999999999998,[-0.38750756]
-9.000000000000002,[-0.3762642]
-9.000000000000002,[-0.35653362]
-10.0,[-0.3291892]
-10.0,[-0.3489282]
-11.0,[-0.3321457]
-11.0,[-0.32213846]
-11.999999999999998,[-0.30299234]
-11.999999999999998,[-0.3131562]
-11.999999999999998,[-0.2928285]
-7.999999999999998,[-0.3693878]
-4.000000000000001,[-0.46225744]
0.0,[-0.48101902]
4.000000000000001,[-0.4382634]
7.999999999999998,[-0.36316252]
11.999999999999995,[-0.30313265]
11.999999999999995,[-0.3123447]
11.999999999999995,[-0.32077977]
-11.999999999999998,[-0.05856881]
-11.999999999999998,[-0.06131043]
-11.999999999999998,[-0.06616582]
-11.999999999999998,[-0.06735625]
-11.999999999999998,[-0.06776642]
-11.999999999999998,[-0.0697138]
-11.999999999999998,[-0.07166164]
-11.999999999999998,[-0.07372508]
-11.999999999999998,[-0.07585517]
-11.999999999999998,[-0.07798433]
-11.999999999999998,[-0.08011442]
-11.999999999999998,[-0.08278007]
-11.999999999999998,[-0.08483744]
-11.999999999999998,[-0.08623949]
-11.999999999999998,[-0.08825865]
-11.999999999999998,[-0.09092615]
-11.999999999999998,[-0.0935932]
-11.999999999999998,[-0.0962607]
-11.999999999999998,[-0.09892727]
-11.999999999999998,[-0.10173462]
-11.999999999999998,[-0.10491624]
-11.999999999999998,[-0.11186443]
-11.999999999999998,[-0.11994153]
-11.999999999999998,[-0.12801771]
-11.999999999999998,[-0.13609433]
-11.999999999999998,[-0.14417051]
-11.999999999999998,[-0.15224715]
-11.999999999999998,[-0.16032425]
-11.999999999999998,[-0.168186]
-11.999999999999998,[-0.17432505]
-11.999999999999998,[-0.18565461]
-11.999999999999998,[-0.19639176]
-11.999999999999998,[-0.20706972]
-11.999999999999998,[-0.21680754]
-11.999999999999998,[-0.22588862]
-11.999999999999998,[-0.23422395]
-11.999999999999998,[-0.24251406]
-11.999999999999998,[-0.2508042]
-11.999999999999998,[-0.25909477]
-11.999999999999998,[-0.26708797]
-11.999999999999998,[-0.2749637]
