X,Y
0.87,[-0.4125126]
0.87,[-0.40593356]
0.87,[-0.4285209]
0.87,[-0.45893693]
0.87,[-0.4890001]
0.87,[-0.46327913]
0.87,[-0.5167272]
0.87,[-0.48955756]
0.87,[-0.54368055]
0.87,[-0.5165104]
0.87,[-0.5162942]
0.87,[-0.5706334]
0.87,[-0.59866345]
0.87,[-0.5708371]
0.87,[-0.632352]
0.87,[-0.6013901]
0.87,[-0.6534343]
0.87,[-0.6155168]
0.87,[-0.57946515]
0.87,[-0.6665989]
0.87,[-0.6678639]
0.87,[-0.6265518]
0.87,[-0.6740454]
0.87,[-0.6317656]
0.87,[-0.66614676]
0.87,[-0.6238675]
0.87,[-0.57630867]
0.87,[-0.65824866]
0.87,[-0.64905244]
0.87,[-0.60719544]
0.87,[-0.6395211]
0.87,[-0.5990615]
0.87,[-0.6245112]
0.87,[-0.58807313]
0.87,[-0.5313796]
0.87,[-0.5913428]
0.87,[-0.55503523]
0.87,[-0.5303905]
0.87,[-0.5177111]
0.87,[-0.49220362]
0.87,[-0.4793681]
0.87,[-0.45385966]
0.87,[-0.4011928]
0.87,[-0.44102505]
0.87,[-0.4056306]
0.87,[-0.39588484]
0.87,[-0.37518752]
0.87,[-0.3849398]
0.87,[-0.36543572]
0.87,[-0.46669567]
0.87,[-0.55918825]
0.87,[-0.58948636]
0.87,[-0.5620319]
0.87,[-0.46520415]
0.87,[-0.35417932]
0.87,[-0.37676668]
0.87,[-0.39905527]
0.87,[-0.08980098]
0.87,[-0.09625744]
0.87,[-0.10627493]
0.87,[-0.10904125]
0.87,[-0.11034401]
0.87,[-0.11112659]
0.87,[-0.11232541]
0.87,[-0.1180939]
0.87,[-0.12617473]
0.87,[-0.1342551]
0.87,[-0.14233592]
0.87,[-0.15041628]
0.87,[-0.15849711]
0.87,[-0.16657747]
0.87,[-0.17465784]
0.87,[-0.1827382]
0.87,[-0.19081856]
0.87,[-0.19889893]
0.87,[-0.20697977]
0.87,[-0.2149986]
0.87,[-0.22102392]
0.87,[-0.22458027]
0.87,[-0.22813572]
0.87,[-0.23169208]
0.87,[-0.23524845]
0.87,[-0.23880434]
0.87,[-0.24378885]
0.87,[-0.24917889]
0.87,[-0.2545689]
0.87,[-0.25995892]
0.87,[-0.26292846]
0.87,[-0.26530558]
0.87,[-0.27145627]
0.87,[-0.27760556]
0.87,[-0.286194]
0.87,[-0.29620263]
0.87,[-0.3052478]
0.87,[-0.31356683]
0.87,[-0.32188538]
0.87,[-0.33020484]
0.87,[-0.33963457]
0.87,[-0.35399196]
0.87,[-0.36774758]
0.87,[-0.38150367]
0.87,[-0.39525932]
0.87,[-0.40769634]
0.87,[-0.41985884]
0.87,[-0.43201482]
0.87,[-0.44296822]
0.87,[-0.45184937]
0.87,[-0.44879684]
0.87,[-0.44392374]
0.87,[-0.44115508]
0.87,[-0.43854958]
0.87,[-0.435945]
0.87,[-0.433339]
0.87,[-0.4307349]
0.87,[-0.42601234]
0.87,[-0.4044434]
0.87,[-0.39469162]
0.87,[-0.08735254]
0.87,[-0.08940013]
0.87,[-0.08496003]
0.87,[-0.0795057]
0.87,[-0.08807547]
0.87,[-0.10341725]
0.87,[-0.1194251]
0.87,[-0.13437255]
0.87,[-0.14175516]
0.87,[-0.14913683]
0.87,[-0.15651898]
0.87,[-0.16390112]
0.87,[-0.17128232]
0.87,[-0.17794527]
0.87,[-0.18425956]
0.87,[-0.19057433]
0.87,[-0.19688909]
0.87,[-0.20320293]
0.87,[-0.20951816]
0.87,[-0.21923174]
0.87,[-0.22905207]
0.87,[-0.23836388]
0.87,[-0.24734989]
0.87,[-0.2542841]
0.87,[-0.26121694]
0.87,[-0.2681507]
0.87,[-0.27508488]
0.87,[-0.2820196]
0.87,[-0.28837675]
0.87,[-0.29469898]
0.87,[-0.3010212]
0.87,[-0.30794376]
0.87,[-0.31471577]
0.87,[-0.32137218]
0.87,[-0.32802814]
0.87,[-0.33468455]
0.87,[-0.3413405]
0.87,[-0.34799692]
0.87,[-0.35362744]
0.87,[-0.35900536]
0.87,[-0.36729452]
0.87,[-0.37782893]
0.87,[-0.38836333]
0.87,[-0.39889726]
0.87,[-0.4070387]
0.87,[-0.41234154]
0.87,[-0.4172552]
0.87,[-0.4214986]
0.87,[-0.42574152]
0.87,[-0.43379998]
0.87,[-0.4412045]
0.87,[-0.44284564]
0.87,[-0.44448772]
0.87,[-0.44612888]
0.87,[-0.44777003]
0.87,[-0.446842]
0.87,[-0.44655442]
0.87,[-0.4462659]
0.87,[-0.42240655]
0.87,[-0.09348972]
0.87,[-0.09693515]
0.87,[-0.10392903]
0.87,[-0.1113149]
0.87,[-0.12438117]
0.87,[-0.14790446]
0.87,[-0.16999635]
0.87,[-0.19146039]
0.87,[-0.20550641]
0.87,[-0.2146327]
0.87,[-0.22375901]
0.87,[-0.2323008]
0.87,[-0.2234551]
0.87,[-0.20841396]
0.87,[-0.19337328]
0.87,[-0.17833214]
0.87,[-0.16329099]
0.87,[-0.14824983]
0.87,[-0.1345851]
0.87,[-0.119062]
0.87,[-0.10241093]
0.87,[-0.09073691]
0.87,[-0.0835813]
0.87,[-0.07660887]
0.87,[-0.08837144]
0.87,[-0.09333264]
0.87,[-0.09250857]
0.87,[-0.10142606]
0.87,[-0.10220678]
0.87,[-0.1032075]
0.87,[-0.09628914]
0.87,[-0.10506073]
0.87,[-0.10800184]
0.87,[-0.11348927]
0.87,[-0.10367826]
0.87,[-0.12659982]
0.87,[-0.13468018]
0.87,[-0.142761]
0.87,[-0.1270249]
0.87,[-0.1589222]
0.87,[-0.16700256]
0.87,[-0.17508292]
0.87,[-0.15934682]
0.87,[-0.19120356]
0.87,[-0.19587392]
0.87,[-0.19943029]
0.87,[-0.17783573]
0.87,[-0.20654209]
0.87,[-0.21009846]
0.87,[-0.21434931]
0.87,[-0.189424]
0.87,[-0.22384197]
0.87,[-0.22617622]
0.87,[-0.22917746]
0.87,[-0.2114991]
0.87,[-0.24147744]
0.87,[-0.24801596]
0.87,[-0.25802413]
0.87,[-0.24956667]
0.87,[-0.2774075]
0.87,[-0.28572604]
0.87,[-0.2940455]
0.87,[-0.28284225]
0.87,[-0.31068304]
0.87,[-0.3190016]
0.87,[-0.32772517]
0.87,[-0.31670138]
0.87,[-0.35451633]
0.87,[-0.36827195]
0.87,[-0.3820276]
0.87,[-0.36879584]
0.87,[-0.40696177]
0.87,[-0.41802427]
0.87,[-0.4258408]
0.87,[-0.39246318]
0.87,[-0.420819]
0.87,[-0.41740155]
0.87,[-0.41252702]
0.87,[-0.38435623]
0.87,[-0.40278035]
0.87,[-0.3979063]
0.87,[-0.3930332]
0.87,[-0.3630614]
0.87,[-0.37400037]
0.87,[-0.36424807]
0.87,[-0.3527936]
0.87,[-0.3179934]
0.87,[-0.12686783]
0.87,[-0.10345034]
0.87,[-0.12236433]
0.87,[-0.17935756]
0.87,[-0.22546728]
0.87,[-0.18988356]
0.87,[-0.21754818]
0.87,[-0.2563415]
0.87,[-0.24108872]
0.87,[-0.2788128]
0.87,[-0.20620184]
0.87,[-0.29330626]
0.87,[-0.25941685]
0.87,[-0.30520868]
0.87,[-0.2745801]
0.87,[-0.32084224]
0.87,[-0.28787708]
0.87,[-0.33088115]
0.87,[-0.2545153]
0.87,[-0.33690554]
0.87,[-0.2997767]
0.87,[-0.3344324]
0.87,[-0.28582716]
0.87,[-0.32362533]
0.87,[-0.27148518]
0.87,[-0.31150946]
0.87,[-0.19969177]
0.87,[-0.29529512]
0.87,[-0.22751486]
0.87,[-0.2753641]
0.87,[-0.20564857]
0.87,[-0.25457963]
0.87,[-0.23188038]
0.87,[-0.18295075]
0.87,[-0.20237513]
0.87,[-0.11289871]
0.87,[-0.14101732]
0.87,[-0.16621019]
0.87,[-0.31418908]
0.87,[-0.34439582]
0.87,[-0.36493838]
0.87,[-0.38548094]
0.87,[-0.3745261]
0.87,[-0.41503748]
0.87,[-0.41676766]
0.87,[-0.41719973]
0.87,[-0.3839344]
0.87,[-0.41391695]
0.87,[-0.41227534]
0.87,[-0.41063374]
0.87,[-0.37194392]
0.87,[-0.39490741]
0.87,[-0.389014]
0.87,[-0.3837102]
0.87,[-0.34447318]
0.87,[-0.3731045]
0.87,[-0.3678012]
0.87,[-0.35823116]
0.87,[-0.33233353]
0.87,[-0.3456692]
0.87,[-0.34029132]
0.87,[-0.33491343]
0.87,[-0.31082055]
0.87,[-0.32415715]
0.87,[-0.31756878]
0.87,[-0.31091237]
0.87,[-0.2871397]
0.87,[-0.29760048]
0.87,[-0.2909436]
0.87,[-0.28428763]
0.87,[-0.26042083]
0.87,[-0.27286017]
0.87,[-0.26651374]
0.87,[-0.25958]
0.87,[-0.23216377]
0.87,[-0.24557684]
0.87,[-0.23781808]
0.87,[-0.2295564]
0.87,[-0.19509973]
0.87,[-0.20678633]
0.87,[-0.19760923]
0.87,[-0.19164543]
0.87,[-0.16621159]
0.87,[-0.17925735]
0.87,[-0.17294306]
0.87,[-0.16662875]
0.87,[-0.14268316]
0.87,[-0.15399969]
0.87,[-0.14735492]
0.87,[-0.13997231]
0.87,[-0.11604305]
0.87,[-0.12520757]
0.87,[-0.1178259]
0.87,[-0.10238203]
0.87,[-0.07049732]
0.87,[-0.07155351]
0.87,[-0.0716183]
0.87,[-0.07552284]
0.87,[-0.07052668]
0.87,[-0.08297677]
0.87,[-0.07261249]
0.87,[-0.06723879]
0.87,[-0.07123516]
0.87,[-0.07523199]
0.87,[-0.07311962]
0.87,[-0.08984386]
0.87,[-0.10536556]
0.87,[-0.1188653]
0.87,[-0.10935773]
0.87,[-0.14192016]
0.87,[-0.1569613]
0.87,[-0.17200245]
0.87,[-0.16567278]
0.87,[-0.2012108]
0.87,[-0.20969482]
0.87,[-0.2004091]
0.87,[-0.16793244]
0.87,[-0.1821565]
0.87,[-0.17303067]
0.87,[-0.15644346]
0.87,[-0.12133052]
0.87,[-0.11651987]
0.87,[-0.104947]
0.87,[-0.0936976]
0.87,[-0.08210096]
0.87,[-0.08800601]
0.87,[-0.08414155]
0.87,[-0.08218346]
0.87,[-0.07130181]
0.87,[-0.08201286]
0.87,[-0.09428816]
0.87,[-0.09810741]
0.87,[-0.11465453]
0.87,[-0.14318609]
0.87,[-0.17072393]
0.87,[-0.18479325]
0.87,[-0.19920003]
0.87,[-0.22985376]
0.87,[-0.26620468]
0.87,[-0.29948074]
0.87,[-0.34031695]
0.87,[-0.39242867]
0.87,[-0.3893496]
0.87,[-0.3762577]
0.87,[-0.33991516]
0.87,[-0.17490254]
0.87,[-0.14902218]
0.87,[-0.12767325]
0.87,[-0.11405326]
0.87,[-0.10043465]
0.87,[-0.08681559]
0.87,[-0.12045471]
0.87,[-0.1354884]
0.87,[-0.07319792]
0.87,[-0.1787535]
0.87,[-0.22831842]
0.87,[-0.24149562]
0.87,[-0.15667559]
0.87,[-0.07990748]
0.87,[-0.15268062]
0.87,[-0.14386381]
0.87,[-0.13983575]
0.87,[-0.16332129]
0.87,[-0.33005103]
0.87,[-0.38128743]
0.87,[-0.3817055]
0.87,[-0.35683843]
0.87,[-0.33855042]
0.87,[-0.32157728]
0.87,[-0.30006474]
0.87,[-0.27382782]
0.87,[-0.24629231]
0.87,[-0.21778496]
0.87,[-0.17544276]
0.87,[-0.15531176]
0.87,[-0.1300541]
0.87,[-0.10127924]
0.87,[-0.06338785]
0.87,[-0.06926448]
0.87,[-0.05786826]
0.87,[-0.06586146]
0.87,[-0.09166912]
0.87,[-0.13559002]
0.87,[-0.18627825]
0.87,[-0.14968032]
0.87,[-0.09792423]
0.87,[-0.0788415]
0.87,[-0.03649836]
0.87,[-0.04647763]
0.87,[-0.04903467]
0.87,[-0.04784751]
0.87,[-0.04753615]
0.87,[-0.04770581]
0.87,[-0.0478764]
0.87,[-0.04804607]
0.87,[-0.04897827]
0.87,[-0.05144629]
0.87,[-0.05498867]
0.87,[-0.05785987]
0.87,[-0.0625992]
0.87,[-0.07329627]
0.87,[-0.08516465]
0.87,[-0.09703303]
0.87,[-0.10890095]
0.87,[-0.11753877]
0.87,[-0.13006715]
0.87,[-0.14862692]
0.87,[-0.16571379]
0.87,[-0.18235227]
0.87,[-0.19899029]
0.87,[-0.21091972]
0.87,[-0.20700726]
0.87,[-0.2041179]
0.87,[-0.19631812]
0.87,[-0.18507618]
0.87,[-0.18334694]
