X,Y
10.000000000000005,[-0.3726794]
11.0,[-0.3710047]
11.0,[-0.39349186]
10.000000000000005,[-0.4176542]
9.000000000000002,[-0.44181696]
9.000000000000002,[-0.41932935]
7.999999999999998,[-0.46597928]
7.999999999999998,[-0.44349167]
7.000000000000003,[-0.4922344]
7.000000000000003,[-0.4676549]
5.999999999999999,[-0.46932963]
5.999999999999999,[-0.51879996]
5.000000000000004,[-0.5453585]
5.000000000000004,[-0.5184387]
4.000000000000001,[-0.5696299]
4.000000000000001,[-0.5393346]
2.999999999999998,[-0.5906185]
2.999999999999998,[-0.5554762]
2.0000000000000027,[-0.5377573]
2.0000000000000027,[-0.6076546]
0.9999999999999992,[-0.617336]
0.9999999999999992,[-0.58225846]
0.0,[-0.62105227]
0.0,[-0.5854135]
-0.9999999999999992,[-0.61577827]
-0.9999999999999992,[-0.57866293]
-1.9999999999999984,[-0.5336141]
-1.9999999999999984,[-0.6105043]
-2.999999999999998,[-0.6012755]
-2.999999999999998,[-0.56323963]
-4.000000000000001,[-0.5920229]
-4.000000000000001,[-0.5558309]
-5.0,[-0.57952476]
-5.0,[-0.54842174]
-5.999999999999999,[-0.49664885]
-5.999999999999999,[-0.5454163]
-6.999999999999998,[-0.51008195]
-6.999999999999998,[-0.4895422]
-7.999999999999998,[-0.474749]
-7.999999999999998,[-0.45420784]
-9.000000000000002,[-0.44149813]
-9.000000000000002,[-0.41851926]
-10.0,[-0.37413692]
-10.0,[-0.40016925]
-11.0,[-0.3752015]
-11.0,[-0.3641339]
-11.999999999999998,[-0.34005034]
-11.999999999999998,[-0.35048592]
-11.999999999999998,[-0.32961476]
-7.999999999999998,[-0.4336676]
-4.000000000000001,[-0.51963896]
0.0,[-0.54673165]
4.000000000000001,[-0.50426406]
7.999999999999998,[-0.42100546]
11.999999999999995,[-0.33865994]
11.999999999999995,[-0.34615397]
11.999999999999995,[-0.36845234]
-11.999999999999998,[-0.07102728]
-11.999999999999998,[-0.07863501]
-11.999999999999998,[-0.08955348]
-11.999999999999998,[-0.09351163]
-11.999999999999998,[-0.09321239]
-11.999999999999998,[-0.09281154]
-11.999999999999998,[-0.09303667]
-11.999999999999998,[-0.09436692]
-11.999999999999998,[-0.09666807]
-11.999999999999998,[-0.09896923]
-11.999999999999998,[-0.10126945]
-11.999999999999998,[-0.1035706]
-11.999999999999998,[-0.10574263]
-11.999999999999998,[-0.11130278]
-11.999999999999998,[-0.11938361]
-11.999999999999998,[-0.1274635]
-11.999999999999998,[-0.13551824]
-11.999999999999998,[-0.14350352]
-11.999999999999998,[-0.15148972]
-11.999999999999998,[-0.15947546]
-11.999999999999998,[-0.16746074]
-11.999999999999998,[-0.1754465]
-11.999999999999998,[-0.1834327]
-11.999999999999998,[-0.1918412]
-11.999999999999998,[-0.19939859]
-11.999999999999998,[-0.20478907]
-11.999999999999998,[-0.21017817]
