X,Y
0.55,[-0.30632684]
0.55,[-0.29877552]
0.55,[-0.3053732]
0.55,[-0.3217292]
0.55,[-0.33786246]
0.55,[-0.32986784]
0.55,[-0.35340932]
0.55,[-0.34541377]
0.55,[-0.3748342]
0.55,[-0.3600662]
0.55,[-0.34770656]
0.55,[-0.40129954]
0.55,[-0.420324]
0.55,[-0.38825426]
0.55,[-0.43513352]
0.55,[-0.40306422]
0.55,[-0.44994345]
0.55,[-0.42073604]
0.55,[-0.41127136]
0.55,[-0.4711395]
0.55,[-0.47724453]
0.55,[-0.44431666]
0.55,[-0.47431785]
0.55,[-0.44187382]
0.55,[-0.47100994]
0.55,[-0.43861017]
0.55,[-0.40240934]
0.55,[-0.4671203]
0.55,[-0.46318454]
0.55,[-0.43082997]
0.55,[-0.45924968]
0.55,[-0.42853862]
0.55,[-0.44958502]
0.55,[-0.4281755]
0.55,[-0.39150578]
0.55,[-0.42313927]
0.55,[-0.3912084]
0.55,[-0.37545228]
0.55,[-0.36077794]
0.55,[-0.34425738]
0.55,[-0.33657974]
0.55,[-0.32643968]
0.55,[-0.29339528]
0.55,[-0.3163504]
0.55,[-0.29513526]
0.55,[-0.2835377]
0.55,[-0.26172358]
0.55,[-0.27368006]
0.55,[-0.24976711]
0.55,[-0.3352299]
0.55,[-0.39917505]
0.55,[-0.4089455]
0.55,[-0.370994]
0.55,[-0.3337202]
0.55,[-0.27523452]
0.55,[-0.28313914]
0.55,[-0.28901672]
0.55,[-0.05314197]
0.55,[-0.05452443]
0.55,[-0.05597495]
0.55,[-0.05742453]
0.55,[-0.05887504]
0.55,[-0.0594283]
0.55,[-0.05909271]
0.55,[-0.05870957]
0.55,[-0.05827936]
0.55,[-0.05803419]
0.55,[-0.05778949]
0.55,[-0.05754431]
0.55,[-0.05882097]
0.55,[-0.06044814]
0.55,[-0.06207484]
0.55,[-0.06370107]
0.55,[-0.06723879]
0.55,[-0.07225453]
0.55,[-0.07859213]
0.55,[-0.08293621]
0.55,[-0.08680767]
0.55,[-0.09067865]
0.55,[-0.09454963]
0.55,[-0.09837541]
0.55,[-0.10216623]
0.55,[-0.10595705]
0.55,[-0.10974739]
0.55,[-0.11350279]
0.55,[-0.11729966]
