X,Y
10.000000000000005,[-0.40143052]
11.0,[-0.39701605]
11.0,[-0.4196048]
10.000000000000005,[-0.4468779]
9.000000000000002,[-0.47261706]
9.000000000000002,[-0.44869336]
7.999999999999998,[-0.4995704]
7.999999999999998,[-0.47323322]
7.000000000000003,[-0.5265242]
7.000000000000003,[-0.49935412]
5.999999999999999,[-0.49958903]
5.999999999999999,[-0.55347705]
5.000000000000004,[-0.58043]
5.000000000000004,[-0.5532608]
4.000000000000001,[-0.60800743]
4.000000000000001,[-0.579315]
2.999999999999998,[-0.63135916]
2.999999999999998,[-0.5961176]
2.0000000000000027,[-0.56760603]
2.0000000000000027,[-0.6467215]
0.9999999999999992,[-0.6523823]
0.9999999999999992,[-0.6137004]
0.0,[-0.65781146]
0.0,[-0.616435]
-0.9999999999999992,[-0.6487248]
-0.9999999999999992,[-0.60747325]
-1.9999999999999984,[-0.5611785]
-1.9999999999999984,[-0.6394051]
-2.999999999999998,[-0.62947893]
-2.999999999999998,[-0.58997995]
-4.000000000000001,[-0.6187632]
-4.000000000000001,[-0.5825712]
-5.0,[-0.6079007]
-5.0,[-0.575163]
-5.999999999999999,[-0.51817256]
-5.999999999999999,[-0.5743837]
-6.999999999999998,[-0.5362173]
-6.999999999999998,[-0.5116765]
-7.999999999999998,[-0.49937183]
-7.999999999999998,[-0.4748315]
-9.000000000000002,[-0.4625259]
-9.000000000000002,[-0.4375549]
-10.0,[-0.39272046]
-10.0,[-0.42250118]
-11.0,[-0.39293206]
-11.0,[-0.38326696]
-11.999999999999998,[-0.35973713]
-11.999999999999998,[-0.37203574]
-11.999999999999998,[-0.3474031]
-7.999999999999998,[-0.45029023]
-4.000000000000001,[-0.54637975]
0.0,[-0.57505953]
4.000000000000001,[-0.5440725]
7.999999999999998,[-0.4505098]
11.999999999999995,[-0.34635857]
11.999999999999995,[-0.36785012]
11.999999999999995,[-0.39034986]
-11.999999999999998,[-0.08323032]
-11.999999999999998,[-0.08901979]
-11.999999999999998,[-0.09850266]
-11.999999999999998,[-0.10018016]
-11.999999999999998,[-0.10087046]
-11.999999999999998,[-0.10198957]
-11.999999999999998,[-0.10340653]
-11.999999999999998,[-0.10570721]
-11.999999999999998,[-0.10800836]
-11.999999999999998,[-0.11214549]
-11.999999999999998,[-0.12022585]
-11.999999999999998,[-0.12830669]
-11.999999999999998,[-0.13638659]
-11.999999999999998,[-0.14446695]
-11.999999999999998,[-0.15254778]
-11.999999999999998,[-0.16062814]
-11.999999999999998,[-0.16870943]
-11.999999999999998,[-0.17678933]
-11.999999999999998,[-0.18480398]
-11.999999999999998,[-0.19278972]
-11.999999999999998,[-0.200775]
-11.999999999999998,[-0.20876168]
-11.999999999999998,[-0.2128932]
-11.999999999999998,[-0.21645004]
-11.999999999999998,[-0.22000594]
-11.999999999999998,[-0.2249541]
-11.999999999999998,[-0.23034504]
