X,Y
0.7,[-0.34762543]
0.7,[-0.3418304]
0.7,[-0.3559314]
0.7,[-0.38133216]
0.7,[-0.40549448]
0.7,[-0.38300735]
0.7,[-0.42965773]
0.7,[-0.40716964]
0.7,[-0.45381957]
0.7,[-0.43133244]
0.7,[-0.42945218]
0.7,[-0.47798282]
0.7,[-0.50423235]
0.7,[-0.4782942]
0.7,[-0.527861]
0.7,[-0.49295592]
0.7,[-0.5438898]
0.7,[-0.50881976]
0.7,[-0.4967239]
0.7,[-0.5617509]
0.7,[-0.57598615]
0.7,[-0.54090863]
0.7,[-0.5751108]
0.7,[-0.539473]
0.7,[-0.56983775]
0.7,[-0.53419954]
0.7,[-0.50049096]
0.7,[-0.56456333]
0.7,[-0.56028825]
0.7,[-0.5291204]
0.7,[-0.5573024]
0.7,[-0.5246342]
0.7,[-0.5451576]
0.7,[-0.5170269]
0.7,[-0.4594967]
0.7,[-0.5090048]
0.7,[-0.47063845]
0.7,[-0.44893947]
0.7,[-0.4322735]
0.7,[-0.41057408]
0.7,[-0.39667115]
0.7,[-0.37674245]
0.7,[-0.34634507]
0.7,[-0.36724886]
0.7,[-0.3481722]
0.7,[-0.33800834]
0.7,[-0.31802556]
0.7,[-0.3281894]
0.7,[-0.30786172]
0.7,[-0.39081642]
0.7,[-0.4874051]
0.7,[-0.50556684]
0.7,[-0.46219826]
0.7,[-0.38468298]
0.7,[-0.31761122]
0.7,[-0.3268228]
0.7,[-0.33594537]
0.7,[-0.05796194]
0.7,[-0.06286115]
0.7,[-0.07104033]
0.7,[-0.07587802]
0.7,[-0.07782493]
0.7,[-0.07977277]
0.7,[-0.08173693]
0.7,[-0.08386702]
0.7,[-0.08504859]
0.7,[-0.08573842]
0.7,[-0.08803911]
0.7,[-0.09033979]
0.7,[-0.09264141]
0.7,[-0.09494256]
0.7,[-0.09732015]
0.7,[-0.10030694]
0.7,[-0.10329466]
0.7,[-0.10610013]
0.7,[-0.11095507]
0.7,[-0.11712021]
0.7,[-0.12328489]
0.7,[-0.13071644]
0.7,[-0.13906342]
0.7,[-0.1474104]
0.7,[-0.15575829]
0.7,[-0.16410573]
0.7,[-0.1724527]
0.7,[-0.17771688]
