X,Y
31.999999999999996,[-0.3571125]
31.000000000000004,[-0.35543734]
29.999999999999993,[-0.37792495]
29.999999999999993,[-0.40208727]
29.999999999999993,[-0.42625004]
31.000000000000004,[-0.4037629]
29.999999999999993,[-0.45041236]
31.000000000000004,[-0.42792568]
29.999999999999993,[-0.47468933]
31.000000000000004,[-0.45208848]
31.999999999999996,[-0.45324022]
29.999999999999993,[-0.50125444]
29.999999999999993,[-0.5277328]
31.000000000000004,[-0.5008932]
29.999999999999993,[-0.5520051]
31.000000000000004,[-0.51938677]
29.999999999999993,[-0.5704866]
31.000000000000004,[-0.5354156]
31.999999999999996,[-0.52003556]
29.999999999999993,[-0.5871917]
29.999999999999993,[-0.59961474]
31.000000000000004,[-0.56453675]
29.999999999999993,[-0.60136265]
31.000000000000004,[-0.5657244]
29.999999999999993,[-0.5960896]
31.000000000000004,[-0.5604514]
31.999999999999996,[-0.5198319]
29.999999999999993,[-0.59081614]
29.999999999999993,[-0.5855426]
31.000000000000004,[-0.54972774]
29.999999999999993,[-0.57865226]
31.000000000000004,[-0.54246074]
29.999999999999993,[-0.56533706]
31.000000000000004,[-0.5350516]
31.999999999999996,[-0.4824602]
29.999999999999993,[-0.53019476]
29.999999999999993,[-0.4948604]
31.000000000000004,[-0.47431973]
29.999999999999993,[-0.45952794]
31.000000000000004,[-0.43827644]
29.999999999999993,[-0.42294118]
31.000000000000004,[-0.40000144]
31.999999999999996,[-0.36286142]
29.999999999999993,[-0.386855]
29.999999999999993,[-0.36320588]
31.000000000000004,[-0.35304204]
31.000000000000004,[-0.33267567]
29.999999999999993,[-0.3431117]
31.999999999999996,[-0.32224008]
31.999999999999996,[-0.4165775]
31.999999999999996,[-0.5062692]
31.999999999999996,[-0.53008664]
31.999999999999996,[-0.4861331]
31.999999999999996,[-0.40543807]
31.999999999999996,[-0.3320893]
31.000000000000004,[-0.3409271]
29.999999999999993,[-0.35359576]
-30.0,[-0.06348667]
-29.0,[-0.07109439]
-28.0,[-0.08153604]
-27.0,[-0.08593605]
-26.000000000000004,[-0.08788343]
-24.999999999999996,[-0.08936983]
-24.000000000000004,[-0.08935492]
-23.0,[-0.08965602]
-22.0,[-0.09099793]
-21.0,[-0.09329861]
-20.0,[-0.0955993]
-19.000000000000004,[-0.09790045]
-17.999999999999996,[-0.1002016]
-17.000000000000004,[-0.10250276]
-16.000000000000004,[-0.10459882]
-15.0,[-0.11087536]
-14.0,[-0.11886064]
-12.999999999999998,[-0.12684731]
-11.999999999999998,[-0.13483259]
-10.999999999999996,[-0.14281835]
-10.000000000000004,[-0.15080361]
-9.000000000000002,[-0.15878983]
-8.000000000000002,[-0.16677603]
-7.0,[-0.17564552]
-5.999999999999999,[-0.18399295]
-4.999999999999998,[-0.19094582]
-3.999999999999997,[-0.19489092]
-3.000000000000003,[-0.19883648]
-2.000000000000002,[-0.20278157]
-1.000000000000001,[-0.20672667]
0.0,[-0.21160397]
1.000000000000001,[-0.22005722]
1.9999999999999947,[-0.2310689]
3.000000000000003,[-0.24137117]
3.999999999999997,[-0.25167346]
5.000000000000005,[-0.2619748]
5.999999999999999,[-0.27175272]
7.000000000000007,[-0.28072008]
8.000000000000002,[-0.2896865]
8.999999999999995,[-0.29860213]
10.000000000000004,[-0.30653054]
10.999999999999996,[-0.3147018]
12.000000000000005,[-0.32316434]
12.999999999999998,[-0.33162645]
14.000000000000007,[-0.34267217]
15.0,[-0.35476056]
15.999999999999995,[-0.36598432]
17.000000000000004,[-0.3772076]
17.999999999999996,[-0.38691187]
19.000000000000004,[-0.3890084]
20.0,[-0.3906463]
21.000000000000007,[-0.39228418]
22.0,[-0.39392206]
22.999999999999993,[-0.39880776]
24.000000000000004,[-0.40490952]
24.999999999999996,[-0.40301433]
26.000000000000004,[-0.39492187]
27.0,[-0.375057]
28.000000000000007,[-0.36354986]
29.0,[-0.3533865]
-29.0,[-0.07046422]
-28.0,[-0.0680652]
-27.0,[-0.06538883]
-26.000000000000004,[-0.0680363]
-24.999999999999996,[-0.07165885]
-24.000000000000004,[-0.07410543]
-23.0,[-0.07876179]
-22.0,[-0.08755949]
-21.0,[-0.09538583]
-20.0,[-0.09982779]
-19.000000000000004,[-0.10757536]
-17.999999999999996,[-0.11593817]
-17.000000000000004,[-0.12447625]
-16.000000000000004,[-0.13301572]
-15.0,[-0.14155473]
-14.0,[-0.15009375]
-12.999999999999998,[-0.15863322]
-11.999999999999998,[-0.16717222]
-10.999999999999996,[-0.17571123]
-10.000000000000004,[-0.18425117]
-9.000000000000002,[-0.19279018]
-8.000000000000002,[-0.20106678]
-7.0,[-0.20883438]
-5.999999999999999,[-0.21595457]
-4.999999999999998,[-0.22294518]
-3.999999999999997,[-0.22993581]
-3.000000000000003,[-0.23676887]
-2.000000000000002,[-0.24324584]
-1.000000000000001,[-0.24972142]
0.0,[-0.256197]
