X,Y
0.98,[-0.44835964]
0.98,[-0.44380954]
0.98,[-0.4716965]
0.98,[-0.50413305]
0.98,[-0.53657013]
0.98,[-0.5086827]
0.98,[-0.5690067]
0.98,[-0.54005796]
0.98,[-0.6035473]
0.98,[-0.57207084]
0.98,[-0.58002913]
0.98,[-0.64067656]
0.98,[-0.67653435]
0.98,[-0.6462111]
0.98,[-0.7091849]
0.98,[-0.667876]
0.98,[-0.7238494]
0.98,[-0.68254054]
0.98,[-0.6338393]
0.98,[-0.72948694]
0.98,[-0.72675043]
0.98,[-0.6837417]
0.98,[-0.7320934]
0.98,[-0.6883319]
0.98,[-0.7200511]
0.98,[-0.67334247]
0.98,[-0.6101678]
0.98,[-0.70358604]
0.98,[-0.68742347]
0.98,[-0.64058244]
0.98,[-0.67245364]
0.98,[-0.6269643]
0.98,[-0.6555611]
0.98,[-0.615645]
0.98,[-0.55956393]
0.98,[-0.6241085]
0.98,[-0.5857659]
0.98,[-0.560258]
0.98,[-0.5474229]
0.98,[-0.5219149]
0.98,[-0.5090798]
0.98,[-0.48357233]
0.98,[-0.43337023]
0.98,[-0.4707368]
0.98,[-0.4412856]
0.98,[-0.42992574]
0.98,[-0.41512138]
0.98,[-0.4264803]
0.98,[-0.40270206]
0.98,[-0.49640742]
0.98,[-0.58616906]
0.98,[-0.6422683]
0.98,[-0.62552404]
0.98,[-0.5092714]
0.98,[-0.37991986]
0.98,[-0.4075845]
0.98,[-0.43870804]
0.98,[-0.09349857]
0.98,[-0.09995783]
0.98,[-0.10876857]
0.98,[-0.11554851]
0.98,[-0.12282858]
0.98,[-0.13010958]
0.98,[-0.13738963]
0.98,[-0.1446697]
0.98,[-0.15195023]
0.98,[-0.15923077]
0.98,[-0.16651082]
0.98,[-0.17510903]
0.98,[-0.18408617]
0.98,[-0.19306426]
0.98,[-0.20032334]
0.98,[-0.20774929]
0.98,[-0.21853586]
0.98,[-0.22520672]
0.98,[-0.23141055]
0.98,[-0.23761438]
0.98,[-0.24381728]
0.98,[-0.2500216]
0.98,[-0.25621378]
0.98,[-0.26182893]
0.98,[-0.26739466]
0.98,[-0.27295947]
0.98,[-0.27852473]
0.98,[-0.28409046]
0.98,[-0.28990465]
0.98,[-0.29449484]
0.98,[-0.2968286]
0.98,[-0.29916283]
0.98,[-0.3014971]
0.98,[-0.3078058]
0.98,[-0.31612435]
0.98,[-0.32444382]
0.98,[-0.33276236]
0.98,[-0.34226012]
0.98,[-0.35582885]
0.98,[-0.36939853]
0.98,[-0.3829677]
0.98,[-0.39653736]
0.98,[-0.41010657]
0.98,[-0.42326373]
0.98,[-0.4358583]
0.98,[-0.44787815]
0.98,[-0.45704034]
0.98,[-0.46336678]
0.98,[-0.46882576]
0.98,[-0.47372732]
0.98,[-0.4766027]
0.98,[-0.4756621]
0.98,[-0.47227913]
0.98,[-0.46889663]
0.98,[-0.46551365]
0.98,[-0.4610507]
0.98,[-0.45617712]
0.98,[-0.4513031]
0.98,[-0.44642952]
0.98,[-0.4378411]
0.98,[-0.09659583]
0.98,[-0.11175024]
0.98,[-0.12042116]
0.98,[-0.11726937]
0.98,[-0.11174185]
0.98,[-0.1069573]
0.98,[-0.12005014]
0.98,[-0.14173418]
0.98,[-0.15264426]
0.98,[-0.16070364]
0.98,[-0.16808532]
0.98,[-0.17546746]
0.98,[-0.18284914]
0.98,[-0.18936759]
0.98,[-0.19568235]
0.98,[-0.20199712]
0.98,[-0.20809467]
0.98,[-0.21043032]
0.98,[-0.21156389]
0.98,[-0.21269745]
0.98,[-0.21383147]
0.98,[-0.21131125]
0.98,[-0.21357977]
0.98,[-0.22306545]
0.98,[-0.23255064]
0.98,[-0.24203677]
0.98,[-0.25152245]
0.98,[-0.26100764]
0.98,[-0.2704933]
0.98,[-0.2799785]
0.98,[-0.2894651]
0.98,[-0.29900017]
0.98,[-0.30864292]
0.98,[-0.3182148]
0.98,[-0.32707915]
0.98,[-0.33594257]
0.98,[-0.35191405]
0.98,[-0.37121305]
0.98,[-0.38786086]
0.98,[-0.40392837]
0.98,[-0.4144623]
0.98,[-0.42499715]
0.98,[-0.43553156]
0.98,[-0.44606596]
0.98,[-0.45660034]
0.98,[-0.46713522]
0.98,[-0.47541505]
0.98,[-0.48071793]
0.98,[-0.4879551]
0.98,[-0.49581313]
0.98,[-0.50367117]
0.98,[-0.50831586]
0.98,[-0.5134952]
0.98,[-0.513457]
0.98,[-0.5134197]
0.98,[-0.51338196]
0.98,[-0.5133451]
0.98,[-0.49405128]
0.98,[-0.4663792]
0.98,[-0.09719197]
0.98,[-0.10088585]
0.98,[-0.10516374]
0.98,[-0.11581606]
0.98,[-0.13746469]
0.98,[-0.15911424]
0.98,[-0.18068828]
0.98,[-0.20072326]
0.98,[-0.21955103]
0.98,[-0.22851884]
0.98,[-0.23748714]
0.98,[-0.24550366]
0.98,[-0.23530903]
0.98,[-0.22411464]
0.98,[-0.2095079]
0.98,[-0.19370608]
0.98,[-0.17866446]
0.98,[-0.16362378]
0.98,[-0.14708318]
0.98,[-0.13156101]
0.98,[-0.11662894]
0.98,[-0.10215551]
0.98,[-0.08763266]
0.98,[-0.08144096]
0.98,[-0.08969843]
0.98,[-0.09539562]
0.98,[-0.09355124]
0.98,[-0.10333195]
0.98,[-0.10698014]
0.98,[-0.11426067]
0.98,[-0.10569277]
0.98,[-0.12882173]
0.98,[-0.1361018]
0.98,[-0.14338233]
0.98,[-0.13481395]
0.98,[-0.15794338]
0.98,[-0.16522345]
0.98,[-0.17250352]
0.98,[-0.1639356]
0.98,[-0.18959504]
