X,Y
31.999999999999996,[-0.30422473]
31.000000000000004,[-0.2966734]
29.999999999999993,[-0.30316293]
29.999999999999993,[-0.31951943]
29.999999999999993,[-0.33576033]
31.000000000000004,[-0.32776526]
29.999999999999993,[-0.3524692]
31.000000000000004,[-0.34331074]
29.999999999999993,[-0.37893406]
31.000000000000004,[-0.3588576]
31.999999999999996,[-0.34897763]
29.999999999999993,[-0.40539938]
29.999999999999993,[-0.4278693]
31.000000000000004,[-0.3957352]
29.999999999999993,[-0.44267926]
31.000000000000004,[-0.41060948]
29.999999999999993,[-0.45748875]
31.000000000000004,[-0.42751786]
31.999999999999996,[-0.4203804]
29.999999999999993,[-0.47961184]
29.999999999999993,[-0.4869856]
31.000000000000004,[-0.4527438]
29.999999999999993,[-0.48322928]
31.000000000000004,[-0.4503019]
29.999999999999993,[-0.48009893]
31.000000000000004,[-0.44746193]
31.999999999999996,[-0.41057733]
29.999999999999993,[-0.47616455]
29.999999999999993,[-0.47212577]
31.000000000000004,[-0.4393149]
29.999999999999993,[-0.4680525]
31.000000000000004,[-0.43524116]
29.999999999999993,[-0.4564759]
31.000000000000004,[-0.43359628]
31.999999999999996,[-0.39482865]
29.999999999999993,[-0.42726055]
29.999999999999993,[-0.39532924]
31.000000000000004,[-0.37957403]
29.999999999999993,[-0.36500224]
31.000000000000004,[-0.34794614]
29.999999999999993,[-0.3371619]
31.000000000000004,[-0.32836515]
31.999999999999996,[-0.29885754]
29.999999999999993,[-0.32068703]
29.999999999999993,[-0.30095688]
31.000000000000004,[-0.2890004]
31.000000000000004,[-0.2671868]
29.999999999999993,[-0.2791428]
31.999999999999996,[-0.25522983]
31.999999999999996,[-0.3357757]
31.999999999999996,[-0.40436372]
31.999999999999996,[-0.41737264]
31.999999999999996,[-0.37853974]
31.999999999999996,[-0.33499172]
31.999999999999996,[-0.27313146]
31.000000000000004,[-0.28092936]
29.999999999999993,[-0.28680786]
-30.0,[-0.05689457]
-29.0,[-0.05834461]
-28.0,[-0.05979466]
-27.0,[-0.06124471]
-26.000000000000004,[-0.06116733]
-24.999999999999996,[-0.06054835]
-24.000000000000004,[-0.05992983]
-23.0,[-0.05931085]
-22.0,[-0.05880746]
-21.0,[-0.05837631]
-20.0,[-0.05936678]
-19.000000000000004,[-0.06101026]
-17.999999999999996,[-0.06264721]
-17.000000000000004,[-0.06427391]
-16.000000000000004,[-0.06617422]
-15.0,[-0.07011978]
-14.0,[-0.0740658]
-12.999999999999998,[-0.07801136]
-11.999999999999998,[-0.0816782]
-10.999999999999996,[-0.08546901]
-10.000000000000004,[-0.08925983]
-9.000000000000002,[-0.09305065]
-8.000000000000002,[-0.09684053]
-7.0,[-0.10063135]
-5.999999999999999,[-0.1044217]
-4.999999999999998,[-0.10821299]
-3.999999999999997,[-0.11200286]
-3.000000000000003,[-0.11579368]
-2.000000000000002,[-0.11954488]
-1.000000000000001,[-0.12519172]
0.0,[-0.13698599]
1.000000000000001,[-0.14883573]
1.9999999999999947,[-0.16020398]
3.000000000000003,[-0.16888562]
3.999999999999997,[-0.17717667]
5.000000000000005,[-0.1854677]
5.999999999999999,[-0.19375782]
7.000000000000007,[-0.20204839]
8.000000000000002,[-0.21033897]
8.999999999999995,[-0.21862908]
10.000000000000004,[-0.22692057]
10.999999999999996,[-0.23521069]
12.000000000000005,[-0.24313165]
12.999999999999998,[-0.2506084]
14.000000000000007,[-0.2580852]
15.0,[-0.26556194]
15.999999999999995,[-0.27303824]
17.000000000000004,[-0.2805644]
17.999999999999996,[-0.28675705]
19.000000000000004,[-0.2904141]
20.0,[-0.2924836]
21.000000000000007,[-0.2962828]
22.0,[-0.300364]
22.999999999999993,[-0.30444518]
24.000000000000004,[-0.30852684]
24.999999999999996,[-0.3126076]
26.000000000000004,[-0.3130709]
27.0,[-0.30835673]
28.000000000000007,[-0.300701]
29.0,[-0.2910284]
-29.0,[-0.05631567]
-28.0,[-0.06088348]
-27.0,[-0.06545269]
-26.000000000000004,[-0.07002143]
-24.999999999999996,[-0.07416368]
-24.000000000000004,[-0.07795311]
-23.0,[-0.08174112]
-22.0,[-0.08506304]
-21.0,[-0.08342748]
-20.0,[-0.08179193]
-19.000000000000004,[-0.07976205]
-17.999999999999996,[-0.07770793]
-17.000000000000004,[-0.07565288]
-16.000000000000004,[-0.07394975]
-15.0,[-0.07618005]
-14.0,[-0.08262625]
