X,Y
31.999999999999996,[-0.35304484]
31.000000000000004,[-0.34848076]
29.999999999999993,[-0.36754715]
29.999999999999993,[-0.3917104]
29.999999999999993,[-0.41587272]
31.000000000000004,[-0.3933851]
29.999999999999993,[-0.44003505]
31.000000000000004,[-0.41754743]
29.999999999999993,[-0.4641969]
31.000000000000004,[-0.44171023]
31.999999999999996,[-0.4413462]
29.999999999999993,[-0.4895571]
29.999999999999993,[-0.5159833]
31.000000000000004,[-0.4900358]
29.999999999999993,[-0.54025465]
31.000000000000004,[-0.50608885]
29.999999999999993,[-0.55718863]
31.000000000000004,[-0.52211815]
31.999999999999996,[-0.50822175]
29.999999999999993,[-0.5743855]
29.999999999999993,[-0.58779997]
31.000000000000004,[-0.55272293]
29.999999999999993,[-0.58823717]
31.000000000000004,[-0.55259895]
29.999999999999993,[-0.5829632]
31.000000000000004,[-0.54732496]
31.999999999999996,[-0.51064265]
29.999999999999993,[-0.5776897]
29.999999999999993,[-0.57241625]
31.000000000000004,[-0.54053897]
29.999999999999993,[-0.56908315]
31.000000000000004,[-0.533547]
29.999999999999993,[-0.55538017]
31.000000000000004,[-0.52613825]
31.999999999999996,[-0.472549]
29.999999999999993,[-0.5200468]
29.999999999999993,[-0.4844901]
31.000000000000004,[-0.46279112]
29.999999999999993,[-0.44612467]
31.000000000000004,[-0.42442432]
29.999999999999993,[-0.40964466]
31.000000000000004,[-0.38684708]
31.999999999999996,[-0.35534504]
29.999999999999993,[-0.37865347]
29.999999999999993,[-0.35568902]
31.000000000000004,[-0.34552565]
31.000000000000004,[-0.32554287]
29.999999999999993,[-0.3357058]
31.999999999999996,[-0.31537858]
31.999999999999996,[-0.40272582]
31.999999999999996,[-0.49735546]
31.999999999999996,[-0.51760066]
31.999999999999996,[-0.47416636]
31.999999999999996,[-0.39505935]
31.999999999999996,[-0.32485026]
31.000000000000004,[-0.33406186]
29.999999999999993,[-0.34327343]
-30.0,[-0.05928101]
-29.0,[-0.06606701]
-28.0,[-0.0761903]
-27.0,[-0.0809068]
-26.000000000000004,[-0.08285371]
-24.999999999999996,[-0.08480155]
-24.000000000000004,[-0.08680767]
-23.0,[-0.08720106]
-22.0,[-0.08750309]
-21.0,[-0.08951806]
-20.0,[-0.0918192]
-19.000000000000004,[-0.09412035]
-17.999999999999996,[-0.09642151]
-17.000000000000004,[-0.09872219]
-16.000000000000004,[-0.10102381]
-15.0,[-0.10361301]
-14.0,[-0.1077562]
-12.999999999999998,[-0.11574242]
-11.999999999999998,[-0.12372816]
-10.999999999999996,[-0.1317139]
-10.000000000000004,[-0.13922702]
-9.000000000000002,[-0.14539263]
-8.000000000000002,[-0.15318075]
-7.0,[-0.16152865]
-5.999999999999999,[-0.1698747]
-4.999999999999998,[-0.1782226]
-3.999999999999997,[-0.1843318]
-3.000000000000003,[-0.18827644]
-2.000000000000002,[-0.19222248]
-1.000000000000001,[-0.19616757]
0.0,[-0.20296055]
1.000000000000001,[-0.21428965]
1.9999999999999947,[-0.22561875]
3.000000000000003,[-0.2363163]
3.999999999999997,[-0.24661765]
5.000000000000005,[-0.25671065]
5.999999999999999,[-0.265678]
7.000000000000007,[-0.27464536]
8.000000000000002,[-0.28310978]
8.999999999999995,[-0.2913943]
10.000000000000004,[-0.29985687]
10.999999999999996,[-0.30831945]
12.000000000000005,[-0.31678155]
12.999999999999998,[-0.32523853]
14.000000000000007,[-0.33311427]
15.0,[-0.34508517]
15.999999999999995,[-0.3571871]
17.000000000000004,[-0.3682235]
17.999999999999996,[-0.37794125]
19.000000000000004,[-0.38002753]
20.0,[-0.38164118]
21.000000000000007,[-0.38256314]
22.0,[-0.38348415]
22.999999999999993,[-0.38440517]
24.000000000000004,[-0.39218956]
24.999999999999996,[-0.39419147]
26.000000000000004,[-0.38521293]
27.0,[-0.36619687]
28.000000000000007,[-0.35603303]
