X,Y
0.66,[-0.33314735]
0.66,[-0.3273523]
0.66,[-0.33656436]
0.66,[-0.3562013]
0.66,[-0.38216275]
0.66,[-0.359519]
0.66,[-0.40812376]
0.66,[-0.38547954]
0.66,[-0.43306446]
0.66,[-0.4105778]
0.66,[-0.40566275]
0.66,[-0.45722678]
0.66,[-0.48115513]
0.66,[-0.45450568]
0.66,[-0.5012656]
0.66,[-0.46902153]
0.66,[-0.5172949]
0.66,[-0.48314166]
0.66,[-0.47551435]
0.66,[-0.5369169]
0.66,[-0.552357]
0.66,[-0.5172963]
0.66,[-0.54885894]
0.66,[-0.5132202]
0.66,[-0.54358494]
0.66,[-0.5101272]
0.66,[-0.4719836]
0.66,[-0.5387566]
0.66,[-0.5350954]
0.66,[-0.50128055]
0.66,[-0.5305774]
0.66,[-0.49644145]
0.66,[-0.5178519]
0.66,[-0.49052706]
0.66,[-0.4333917]
0.66,[-0.4804886]
0.66,[-0.44293702]
0.66,[-0.4212376]
0.66,[-0.40577927]
0.66,[-0.38750756]
0.66,[-0.3762642]
0.66,[-0.35653362]
0.66,[-0.3291892]
0.66,[-0.3489282]
0.66,[-0.3321457]
0.66,[-0.32213846]
0.66,[-0.30299234]
0.66,[-0.3131562]
0.66,[-0.2928285]
0.66,[-0.3693878]
0.66,[-0.46225744]
0.66,[-0.48101902]
0.66,[-0.4382634]
0.66,[-0.36316252]
0.66,[-0.30313265]
0.66,[-0.3123447]
0.66,[-0.32077977]
0.66,[-0.05856881]
0.66,[-0.06131043]
0.66,[-0.06616582]
0.66,[-0.06735625]
0.66,[-0.06776642]
0.66,[-0.0697138]
0.66,[-0.07166164]
0.66,[-0.07372508]
0.66,[-0.07585517]
0.66,[-0.07798433]
0.66,[-0.08011442]
0.66,[-0.08278007]
0.66,[-0.08483744]
0.66,[-0.08623949]
0.66,[-0.08825865]
0.66,[-0.09092615]
0.66,[-0.0935932]
0.66,[-0.0962607]
0.66,[-0.09892727]
0.66,[-0.10173462]
0.66,[-0.10491624]
0.66,[-0.11186443]
0.66,[-0.11994153]
0.66,[-0.12801771]
0.66,[-0.13609433]
0.66,[-0.14417051]
0.66,[-0.15224715]
0.66,[-0.16032425]
0.66,[-0.168186]
0.66,[-0.17432505]
0.66,[-0.18565461]
0.66,[-0.19639176]
0.66,[-0.20706972]
0.66,[-0.21680754]
0.66,[-0.22588862]
0.66,[-0.23422395]
0.66,[-0.24251406]
0.66,[-0.2508042]
0.66,[-0.25909477]
0.66,[-0.26708797]
0.66,[-0.2749637]
0.66,[-0.28283852]
0.66,[-0.29071426]
0.66,[-0.29858953]
0.66,[-0.30573723]
0.66,[-0.31280476]
0.66,[-0.32103845]
0.66,[-0.33323732]
0.66,[-0.34378847]
0.66,[-0.34649935]
0.66,[-0.34742084]
0.66,[-0.34834185]
0.66,[-0.34926286]
0.66,[-0.35018435]
0.66,[-0.35110632]
0.66,[-0.35687014]
0.66,[-0.36237714]
0.66,[-0.34364727]
0.66,[-0.33348387]
0.66,[-0.32332003]
0.66,[-0.07600246]
0.66,[-0.07396932]
0.66,[-0.0719772]
0.66,[-0.07101889]
0.66,[-0.07010626]
0.66,[-0.06954087]
0.66,[-0.06869537]
0.66,[-0.06762473]
0.66,[-0.06800973]
0.66,[-0.07322123]
0.66,[-0.0794232]
0.66,[-0.08562423]
0.66,[-0.09310006]
0.66,[-0.10076093]
0.66,[-0.1084218]
0.66,[-0.11608267]
0.66,[-0.12374447]
0.66,[-0.13140534]
0.66,[-0.1390662]
0.66,[-0.14672755]
0.66,[-0.15438841]
0.66,[-0.16204976]
0.66,[-0.16971108]
0.66,[-0.17737196]
0.66,[-0.18503329]
0.66,[-0.19269463]
0.66,[-0.20002922]
0.66,[-0.20689073]
0.66,[-0.21259303]
0.66,[-0.21870504]
0.66,[-0.22481705]
0.66,[-0.23092906]
0.66,[-0.23704107]
0.66,[-0.2426674]
0.66,[-0.24821731]
0.66,[-0.2537686]
0.66,[-0.25934365]
0.66,[-0.26507533]
0.66,[-0.2708056]
0.66,[-0.27556357]
0.66,[-0.28028333]
0.66,[-0.28500402]
0.66,[-0.28972378]
0.66,[-0.29439786]
0.66,[-0.29853126]
0.66,[-0.30266422]
0.66,[-0.30679715]
0.66,[-0.31093055]
0.66,[-0.31506395]
0.66,[-0.31919643]
0.66,[-0.32333028]
0.66,[-0.3253569]
0.66,[-0.325514]
0.66,[-0.32566968]
0.66,[-0.3258263]
0.66,[-0.32598287]
0.66,[-0.32613996]
0.66,[-0.326793]
0.66,[-0.32774663]
0.66,[-0.06141344]
0.66,[-0.06338552]
0.66,[-0.06463281]
0.66,[-0.0690813]
0.66,[-0.07488568]
0.66,[-0.08069053]
0.66,[-0.0930101]
0.66,[-0.10577153]
0.66,[-0.11329071]
0.66,[-0.11597313]
0.66,[-0.11852132]
0.66,[-0.11837962]
0.66,[-0.11781657]
0.66,[-0.11035426]
0.66,[-0.10251208]
0.66,[-0.09573773]
0.66,[-0.0910823]
0.66,[-0.08831178]
0.66,[-0.08670699]
0.66,[-0.08510312]
0.66,[-0.08349834]
0.66,[-0.081894]
0.66,[-0.08028921]
0.66,[-0.07858001]
0.66,[-0.05488939]
0.66,[-0.0577741]
0.66,[-0.05903445]
0.66,[-0.06308861]
0.66,[-0.06348247]
0.66,[-0.06341068]
0.66,[-0.06113378]
0.66,[-0.0676704]
0.66,[-0.06979956]
0.66,[-0.07192966]
0.66,[-0.06800367]
0.66,[-0.0746778]
0.66,[-0.07497983]
0.66,[-0.07470297]
0.66,[-0.06892142]
0.66,[-0.07857721]
0.66,[-0.0805465]
0.66,[-0.08321355]
0.66,[-0.07292245]
0.66,[-0.08900254]
0.66,[-0.09237946]
0.66,[-0.09575684]
0.66,[-0.08679555]
0.66,[-0.1021872]
0.66,[-0.10928036]
0.66,[-0.11735652]
0.66,[-0.10624416]
0.66,[-0.13494445]
0.66,[-0.14794827]
0.66,[-0.15927736]
0.66,[-0.15349023]
0.66,[-0.1819365]
0.66,[-0.19223319]
0.66,[-0.20223624]
0.66,[-0.19436981]
0.66,[-0.22154361]
0.66,[-0.23016046]
0.66,[-0.2385657]
0.66,[-0.23243737]
0.66,[-0.25431627]
0.66,[-0.262192]
0.66,[-0.2700673]
0.66,[-0.26472947]
0.66,[-0.28523335]
0.66,[-0.29230088]
0.66,[-0.2993684]
0.66,[-0.29259917]
