X,Y
10.000000000000005,[-0.43570447]
11.0,[-0.4298227]
11.0,[-0.45771015]
10.000000000000005,[-0.49014625]
9.000000000000002,[-0.5225833]
9.000000000000002,[-0.49469635]
7.999999999999998,[-0.55502033]
7.999999999999998,[-0.5271329]
7.000000000000003,[-0.58633924]
7.000000000000003,[-0.55863637]
5.999999999999999,[-0.5606313]
5.999999999999999,[-0.62107974]
5.000000000000004,[-0.65711975]
5.000000000000004,[-0.6265872]
4.000000000000001,[-0.6903986]
4.000000000000001,[-0.6501357]
2.999999999999998,[-0.7058373]
2.999999999999998,[-0.66432667]
2.0000000000000027,[-0.6211627]
2.0000000000000027,[-0.712737]
0.9999999999999992,[-0.71043074]
0.9999999999999992,[-0.66911775]
0.0,[-0.7166649]
0.0,[-0.6743861]
-0.9999999999999992,[-0.70876676]
-0.9999999999999992,[-0.6654327]
-1.9999999999999984,[-0.6044464]
-1.9999999999999984,[-0.69641364]
-2.999999999999998,[-0.680802]
-2.999999999999998,[-0.6340924]
-4.000000000000001,[-0.6649978]
-4.000000000000001,[-0.6204892]
-5.0,[-0.64761406]
-5.0,[-0.6091694]
-5.999999999999999,[-0.552398]
-5.999999999999999,[-0.6160053]
-6.999999999999998,[-0.5776627]
-6.999999999999998,[-0.5521547]
-7.999999999999998,[-0.5393201]
-7.999999999999998,[-0.5138117]
-9.000000000000002,[-0.5009771]
-9.000000000000002,[-0.4754696]
-10.0,[-0.42459446]
-10.0,[-0.46263406]
-11.0,[-0.4325098]
-11.0,[-0.42114994]
-11.999999999999998,[-0.40634605]
-11.999999999999998,[-0.4163561]
-11.999999999999998,[-0.39498526]
-7.999999999999998,[-0.48830375]
-4.000000000000001,[-0.579694]
0.0,[-0.63210636]
4.000000000000001,[-0.608625]
7.999999999999998,[-0.49801454]
11.999999999999995,[-0.37414718]
11.999999999999995,[-0.39551008]
11.999999999999995,[-0.42361984]
-11.999999999999998,[-0.0930623]
-11.999999999999998,[-0.09934258]
-11.999999999999998,[-0.10907527]
-11.999999999999998,[-0.11314342]
-11.999999999999998,[-0.120492]
