X,Y
10.000000000000005,[-0.34400615]
11.0,[-0.33821064]
11.0,[-0.34950945]
10.000000000000005,[-0.37546998]
9.000000000000002,[-0.40030628]
9.000000000000002,[-0.3778182]
7.999999999999998,[-0.4244686]
7.999999999999998,[-0.40198052]
7.000000000000003,[-0.44863138]
7.000000000000003,[-0.42614424]
5.999999999999999,[-0.4235047]
5.999999999999999,[-0.4727937]
5.000000000000004,[-0.49835807]
5.000000000000004,[-0.47234765]
4.000000000000001,[-0.52121204]
4.000000000000001,[-0.48697257]
2.999999999999998,[-0.5372413]
2.999999999999998,[-0.5021717]
2.0000000000000027,[-0.49113905]
2.0000000000000027,[-0.55554193]
0.9999999999999992,[-0.57007825]
0.9999999999999992,[-0.5350022]
0.0,[-0.5685481]
0.0,[-0.5329098]
-0.9999999999999992,[-0.5632741]
-0.9999999999999992,[-0.5281789]
-1.9999999999999984,[-0.49447402]
-1.9999999999999984,[-0.5580011]
-2.999999999999998,[-0.55427086]
-2.999999999999998,[-0.5231035]
-4.000000000000001,[-0.55141133]
-4.000000000000001,[-0.5193821]
-5.0,[-0.5396161]
-5.0,[-0.5105317]
-5.999999999999999,[-0.45296988]
-5.999999999999999,[-0.50207895]
-6.999999999999998,[-0.46371356]
-6.999999999999998,[-0.44201458]
-7.999999999999998,[-0.42534766]
-7.999999999999998,[-0.4036487]
-9.000000000000002,[-0.39142096]
-9.000000000000002,[-0.3716899]
-10.0,[-0.34205598]
-10.0,[-0.36190638]
-11.0,[-0.34441447]
-11.0,[-0.33425015]
-11.999999999999998,[-0.3142674]
-11.999999999999998,[-0.32443076]
-11.999999999999998,[-0.304104]
-7.999999999999998,[-0.3854595]
-4.000000000000001,[-0.48114768]
0.0,[-0.49954942]
4.000000000000001,[-0.45621535]
7.999999999999998,[-0.3794943]
11.999999999999995,[-0.31399098]
11.999999999999995,[-0.32320306]
11.999999999999995,[-0.33215362]
-11.999999999999998,[-0.05811296]
-11.999999999999998,[-0.06201191]
-11.999999999999998,[-0.06911533]
-11.999999999999998,[-0.07336245]
-11.999999999999998,[-0.07531077]
-11.999999999999998,[-0.07725815]
-11.999999999999998,[-0.07920552]
-11.999999999999998,[-0.08133096]
-11.999999999999998,[-0.08346105]
-11.999999999999998,[-0.08412244]
-11.999999999999998,[-0.08614906]
-11.999999999999998,[-0.08845021]
-11.999999999999998,[-0.0907509]
-11.999999999999998,[-0.09305251]
-11.999999999999998,[-0.09561002]
-11.999999999999998,[-0.09859727]
-11.999999999999998,[-0.1013347]
-11.999999999999998,[-0.10330212]
-11.999999999999998,[-0.10509755]
-11.999999999999998,[-0.10914938]
-11.999999999999998,[-0.11727496]
-11.999999999999998,[-0.1253516]
-11.999999999999998,[-0.13342823]
-11.999999999999998,[-0.14150439]
-11.999999999999998,[-0.14958149]
-11.999999999999998,[-0.15765767]
-11.999999999999998,[-0.16573383]
-11.999999999999998,[-0.17305444]
-11.999999999999998,[-0.17857684]
-11.999999999999998,[-0.18409923]
-11.999999999999998,[-0.19430734]
-11.999999999999998,[-0.20563646]
-11.999999999999998,[-0.21696602]
-11.999999999999998,[-0.22829606]
-11.999999999999998,[-0.23863189]
-11.999999999999998,[-0.24759926]
-11.999999999999998,[-0.2564347]
-11.999999999999998,[-0.26466236]
-11.999999999999998,[-0.2725367]
-11.999999999999998,[-0.2804129]
-11.999999999999998,[-0.28828773]
-11.999999999999998,[-0.29616347]
-11.999999999999998,[-0.3040383]
-11.999999999999998,[-0.31191355]
-11.999999999999998,[-0.31951755]
-11.999999999999998,[-0.3269631]
-11.999999999999998,[-0.339161]
-11.999999999999998,[-0.35135987]
-11.999999999999998,[-0.3617987]
-11.999999999999998,[-0.36361]
-11.999999999999998,[-0.36453053]
-11.999999999999998,[-0.3654525]
-11.999999999999998,[-0.366374]
-11.999999999999998,[-0.36729452]
-11.999999999999998,[-0.3692298]
-11.999999999999998,[-0.3776653]
-11.999999999999998,[-0.37264305]
-11.999999999999998,[-0.35492182]
-11.999999999999998,[-0.34475845]
-11.999999999999998,[-0.3345946]
11.999999999999995,[-0.07066465]
11.999999999999995,[-0.06838074]
11.999999999999995,[-0.06647858]
11.999999999999995,[-0.06552073]
11.999999999999995,[-0.06456243]
11.999999999999995,[-0.06391454]
11.999999999999995,[-0.06410425]
11.999999999999995,[-0.0678382]
11.999999999999995,[-0.07450441]
11.999999999999995,[-0.08117108]
11.999999999999995,[-0.09045772]
11.999999999999995,[-0.10010046]
11.999999999999995,[-0.10821345]
11.999999999999995,[-0.11587478]
11.999999999999995,[-0.12353566]
11.999999999999995,[-0.13119607]
11.999999999999995,[-0.13885786]
11.999999999999995,[-0.14651874]
11.999999999999995,[-0.15418006]
11.999999999999995,[-0.1618414]
11.999999999999995,[-0.16950227]
11.999999999999995,[-0.17716362]
11.999999999999995,[-0.18482494]
11.999999999999995,[-0.19248535]
11.999999999999995,[-0.20014669]
11.999999999999995,[-0.2078085]
11.999999999999995,[-0.215447]
11.999999999999995,[-0.22119637]
11.999999999999995,[-0.22730884]
11.999999999999995,[-0.23342039]
11.999999999999995,[-0.2395324]
11.999999999999995,[-0.24564396]
11.999999999999995,[-0.25175595]
11.999999999999995,[-0.25730586]
11.999999999999995,[-0.2628567]
11.999999999999995,[-0.2684075]
11.999999999999995,[-0.2739574]
11.999999999999995,[-0.2795082]
11.999999999999995,[-0.2849574]
11.999999999999995,[-0.28960633]
11.999999999999995,[-0.29432702]
11.999999999999995,[-0.29904726]
11.999999999999995,[-0.3037684]
11.999999999999995,[-0.3080547]
11.999999999999995,[-0.30939615]
11.999999999999995,[-0.31353047]
11.999999999999995,[-0.3176634]
11.999999999999995,[-0.32179636]
11.999999999999995,[-0.32592976]
11.999999999999995,[-0.3300627]
11.999999999999995,[-0.3341956]
11.999999999999995,[-0.33587545]
11.999999999999995,[-0.33603254]
11.999999999999995,[-0.33618915]
11.999999999999995,[-0.3363453]
11.999999999999995,[-0.33650237]
11.999999999999995,[-0.3366585]
11.999999999999995,[-0.33681512]
11.999999999999995,[-0.3382125]
-11.0,[-0.06123399]
-10.0,[-0.06294785]
-9.000000000000002,[-0.067126]
-7.999999999999998,[-0.07293084]
-6.999999999999998,[-0.07873616]
-5.999999999999999,[-0.0887294]
-5.0,[-0.1003722]
-4.000000000000001,[-0.1126666]
-2.999999999999998,[-0.11897344]
-1.9999999999999984,[-0.12297167]
-0.9999999999999992,[-0.12626423]
0.0,[-0.12612113]
0.9999999999999992,[-0.12344243]
2.0000000000000027,[-0.11492161]
2.999999999999998,[-0.10640124]
4.000000000000001,[-0.09823698]
5.000000000000004,[-0.09434269]
5.999999999999999,[-0.09141137]
7.000000000000003,[-0.09152929]
7.999999999999998,[-0.09164581]
9.000000000000002,[-0.09176327]
10.000000000000005,[-0.08461884]
11.0,[-0.07882239]
11.999999999999995,[-0.0731364]
-12.999999999999998,[-0.05497562]
-12.999999999999998,[-0.06025331]
-14.000000000000002,[-0.06143488]
-12.999999999999998,[-0.06719311]
-12.999999999999998,[-0.06906965]
-12.999999999999998,[-0.07101703]
-14.000000000000002,[-0.06759909]
-12.999999999999998,[-0.07527581]
-12.999999999999998,[-0.07740543]
-12.999999999999998,[-0.07775687]
-14.000000000000002,[-0.07169195]
-12.999999999999998,[-0.07835954]
-12.999999999999998,[-0.07866111]
-12.999999999999998,[-0.08086065]
-14.000000000000002,[-0.07289869]
-12.999999999999998,[-0.08625207]
-12.999999999999998,[-0.08923932]
-12.999999999999998,[-0.09170454]
-14.000000000000002,[-0.08207485]
-12.999999999999998,[-0.09558905]
-12.999999999999998,[-0.09793028]
-12.999999999999998,[-0.10204271]
-14.000000000000002,[-0.0937745]
-12.999999999999998,[-0.11873665]
-12.999999999999998,[-0.12708409]
-12.999999999999998,[-0.13543107]
-14.000000000000002,[-0.12463985]
-12.999999999999998,[-0.14944632]
-12.999999999999998,[-0.15660007]
-12.999999999999998,[-0.16793011]
-14.000000000000002,[-0.16107327]
-12.999999999999998,[-0.18975212]
-12.999999999999998,[-0.20005393]
-12.999999999999998,[-0.2103562]
-14.000000000000002,[-0.20228145]
-12.999999999999998,[-0.2309603]
-12.999999999999998,[-0.24125698]
-12.999999999999998,[-0.2504313]
-14.000000000000002,[-0.24401258]
-12.999999999999998,[-0.2676403]
-12.999999999999998,[-0.27551603]
-12.999999999999998,[-0.28339133]
-14.000000000000002,[-0.2784949]
-12.999999999999998,[-0.2990137]
-12.999999999999998,[-0.30608076]
-12.999999999999998,[-0.3131492]
-14.000000000000002,[-0.3042168]
-12.999999999999998,[-0.3297159]
-12.999999999999998,[-0.33558553]
-12.999999999999998,[-0.33867207]
-14.000000000000002,[-0.3128579]
-12.999999999999998,[-0.3437125]
-12.999999999999998,[-0.344634]
-12.999999999999998,[-0.345555]
-14.000000000000002,[-0.32516673]
-12.999999999999998,[-0.34752572]
-12.999999999999998,[-0.34510335]
-12.999999999999998,[-0.3349395]
-14.000000000000002,[-0.30352557]
-12.999999999999998,[-0.31461182]
-12.999999999999998,[-0.30444798]
-12.999999999999998,[-0.2942846]
-14.000000000000002,[-0.26127893]
-18.0,[-0.09898181]
-18.0,[-0.08499918]
-16.0,[-0.09691697]
-16.0,[-0.1275283]
-14.000000000000002,[-0.16652481]
-14.000000000000002,[-0.1393524]
-11.999999999999998,[-0.16268225]
-11.999999999999998,[-0.20498437]
-10.0,[-0.18871552]
