X,Y
0.89,[-0.41697133]
0.89,[-0.4103918]
0.89,[-0.43304583]
0.89,[-0.46462616]
0.89,[-0.496207]
0.89,[-0.469173]
0.89,[-0.52471244]
0.89,[-0.4981362]
0.89,[-0.55235934]
0.89,[-0.5250891]
0.89,[-0.5248728]
0.89,[-0.5800636]
0.89,[-0.6123767]
0.89,[-0.5838027]
0.89,[-0.646879]
0.89,[-0.612606]
0.89,[-0.66830856]
0.89,[-0.62679744]
0.89,[-0.58888274]
0.89,[-0.67813355]
0.89,[-0.67850506]
0.89,[-0.6371934]
0.89,[-0.6847]
0.89,[-0.6424212]
0.89,[-0.6768019]
0.89,[-0.63452214]
0.89,[-0.585682]
0.89,[-0.6688646]
0.89,[-0.65933186]
0.89,[-0.6160649]
0.89,[-0.64700156]
0.89,[-0.6050761]
0.89,[-0.63049364]
0.89,[-0.59408677]
0.89,[-0.5380654]
0.89,[-0.5991491]
0.89,[-0.56145585]
0.89,[-0.53594834]
0.89,[-0.52311325]
0.89,[-0.49760577]
0.89,[-0.4847702]
0.89,[-0.4592632]
0.89,[-0.40704286]
0.89,[-0.44642764]
0.89,[-0.41348442]
0.89,[-0.4035993]
0.89,[-0.38304183]
0.89,[-0.39279363]
0.89,[-0.37329]
0.89,[-0.4720969]
0.89,[-0.56520146]
0.89,[-0.60014194]
0.89,[-0.5710967]
0.89,[-0.47255087]
0.89,[-0.35863712]
0.89,[-0.38116437]
0.89,[-0.40246946]
0.89,[-0.09148501]
0.89,[-0.09878558]
0.89,[-0.10962155]
0.89,[-0.11306278]
0.89,[-0.11581792]
0.89,[-0.12137108]
0.89,[-0.1260638]
0.89,[-0.13075653]
0.89,[-0.13722977]
0.89,[-0.14531013]
0.89,[-0.1533905]
0.89,[-0.16147086]
0.89,[-0.16955169]
0.89,[-0.17763205]
0.89,[-0.18571287]
0.89,[-0.19379324]
0.89,[-0.20187406]
0.89,[-0.20995396]
0.89,[-0.21803479]
0.89,[-0.22508973]
0.89,[-0.22864516]
0.89,[-0.23220153]
0.89,[-0.23575743]
0.89,[-0.23931333]
0.89,[-0.24286969]
0.89,[-0.24642561]
0.89,[-0.25051102]
0.89,[-0.255901]
0.89,[-0.26129103]
0.89,[-0.26668105]
0.89,[-0.2690922]
0.89,[-0.27142692]
0.89,[-0.2768575]
0.89,[-0.28300723]
0.89,[-0.2920296]
0.89,[-0.3019315]
0.89,[-0.31025052]
0.89,[-0.31856903]
0.89,[-0.32688805]
0.89,[-0.33520752]
0.89,[-0.34771213]
0.89,[-0.36187983]
0.89,[-0.37522107]
0.89,[-0.38882196]
0.89,[-0.40257806]
0.89,[-0.41583356]
0.89,[-0.427997]
0.89,[-0.440132]
0.89,[-0.45153615]
0.89,[-0.46026346]
0.89,[-0.4554556]
0.89,[-0.45058203]
0.89,[-0.44570845]
0.89,[-0.44084793]
0.89,[-0.4382438]
0.89,[-0.43563876]
0.89,[-0.43303278]
0.89,[-0.4304282]
0.89,[-0.41229677]
0.89,[-0.40254545]
0.89,[-0.08693025]
