X,Y
0.71,[-0.35112122]
0.71,[-0.34545013]
0.71,[-0.3623543]
0.71,[-0.38652128]
0.71,[-0.4106836]
0.71,[-0.38819647]
0.71,[-0.43484637]
0.71,[-0.4123588]
0.71,[-0.4590087]
0.71,[-0.43652156]
0.71,[-0.43539873]
0.71,[-0.48370844]
0.71,[-0.5101076]
0.71,[-0.4842412]
0.71,[-0.5343794]
0.71,[-0.4994399]
0.71,[-0.55053926]
0.71,[-0.5154692]
0.71,[-0.50243646]
0.71,[-0.5679827]
0.71,[-0.581893]
0.71,[-0.546816]
0.71,[-0.581674]
0.71,[-0.5460353]
0.71,[-0.57640004]
0.71,[-0.54076225]
0.71,[-0.5060497]
0.71,[-0.5711265]
0.71,[-0.56630516]
0.71,[-0.5351378]
0.71,[-0.56319255]
0.71,[-0.5290906]
0.71,[-0.5503062]
0.71,[-0.52168185]
0.71,[-0.4660226]
0.71,[-0.5149723]
0.71,[-0.47756472]
0.71,[-0.45586577]
0.71,[-0.43919933]
0.71,[-0.41750035]
0.71,[-0.4031579]
0.71,[-0.38179454]
0.71,[-0.35093153]
0.71,[-0.37295115]
0.71,[-0.35193086]
0.71,[-0.34176746]
0.71,[-0.32178375]
0.71,[-0.33194807]
0.71,[-0.31162038]
0.71,[-0.39617336]
0.71,[-0.49289906]
0.71,[-0.51158327]
0.71,[-0.4681821]
0.71,[-0.38987118]
0.71,[-0.32123095]
0.71,[-0.33044255]
0.71,[-0.33965462]
0.71,[-0.05843177]
0.71,[-0.06371039]
0.71,[-0.07351813]
0.71,[-0.07839217]
0.71,[-0.08034002]
0.71,[-0.08228693]
0.71,[-0.08427253]
0.71,[-0.08597474]
0.71,[-0.08627584]
0.71,[-0.08762894]
0.71,[-0.08992963]
0.71,[-0.09223031]
0.71,[-0.09453192]
0.71,[-0.09683214]
0.71,[-0.0991333]
0.71,[-0.10201661]
0.71,[-0.10485704]
0.71,[-0.11018973]
0.71,[-0.11817547]
0.71,[-0.12509151]
0.71,[-0.1312562]
0.71,[-0.13777511]
0.71,[-0.14612255]
0.71,[-0.15446952]
0.71,[-0.16281696]
