X,Y
0.64,[-0.32590783]
0.64,[-0.3201128]
0.64,[-0.3289888]
0.64,[-0.34433195]
0.64,[-0.3693174]
0.64,[-0.35012797]
0.64,[-0.39527798]
0.64,[-0.37263468]
0.64,[-0.42123896]
0.64,[-0.3985952]
0.64,[-0.39194578]
0.64,[-0.44684902]
0.64,[-0.47073585]
0.64,[-0.44261166]
0.64,[-0.4879677]
0.64,[-0.45705387]
0.64,[-0.5039956]
0.64,[-0.47117445]
0.64,[-0.46461126]
0.64,[-0.5244999]
0.64,[-0.5398883]
0.64,[-0.50400627]
0.64,[-0.535733]
0.64,[-0.49933362]
0.64,[-0.5304227]
0.64,[-0.49481568]
0.64,[-0.4564838]
0.64,[-0.52411306]
0.64,[-0.51959556]
0.64,[-0.4857812]
0.64,[-0.51507765]
0.64,[-0.48114628]
0.64,[-0.5031272]
0.64,[-0.47534934]
0.64,[-0.42168736]
0.64,[-0.4657644]
0.64,[-0.4284016]
0.64,[-0.41015738]
0.64,[-0.39567462]
0.64,[-0.37679324]
0.64,[-0.36616004]
0.64,[-0.34741896]
0.64,[-0.32061106]
0.64,[-0.34035003]
0.64,[-0.32341185]
0.64,[-0.31354305]
0.64,[-0.29547504]
0.64,[-0.30563936]
0.64,[-0.28531167]
0.64,[-0.35867348]
0.64,[-0.4469632]
0.64,[-0.46551922]
0.64,[-0.42494357]
0.64,[-0.35592347]
0.64,[-0.2958936]
0.64,[-0.30510518]
0.64,[-0.31319675]
0.64,[-0.05883169]
0.64,[-0.06143115]
0.64,[-0.06541167]
0.64,[-0.06583023]
0.64,[-0.06441374]
0.64,[-0.06479035]
0.64,[-0.06711714]
0.64,[-0.06934744]
0.64,[-0.07116431]
0.64,[-0.07298165]
0.64,[-0.07423826]
0.64,[-0.07569577]
0.64,[-0.07930201]
0.64,[-0.08185579]
0.64,[-0.08452283]
0.64,[-0.08719034]
0.64,[-0.08985738]
0.64,[-0.09252489]
0.64,[-0.09525578]
0.64,[-0.09863223]
0.64,[-0.10200869]
0.64,[-0.10523225]
0.64,[-0.1109504]
0.64,[-0.11902704]
0.64,[-0.12710367]
0.64,[-0.13517937]
0.64,[-0.14320894]
0.64,[-0.15035756]
0.64,[-0.15750524]
0.64,[-0.16630341]
0.64,[-0.17705594]
