X,Y
0.83,[-0.40143052]
0.83,[-0.39701605]
0.83,[-0.4196048]
0.83,[-0.4468779]
0.83,[-0.47261706]
0.83,[-0.44869336]
0.83,[-0.4995704]
0.83,[-0.47323322]
0.83,[-0.5265242]
0.83,[-0.49935412]
0.83,[-0.49958903]
0.83,[-0.55347705]
0.83,[-0.58043]
0.83,[-0.5532608]
0.83,[-0.60800743]
0.83,[-0.579315]
0.83,[-0.63135916]
0.83,[-0.5961176]
0.83,[-0.56760603]
0.83,[-0.6467215]
0.83,[-0.6523823]
0.83,[-0.6137004]
0.83,[-0.65781146]
0.83,[-0.616435]
0.83,[-0.6487248]
0.83,[-0.60747325]
0.83,[-0.5611785]
0.83,[-0.6394051]
0.83,[-0.62947893]
0.83,[-0.58997995]
0.83,[-0.6187632]
0.83,[-0.5825712]
0.83,[-0.6079007]
0.83,[-0.575163]
0.83,[-0.51817256]
0.83,[-0.5743837]
0.83,[-0.5362173]
0.83,[-0.5116765]
0.83,[-0.49937183]
0.83,[-0.4748315]
0.83,[-0.4625259]
0.83,[-0.4375549]
0.83,[-0.39272046]
0.83,[-0.42250118]
0.83,[-0.39293206]
0.83,[-0.38326696]
0.83,[-0.35973713]
0.83,[-0.37203574]
0.83,[-0.3474031]
0.83,[-0.45029023]
0.83,[-0.54637975]
0.83,[-0.57505953]
0.83,[-0.5440725]
0.83,[-0.4505098]
0.83,[-0.34635857]
0.83,[-0.36785012]
0.83,[-0.39034986]
0.83,[-0.08323032]
0.83,[-0.08901979]
0.83,[-0.09850266]
0.83,[-0.10018016]
0.83,[-0.10087046]
0.83,[-0.10198957]
0.83,[-0.10340653]
0.83,[-0.10570721]
0.83,[-0.10800836]
0.83,[-0.11214549]
0.83,[-0.12022585]
0.83,[-0.12830669]
0.83,[-0.13638659]
0.83,[-0.14446695]
0.83,[-0.15254778]
0.83,[-0.16062814]
0.83,[-0.16870943]
0.83,[-0.17678933]
0.83,[-0.18480398]
0.83,[-0.19278972]
0.83,[-0.200775]
0.83,[-0.20876168]
0.83,[-0.2128932]
0.83,[-0.21645004]
0.83,[-0.22000594]
0.83,[-0.2249541]
0.83,[-0.23034504]
0.83,[-0.23573506]
0.83,[-0.2411246]
0.83,[-0.24651511]
0.83,[-0.25060144]
0.83,[-0.25450084]
0.83,[-0.26065108]
0.83,[-0.26680085]
0.83,[-0.2745237]
0.83,[-0.28472298]
0.83,[-0.29502526]
0.83,[-0.30532706]
0.83,[-0.3143247]
0.83,[-0.32331398]
0.83,[-0.3312904]
0.83,[-0.33935538]
0.83,[-0.35311103]
0.83,[-0.36686665]
0.83,[-0.3792566]
0.83,[-0.39142004]
0.83,[-0.40358347]
0.83,[-0.41487154]
0.83,[-0.4258315]
0.83,[-0.43243197]
0.83,[-0.4339002]
0.83,[-0.43897092]
0.83,[-0.43553388]
0.83,[-0.43209824]
0.83,[-0.42866167]
0.83,[-0.42522463]
0.83,[-0.42178896]
0.83,[-0.40622765]
0.83,[-0.39136642]
0.83,[-0.38170132]
0.83,[-0.08117061]
0.83,[-0.07840616]
0.83,[-0.07542077]
0.83,[-0.07312008]
0.83,[-0.08378545]
0.83,[-0.10054372]
0.83,[-0.11655156]
0.83,[-0.13016596]
0.83,[-0.13754858]
0.83,[-0.14493072]
0.83,[-0.15231286]
0.83,[-0.159695]
0.83,[-0.16707668]
0.83,[-0.17304605]
0.83,[-0.17826082]
0.83,[-0.18347558]
0.83,[-0.19089594]
0.83,[-0.1984855]
0.83,[-0.20607598]
0.83,[-0.21366508]
0.83,[-0.22125557]
0.83,[-0.22884466]
0.83,[-0.23643188]
0.83,[-0.24336563]
0.83,[-0.25029987]
0.83,[-0.25723362]
0.83,[-0.26404712]
0.83,[-0.27036932]
0.83,[-0.27669156]
0.83,[-0.2836416]
0.83,[-0.29093426]
0.83,[-0.29822737]
0.83,[-0.30511546]
0.83,[-0.31177187]
0.83,[-0.31842735]
0.83,[-0.32508424]
0.83,[-0.3317402]
0.83,[-0.33839613]
0.83,[-0.34423128]
0.83,[-0.3496092]
0.83,[-0.35498753]
0.83,[-0.3606768]
0.83,[-0.3705526]
0.83,[-0.37981778]
0.83,[-0.38422012]
0.83,[-0.38801795]
0.83,[-0.39181575]
0.83,[-0.3956131]
0.83,[-0.40271416]
0.83,[-0.4103988]
0.83,[-0.41794035]
0.83,[-0.41958198]
0.83,[-0.42122358]
0.83,[-0.42286474]
0.83,[-0.4245068]
0.83,[-0.42614704]
0.83,[-0.42400342]
0.83,[-0.421658]
