X,Y
10.000000000000005,[-0.4283587]
11.0,[-0.42177686]
11.0,[-0.44838527]
10.000000000000005,[-0.48082185]
9.000000000000002,[-0.51325893]
9.000000000000002,[-0.48537195]
7.999999999999998,[-0.54569596]
7.999999999999998,[-0.51780856]
7.000000000000003,[-0.57526225]
7.000000000000003,[-0.54790246]
5.999999999999999,[-0.5465634]
5.999999999999999,[-0.6061388]
5.000000000000004,[-0.6429726]
5.000000000000004,[-0.6125179]
4.000000000000001,[-0.67626774]
4.000000000000001,[-0.637625]
2.999999999999998,[-0.6933276]
2.999999999999998,[-0.65181786]
2.0000000000000027,[-0.6101655]
2.0000000000000027,[-0.70120287]
0.9999999999999992,[-0.6997882]
0.9999999999999992,[-0.6584766]
0.0,[-0.7060102]
0.0,[-0.6637305]
-0.9999999999999992,[-0.69811213]
-0.9999999999999992,[-0.6558324]
-1.9999999999999984,[-0.5992069]
-1.9999999999999984,[-0.689423]
-2.999999999999998,[-0.6749715]
-2.999999999999998,[-0.6290757]
-4.000000000000001,[-0.66005623]
-4.000000000000001,[-0.61635673]
-5.0,[-0.6428365]
-5.0,[-0.6048524]
-5.999999999999999,[-0.5476205]
-5.999999999999999,[-0.61060315]
-6.999999999999998,[-0.5722596]
-6.999999999999998,[-0.54675263]
-7.999999999999998,[-0.533918]
-7.999999999999998,[-0.5084091]
-9.000000000000002,[-0.4955745]
-9.000000000000002,[-0.470067]
-10.0,[-0.4187439]
-10.0,[-0.4572324]
-11.0,[-0.4266593]
-11.0,[-0.41529897]
-11.999999999999998,[-0.39875042]
-11.999999999999998,[-0.40850177]
-11.999999999999998,[-0.38899863]
-7.999999999999998,[-0.4829016]
-4.000000000000001,[-0.57566965]
0.0,[-0.6214512]
4.000000000000001,[-0.5961162]
7.999999999999998,[-0.4899216]
11.999999999999995,[-0.36788043]
11.999999999999995,[-0.38937524]
11.999999999999995,[-0.41294652]
-11.999999999999998,[-0.09255052]
-11.999999999999998,[-0.09897576]
-11.999999999999998,[-0.10925752]
-11.999999999999998,[-0.11238927]
-11.999999999999998,[-0.11893335]
-11.999999999999998,[-0.12621436]
-11.999999999999998,[-0.1334944]
-11.999999999999998,[-0.14077495]
-11.999999999999998,[-0.14805548]
-11.999999999999998,[-0.15582915]
-11.999999999999998,[-0.16480722]
-11.999999999999998,[-0.17417356]
-11.999999999999998,[-0.18458258]
-11.999999999999998,[-0.19499205]
-11.999999999999998,[-0.20540154]
-11.999999999999998,[-0.21581101]
-11.999999999999998,[-0.22398366]
-11.999999999999998,[-0.2320645]
-11.999999999999998,[-0.23659268]
-11.999999999999998,[-0.24024414]
-11.999999999999998,[-0.24388766]
-11.999999999999998,[-0.24744405]
-11.999999999999998,[-0.2510004]
-11.999999999999998,[-0.25455633]
-11.999999999999998,[-0.25811222]
-11.999999999999998,[-0.26166812]
-11.999999999999998,[-0.2652245]
-11.999999999999998,[-0.26934484]
-11.999999999999998,[-0.27473485]
-11.999999999999998,[-0.27908546]
-11.999999999999998,[-0.28141925]
-11.999999999999998,[-0.28375393]
-11.999999999999998,[-0.2876622]
-11.999999999999998,[-0.29381198]
-11.999999999999998,[-0.30361786]
-11.999999999999998,[-0.31193686]
-11.999999999999998,[-0.3202554]
-11.999999999999998,[-0.3285749]
-11.999999999999998,[-0.3368934]
-11.999999999999998,[-0.35014987]
-11.999999999999998,[-0.36431754]
-11.999999999999998,[-0.37848428]
-11.999999999999998,[-0.39242214]
-11.999999999999998,[-0.40569538]
-11.999999999999998,[-0.41837803]
-11.999999999999998,[-0.4309726]
-11.999999999999998,[-0.4435681]
-11.999999999999998,[-0.4560951]
-11.999999999999998,[-0.46475714]
-11.999999999999998,[-0.46880013]
-11.999999999999998,[-0.46877262]
-11.999999999999998,[-0.4638986]
-11.999999999999998,[-0.45902503]
-11.999999999999998,[-0.45415145]
-11.999999999999998,[-0.44927788]
-11.999999999999998,[-0.4444043]
-11.999999999999998,[-0.43953025]
-11.999999999999998,[-0.43502536]
-11.999999999999998,[-0.42800584]
-11.999999999999998,[-0.41825357]
11.999999999999995,[-0.09008577]
11.999999999999995,[-0.10520475]
11.999999999999995,[-0.10573424]
11.999999999999995,[-0.10212195]
11.999999999999995,[-0.09389942]
11.999999999999995,[-0.10641383]
11.999999999999995,[-0.12373514]
11.999999999999995,[-0.13974392]
11.999999999999995,[-0.14806387]
11.999999999999995,[-0.15544601]
11.999999999999995,[-0.16282769]
11.999999999999995,[-0.17020983]
11.999999999999995,[-0.17759196]
11.999999999999995,[-0.18417567]
11.999999999999995,[-0.19049042]
11.999999999999995,[-0.19680473]
11.999999999999995,[-0.2031195]
11.999999999999995,[-0.2094338]
11.999999999999995,[-0.21511559]
11.999999999999995,[-0.21668915]
11.999999999999995,[-0.21782225]
11.999999999999995,[-0.22368023]
11.999999999999995,[-0.23351315]
11.999999999999995,[-0.24334513]
11.999999999999995,[-0.25317758]
11.999999999999995,[-0.26300955]
11.999999999999995,[-0.27284247]
11.999999999999995,[-0.28198323]
11.999999999999995,[-0.29111278]
11.999999999999995,[-0.30024374]
11.999999999999995,[-0.31116268]
11.999999999999995,[-0.3215414]
11.999999999999995,[-0.3305204]
11.999999999999995,[-0.33622503]
11.999999999999995,[-0.3424298]
11.999999999999995,[-0.34908527]
11.999999999999995,[-0.35574123]
11.999999999999995,[-0.36234406]
11.999999999999995,[-0.3719537]
11.999999999999995,[-0.38248855]
11.999999999999995,[-0.39302295]
11.999999999999995,[-0.40355736]
11.999999999999995,[-0.41409174]
11.999999999999995,[-0.42462614]
11.999999999999995,[-0.43516007]
11.999999999999995,[-0.4438529]
11.999999999999995,[-0.44915575]
11.999999999999995,[-0.4544586]
11.999999999999995,[-0.4597624]
11.999999999999995,[-0.46502888]
11.999999999999995,[-0.46966383]
11.999999999999995,[-0.4739408]
11.999999999999995,[-0.47922638]
11.999999999999995,[-0.48379698]
11.999999999999995,[-0.4837583]
11.999999999999995,[-0.48372102]
11.999999999999995,[-0.48368374]
11.999999999999995,[-0.47090507]
11.999999999999995,[-0.44323438]
-11.0,[-0.09646532]
-10.0,[-0.10015872]
-9.000000000000002,[-0.10587641]
-7.999999999999998,[-0.11693005]
-6.999999999999998,[-0.13382629]
-5.999999999999999,[-0.15372795]
-5.0,[-0.17512581]
-4.000000000000001,[-0.19652227]
-2.999999999999998,[-0.21326236]
-1.9999999999999984,[-0.2223882]
-0.9999999999999992,[-0.23136115]
0.0,[-0.24032897]
0.9999999999999992,[-0.22960627]
2.0000000000000027,[-0.21699026]
2.999999999999998,[-0.20175894]
4.000000000000001,[-0.1867178]
5.000000000000004,[-0.17167711]
5.999999999999999,[-0.15663597]
7.000000000000003,[-0.14140138]
7.999999999999998,[-0.12587923]
9.000000000000002,[-0.11035752]
10.000000000000005,[-0.09483442]
11.0,[-0.08231723]
11.999999999999995,[-0.07542823]
-12.999999999999998,[-0.08938708]
-12.999999999999998,[-0.09508379]
-14.000000000000002,[-0.0945226]
-12.999999999999998,[-0.10443754]
-12.999999999999998,[-0.10622319]
-12.999999999999998,[-0.11036638]
-14.000000000000002,[-0.10179754]
-12.999999999999998,[-0.12492651]
-12.999999999999998,[-0.13220657]
-12.999999999999998,[-0.13948756]
-14.000000000000002,[-0.13091919]
-12.999999999999998,[-0.15404816]
-12.999999999999998,[-0.16185725]
-12.999999999999998,[-0.17226626]
-14.000000000000002,[-0.16293675]
-12.999999999999998,[-0.19208683]
-12.999999999999998,[-0.20016813]
-12.999999999999998,[-0.20777074]
-14.000000000000002,[-0.18625076]
-12.999999999999998,[-0.2150727]
-12.999999999999998,[-0.2187237]
-12.999999999999998,[-0.22229357]
-14.000000000000002,[-0.2006995]
-12.999999999999998,[-0.22940537]
-12.999999999999998,[-0.2329622]
-12.999999999999998,[-0.23651764]
-14.000000000000002,[-0.20791383]
-12.999999999999998,[-0.24233322]
-12.999999999999998,[-0.24466747]
-12.999999999999998,[-0.24700125]
-14.000000000000002,[-0.2277069]
-12.999999999999998,[-0.25768432]
-12.999999999999998,[-0.26552138]
-12.999999999999998,[-0.27552956]
-14.000000000000002,[-0.26457474]
-12.999999999999998,[-0.29241508]
-12.999999999999998,[-0.30073407]
-12.999999999999998,[-0.3090531]
-14.000000000000002,[-0.29785076]
-12.999999999999998,[-0.32569063]
-12.999999999999998,[-0.33547553]
-12.999999999999998,[-0.3496418]
-14.000000000000002,[-0.3349675]
-12.999999999999998,[-0.3779767]
-12.999999999999998,[-0.39214343]
-12.999999999999998,[-0.40560728]
-14.000000000000002,[-0.39163584]
-12.999999999999998,[-0.4310183]
-12.999999999999998,[-0.43780985]
-12.999999999999998,[-0.44267505]
-14.000000000000002,[-0.41401577]
-12.999999999999998,[-0.44216606]
-12.999999999999998,[-0.43737686]
-12.999999999999998,[-0.43250328]
-14.000000000000002,[-0.40570423]
-12.999999999999998,[-0.42275614]
-12.999999999999998,[-0.41788208]
-12.999999999999998,[-0.41300806]
-14.000000000000002,[-0.38650823]
-12.999999999999998,[-0.39756233]
-12.999999999999998,[-0.387811]
-12.999999999999998,[-0.37851828]
-14.000000000000002,[-0.34563377]
-18.0,[-0.14665018]
-18.0,[-0.12076887]
-16.0,[-0.1345809]
-16.0,[-0.19653486]
-14.000000000000002,[-0.2380199]
-14.000000000000002,[-0.20135856]
-11.999999999999998,[-0.22902271]
-11.999999999999998,[-0.26781648]
-10.0,[-0.25580546]
-10.0,[-0.29548064]
-7.999999999999998,[-0.21798491]
-7.999999999999998,[-0.31349972]
-5.999999999999999,[-0.27848837]
-5.999999999999999,[-0.3260598]
-4.000000000000001,[-0.2921289]
-4.000000000000001,[-0.338068]
-1.9999999999999984,[-0.30661955]
-1.9999999999999984,[-0.34683588]
0.0,[-0.27370802]
0.0,[-0.35560372]
2.0000000000000027,[-0.31838447]
2.0000000000000027,[-0.35357946]
4.000000000000001,[-0.30492154]
4.000000000000001,[-0.34258267]
5.999999999999999,[-0.2811433]
5.999999999999999,[-0.3241483]
7.999999999999998,[-0.20619904]
7.999999999999998,[-0.3045193]
10.000000000000005,[-0.23278229]
10.000000000000005,[-0.28182054]
11.999999999999995,[-0.20987146]
11.999999999999995,[-0.2591232]
14.000000000000002,[-0.23526056]
14.000000000000002,[-0.18364617]
16.0,[-0.20009169]
16.0,[-0.1099343]
18.0,[-0.13761011]
18.0,[-0.1747711]
14.000000000000002,[-0.3171754]
12.999999999999998,[-0.35366476]
12.999999999999998,[-0.3750267]
12.999999999999998,[-0.40419173]
14.000000000000002,[-0.3954369]
12.999999999999998,[-0.45497876]
12.999999999999998,[-0.45501652]
12.999999999999998,[-0.4550538]
14.000000000000002,[-0.4164861]
12.999999999999998,[-0.44729507]
12.999999999999998,[-0.44271374]
12.999999999999998,[-0.43933544]
14.000000000000002,[-0.40177545]
12.999999999999998,[-0.42582822]
12.999999999999998,[-0.42052537]
12.999999999999998,[-0.41522157]
14.000000000000002,[-0.3759841]
12.999999999999998,[-0.4046154]
12.999999999999998,[-0.39449397]
12.999999999999998,[-0.3839591]
14.000000000000002,[-0.34642848]
12.999999999999998,[-0.36289033]
12.999999999999998,[-0.35438627]
12.999999999999998,[-0.34900746]
14.000000000000002,[-0.3235773]
12.999999999999998,[-0.33825117]
12.999999999999998,[-0.3319695]
12.999999999999998,[-0.3253131]
14.000000000000002,[-0.29749978]
12.999999999999998,[-0.3110923]
12.999999999999998,[-0.3008301]
12.999999999999998,[-0.28969443]
14.000000000000002,[-0.25324285]
12.999999999999998,[-0.26769203]
12.999999999999998,[-0.25850233]
12.999999999999998,[-0.24867037]
14.000000000000002,[-0.2134367]
12.999999999999998,[-0.22900546]
12.999999999999998,[-0.21917301]
12.999999999999998,[-0.20934057]
14.000000000000002,[-0.1802921]
12.999999999999998,[-0.19849062]
12.999999999999998,[-0.19735752]
12.999999999999998,[-0.19429757]
14.000000000000002,[-0.16886418]
12.999999999999998,[-0.18506685]
12.999999999999998,[-0.17917345]
12.999999999999998,[-0.17285869]
14.000000000000002,[-0.14891404]
12.999999999999998,[-0.16022962]
12.999999999999998,[-0.1536627]
12.999999999999998,[-0.14628148]
14.000000000000002,[-0.12235268]
12.999999999999998,[-0.13151674]
12.999999999999998,[-0.12270086]
12.999999999999998,[-0.10669162]
14.000000000000002,[-0.07934862]
12.999999999999998,[-0.08618775]
12.999999999999998,[-0.09296675]
12.999999999999998,[-0.09657858]
14.000000000000002,[-0.09084691]
12.999999999999998,[-0.08785453]
12.999999999999998,[-0.07273462]
12.999999999999998,[-0.06330721]
11.999999999999995,[-0.06700201]
11.0,[-0.07058215]
10.000000000000005,[-0.0710161]
9.000000000000002,[-0.09666108]
7.999999999999998,[-0.11218325]
7.000000000000003,[-0.12770541]
5.999999999999999,[-0.11857492]
5.000000000000004,[-0.15030536]
4.000000000000001,[-0.1653465]
2.999999999999998,[-0.18038811]
2.0000000000000027,[-0.17258787]
0.9999999999999992,[-0.20737408]
0.0,[-0.2169856]
-0.9999999999999992,[-0.2080173]
-1.9999999999999984,[-0.17568886]
-2.999999999999998,[-0.18991247]
-4.000000000000001,[-0.1807857]
-5.0,[-0.16150488]
-5.999999999999999,[-0.12648655]
-6.999999999999998,[-0.11883268]
-7.999999999999998,[-0.10964765]
-9.000000000000002,[-0.09875669]
-10.0,[-0.08890979]
-11.0,[-0.08993755]
-11.999999999999998,[-0.08624368]
-12.999999999999998,[-0.0833296]
-14.000000000000002,[-0.07167703]
-14.000000000000002,[-0.08306999]
-14.000000000000002,[-0.09825142]
-14.000000000000002,[-0.1163586]
-14.000000000000002,[-0.14678581]
-14.000000000000002,[-0.17635073]
-14.000000000000002,[-0.19355273]
-14.000000000000002,[-0.20598184]
-14.000000000000002,[-0.21540643]
-14.000000000000002,[-0.24735922]
-14.000000000000002,[-0.28121275]
-14.000000000000002,[-0.31448832]
-14.000000000000002,[-0.36330143]
-14.000000000000002,[-0.40529546]
-14.000000000000002,[-0.41103038]
-14.000000000000002,[-0.39623347]
-14.000000000000002,[-0.36881962]
-20.0,[-0.18965052]
-20.0,[-0.16863346]
-20.0,[-0.1429232]
-20.0,[-0.11985391]
-20.0,[-0.09880283]
-20.0,[-0.0790065]
20.000000000000007,[-0.11996391]
20.000000000000007,[-0.14529009]
-20.0,[-0.06538837]
-11.999999999999998,[-0.19022942]
-4.000000000000001,[-0.24472806]
4.000000000000001,[-0.25572017]
11.999999999999995,[-0.15745863]
20.000000000000007,[-0.07650026]
20.000000000000007,[-0.15833259]
20.000000000000007,[-0.15398523]
20.000000000000007,[-0.14963697]
20.000000000000007,[-0.17111033]
14.000000000000002,[-0.33931622]
14.000000000000002,[-0.4209374]
14.000000000000002,[-0.41194162]
14.000000000000002,[-0.3861088]
14.000000000000002,[-0.36436227]
14.000000000000002,[-0.33567178]
14.000000000000002,[-0.31100327]
14.000000000000002,[-0.27592015]
14.000000000000002,[-0.23181467]
14.000000000000002,[-0.19500092]
14.000000000000002,[-0.17802544]
14.000000000000002,[-0.15963393]
14.000000000000002,[-0.13628498]
14.000000000000002,[-0.10565641]
14.000000000000002,[-0.08380969]
14.000000000000002,[-0.07041901]
14.000000000000002,[-0.05455426]
11.999999999999995,[-0.06094826]
7.999999999999998,[-0.09848681]
4.000000000000001,[-0.14397614]
0.0,[-0.19364221]
-4.000000000000001,[-0.15743673]
-7.999999999999998,[-0.0996227]
-11.999999999999998,[-0.07971684]
-20.0,[-0.03328505]
-20.0,[-0.04394716]
-20.0,[-0.04730403]
-20.0,[-0.04700013]
-20.0,[-0.04657318]
-20.0,[-0.04761166]
-20.0,[-0.04905937]
-20.0,[-0.04998272]
-20.0,[-0.05228621]
-20.0,[-0.0590447]
-20.0,[-0.0677282]
-20.0,[-0.07052715]
-20.0,[-0.07927544]
-20.0,[-0.09135637]
-20.0,[-0.10322475]
-20.0,[-0.11509266]
-20.0,[-0.12696105]
-20.0,[-0.135714]
-20.0,[-0.14398779]
-20.0,[-0.15745491]
-20.0,[-0.1760142]
-20.0,[-0.19412138]
-20.0,[-0.20902875]
-20.0,[-0.20543043]
-20.0,[-0.20120054]
-20.0,[-0.19697113]
-20.0,[-0.1927417]
-20.0,[-0.19432414]
-20.0,[-0.197028]
-20.0,[-0.1968257]
-20.0,[-0.19799376]
-20.0,[-0.19816528]
-20.0,[-0.0051795]
-22.0,[0.00210709]
-23.999999999999996,[-0.00061355]
-20.0,[-0.0121235]
-22.0,[-0.00922387]
-20.0,[-0.02262154]
-22.0,[-0.01744453]
-22.0,[-0.02666219]
-23.999999999999996,[-0.01466609]
-22.0,[-0.02769181]
-22.0,[-0.02723596]
-22.0,[-0.02803253]
