X,Y
10.000000000000005,[-0.4147415]
11.0,[-0.40816244]
11.0,[-0.43075028]
10.000000000000005,[-0.461782]
9.000000000000002,[-0.49271727]
9.000000000000002,[-0.46638104]
7.999999999999998,[-0.52099574]
7.999999999999998,[-0.49384665]
7.000000000000003,[-0.54797006]
7.000000000000003,[-0.5207995]
5.999999999999999,[-0.5205833]
5.999999999999999,[-0.5749229]
5.000000000000004,[-0.60472745]
5.000000000000004,[-0.57689226]
4.000000000000001,[-0.639199]
4.000000000000001,[-0.60635227]
2.999999999999998,[-0.6611865]
2.999999999999998,[-0.6205437]
2.0000000000000027,[-0.58356076]
2.0000000000000027,[-0.67236644]
0.9999999999999992,[-0.67318493]
0.9999999999999992,[-0.63187236]
0.0,[-0.67937243]
0.0,[-0.63709366]
-0.9999999999999992,[-0.67147434]
-0.9999999999999992,[-0.6291946]
-1.9999999999999984,[-0.5809958]
-1.9999999999999984,[-0.66357577]
-2.999999999999998,[-0.6541926]
-2.999999999999998,[-0.61188215]
-4.000000000000001,[-0.6437384]
-4.000000000000001,[-0.6020683]
-5.0,[-0.6275026]
-5.0,[-0.59107995]
-5.999999999999999,[-0.5349523]
-5.999999999999999,[-0.59524596]
-6.999999999999998,[-0.5587552]
-6.999999999999998,[-0.5332473]
-7.999999999999998,[-0.5204127]
-7.999999999999998,[-0.49490422]
-9.000000000000002,[-0.4820701]
-9.000000000000002,[-0.45656165]
-10.0,[-0.40411806]
-10.0,[-0.44372752]
-11.0,[-0.4095575]
-11.0,[-0.39980614]
-11.999999999999998,[-0.3791149]
-11.999999999999998,[-0.38886717]
-11.999999999999998,[-0.3693631]
-7.999999999999998,[-0.46939626]
-4.000000000000001,[-0.5621946]
0.0,[-0.5948139]
4.000000000000001,[-0.56592995]
7.999999999999998,[-0.4688775]
11.999999999999995,[-0.35640776]
11.999999999999995,[-0.3789872]
11.999999999999995,[-0.40114805]
-11.999999999999998,[-0.09130137]
-11.999999999999998,[-0.09887647]
-11.999999999999998,[-0.10898531]
-11.999999999999998,[-0.11167939]
-11.999999999999998,[-0.11291969]
-11.999999999999998,[-0.11407516]
-11.999999999999998,[-0.11876836]
-11.999999999999998,[-0.12412574]
-11.999999999999998,[-0.1317027]
-11.999999999999998,[-0.13978355]
-11.999999999999998,[-0.14786297]
-11.999999999999998,[-0.15594333]
-11.999999999999998,[-0.1640251]
-11.999999999999998,[-0.17210406]
-11.999999999999998,[-0.18018536]
-11.999999999999998,[-0.18826619]
-11.999999999999998,[-0.19634655]
-11.999999999999998,[-0.20442691]
-11.999999999999998,[-0.21250774]
-11.999999999999998,[-0.22055128]
-11.999999999999998,[-0.22483477]
-11.999999999999998,[-0.22839066]
-11.999999999999998,[-0.23194703]
-11.999999999999998,[-0.23550294]
-11.999999999999998,[-0.23905884]
-11.999999999999998,[-0.24261521]
-11.999999999999998,[-0.24714993]
-11.999999999999998,[-0.25253996]
-11.999999999999998,[-0.25792998]
-11.999999999999998,[-0.26331952]
-11.999999999999998,[-0.2660108]
-11.999999999999998,[-0.26834503]
-11.999999999999998,[-0.27415687]
-11.999999999999998,[-0.2803062]
-11.999999999999998,[-0.2891118]
-11.999999999999998,[-0.29911998]
-11.999999999999998,[-0.3077494]
-11.999999999999998,[-0.31606793]
-11.999999999999998,[-0.32438695]
-11.999999999999998,[-0.3327055]
-11.999999999999998,[-0.3435615]
-11.999999999999998,[-0.3576518]
-11.999999999999998,[-0.37140697]
-11.999999999999998,[-0.38516307]
-11.999999999999998,[-0.3989187]
-11.999999999999998,[-0.4117645]
-11.999999999999998,[-0.42392886]
-11.999999999999998,[-0.4360727]
-11.999999999999998,[-0.44725218]
-11.999999999999998,[-0.45644793]
-11.999999999999998,[-0.45212668]
-11.999999999999998,[-0.44725266]
-11.999999999999998,[-0.4423791]
-11.999999999999998,[-0.439699]
-11.999999999999998,[-0.4370944]
-11.999999999999998,[-0.43448934]
-11.999999999999998,[-0.4318843]
-11.999999999999998,[-0.42927924]
-11.999999999999998,[-0.40837035]
-11.999999999999998,[-0.39861852]
11.999999999999995,[-0.08714139]
11.999999999999995,[-0.09249412]
11.999999999999995,[-0.08805356]
11.999999999999995,[-0.08385257]
11.999999999999995,[-0.08919971]
11.999999999999995,[-0.10413504]
11.999999999999995,[-0.12014335]
11.999999999999995,[-0.13542454]
11.999999999999995,[-0.14280622]
11.999999999999995,[-0.15018836]
11.999999999999995,[-0.15757003]
11.999999999999995,[-0.16495217]
11.999999999999995,[-0.17233431]
11.999999999999995,[-0.17898375]
11.999999999999995,[-0.18529804]
11.999999999999995,[-0.19161281]
11.999999999999995,[-0.1979271]
11.999999999999995,[-0.20424187]
11.999999999999995,[-0.21055616]
11.999999999999995,[-0.21761669]
11.999999999999995,[-0.22737317]
11.999999999999995,[-0.23650366]
11.999999999999995,[-0.2456337]
11.999999999999995,[-0.25603294]
11.999999999999995,[-0.2639464]
11.999999999999995,[-0.27088064]
11.999999999999995,[-0.2778144]
11.999999999999995,[-0.28474814]
11.999999999999995,[-0.29129782]
11.999999999999995,[-0.2976205]
11.999999999999995,[-0.30394226]
11.999999999999995,[-0.31037262]
11.999999999999995,[-0.3171162]
11.999999999999995,[-0.32377216]
11.999999999999995,[-0.33042857]
11.999999999999995,[-0.33708453]
11.999999999999995,[-0.34374094]
11.999999999999995,[-0.35039735]
11.999999999999995,[-0.3559766]
11.999999999999995,[-0.36135498]
11.999999999999995,[-0.3715827]
11.999999999999995,[-0.38211706]
11.999999999999995,[-0.39265147]
11.999999999999995,[-0.4031854]
11.999999999999995,[-0.41229025]
11.999999999999995,[-0.41759312]
11.999999999999995,[-0.42289644]
11.999999999999995,[-0.42733887]
11.999999999999995,[-0.43158227]
11.999999999999995,[-0.43838644]
11.999999999999995,[-0.44618666]
11.999999999999995,[-0.44824824]
11.999999999999995,[-0.45030284]
11.999999999999995,[-0.451944]
11.999999999999995,[-0.45359537]
11.999999999999995,[-0.45330685]
11.999999999999995,[-0.4530188]
11.999999999999995,[-0.45203674]
11.999999999999995,[-0.4252181]
-11.0,[-0.0955182]
-10.0,[-0.09880516]
-9.000000000000002,[-0.10621247]
-7.999999999999998,[-0.11306652]
-6.999999999999998,[-0.1270594]
-5.999999999999999,[-0.14951017]
-5.0,[-0.17090665]
-4.000000000000001,[-0.19230404]
-2.999999999999998,[-0.20679891]
-1.9999999999999984,[-0.21592474]
-0.9999999999999992,[-0.22505105]
0.0,[-0.23377277]
0.9999999999999992,[-0.22449405]
2.0000000000000027,[-0.2098118]
2.999999999999998,[-0.19477113]
4.000000000000001,[-0.17972997]
5.000000000000004,[-0.16468883]
5.999999999999999,[-0.14964768]
7.000000000000003,[-0.13572052]
7.999999999999998,[-0.12019835]
9.000000000000002,[-0.10421382]
10.000000000000005,[-0.09052624]
11.0,[-0.08337062]
11.999999999999995,[-0.07621594]
-12.999999999999998,[-0.08907432]
-12.999999999999998,[-0.09477197]
-14.000000000000002,[-0.09508379]
-12.999999999999998,[-0.10400221]
-12.999999999999998,[-0.10476615]
-12.999999999999998,[-0.10553102]
-14.000000000000002,[-0.09857257]
-12.999999999999998,[-0.10882731]
-12.999999999999998,[-0.11431427]
-12.999999999999998,[-0.11980264]
-14.000000000000002,[-0.10999116]
-12.999999999999998,[-0.1321278]
-12.999999999999998,[-0.1402077]
-12.999999999999998,[-0.14828853]
-14.000000000000002,[-0.13255289]
-12.999999999999998,[-0.16444924]
-12.999999999999998,[-0.17253008]
-12.999999999999998,[-0.18061045]
-14.000000000000002,[-0.16487435]
-12.999999999999998,[-0.19612841]
-12.999999999999998,[-0.19968432]
-12.999999999999998,[-0.20324068]
-14.000000000000002,[-0.18164706]
-12.999999999999998,[-0.21035294]
-12.999999999999998,[-0.21390931]
-12.999999999999998,[-0.21771039]
-14.000000000000002,[-0.19250539]
-12.999999999999998,[-0.22692432]
-12.999999999999998,[-0.22925855]
-12.999999999999998,[-0.23187898]
-14.000000000000002,[-0.21420063]
-12.999999999999998,[-0.24417898]
-12.999999999999998,[-0.2509333]
-12.999999999999998,[-0.260941]
-14.000000000000002,[-0.25206873]
-12.999999999999998,[-0.27990907]
-12.999999999999998,[-0.28822714]
-12.999999999999998,[-0.2965466]
-14.000000000000002,[-0.28534427]
-12.999999999999998,[-0.31318462]
-12.999999999999998,[-0.32150364]
-12.999999999999998,[-0.3298217]
-14.000000000000002,[-0.31861985]
-12.999999999999998,[-0.35807502]
