X,Y
0.59,[-0.30780998]
0.59,[-0.30201447]
0.59,[-0.31003284]
0.59,[-0.3258235]
0.59,[-0.34124124]
0.59,[-0.33202964]
0.59,[-0.36316392]
0.59,[-0.34703675]
0.59,[-0.38912493]
0.59,[-0.36648166]
0.59,[-0.35517073]
0.59,[-0.41508594]
0.59,[-0.43962067]
0.59,[-0.40647143]
0.59,[-0.45401302]
0.59,[-0.42100078]
0.59,[-0.46840534]
0.59,[-0.43672803]
0.59,[-0.4302301]
0.59,[-0.49116609]
0.59,[-0.500394]
0.59,[-0.4628685]
0.59,[-0.4951867]
0.59,[-0.45998052]
0.59,[-0.48988152]
0.59,[-0.45606667]
0.59,[-0.4183743]
0.59,[-0.4853631]
0.59,[-0.48084563]
0.59,[-0.44711187]
0.59,[-0.47632864]
0.59,[-0.4430377]
0.59,[-0.4650811]
0.59,[-0.4385976]
0.59,[-0.3981524]
0.59,[-0.43138185]
0.59,[-0.399451]
0.59,[-0.3836953]
0.59,[-0.36922607]
0.59,[-0.35216948]
0.59,[-0.34138572]
0.59,[-0.3288606]
0.59,[-0.30357546]
0.59,[-0.32120347]
0.59,[-0.30473277]
0.59,[-0.29446313]
0.59,[-0.27264905]
0.59,[-0.28460598]
0.59,[-0.260693]
0.59,[-0.3362185]
0.59,[-0.41022077]
0.59,[-0.42604914]
0.59,[-0.38798812]
0.59,[-0.33782518]
0.59,[-0.2777948]
0.59,[-0.28700688]
0.59,[-0.29424125]
0.59,[-0.0576119]
0.59,[-0.0603167]
0.59,[-0.06302056]
0.59,[-0.06298187]
0.59,[-0.06236289]
0.59,[-0.06174484]
0.59,[-0.06112539]
0.59,[-0.06050687]
0.59,[-0.06111467]
0.59,[-0.06260433]
0.59,[-0.06409353]
0.59,[-0.06558319]
0.59,[-0.06707193]
0.59,[-0.06895871]
0.59,[-0.07266703]
0.59,[-0.07637488]
0.59,[-0.0801326]
0.59,[-0.08331049]
0.59,[-0.08626885]
0.59,[-0.08922721]
0.59,[-0.09218509]
0.59,[-0.09530612]
0.59,[-0.09909694]
0.59,[-0.10288683]
0.59,[-0.10667717]
0.59,[-0.11046799]
0.59,[-0.11425927]
0.59,[-0.11882102]
0.59,[-0.12614536]
0.59,[-0.13764273]
0.59,[-0.14939693]
0.59,[-0.16115157]
0.59,[-0.17143008]
0.59,[-0.17972066]
0.59,[-0.18801123]
0.59,[-0.1963018]
0.59,[-0.20459192]
0.59,[-0.21288295]
0.59,[-0.22117352]
0.59,[-0.22946411]
0.59,[-0.23775469]
0.59,[-0.24604528]
0.59,[-0.2542403]
0.59,[-0.26171753]
0.59,[-0.26919428]
0.59,[-0.2766701]
0.59,[-0.28414688]
0.59,[-0.2916241]
0.59,[-0.29889902]
0.59,[-0.3033834]
0.59,[-0.30426574]
0.59,[-0.30514902]
0.59,[-0.30758858]
0.59,[-0.31018293]
0.59,[-0.31281826]
0.59,[-0.3154541]
0.59,[-0.31638584]
0.59,[-0.31133235]
0.59,[-0.30585563]
0.59,[-0.296562]
0.59,[-0.06154907]
0.59,[-0.06611782]
0.59,[-0.07068656]
0.59,[-0.0752553]
0.59,[-0.07909413]
0.59,[-0.08288214]
0.59,[-0.08176629]
0.59,[-0.08013074]
0.59,[-0.07849471]
0.59,[-0.07664802]
0.59,[-0.07459297]
0.59,[-0.0729108]
0.59,[-0.0717283]
0.59,[-0.07631149]
0.59,[-0.08275816]
0.59,[-0.08910462]
0.59,[-0.09366311]
0.59,[-0.09688202]
0.59,[-0.10378361]
0.59,[-0.11146219]
0.59,[-0.11912353]
0.59,[-0.1267844]
0.59,[-0.13444573]
0.59,[-0.14210661]
0.59,[-0.14976747]
0.59,[-0.15665834]
0.59,[-0.1635203]
0.59,[-0.17038274]
0.59,[-0.17724425]
0.59,[-0.18410622]
0.59,[-0.19048157]
0.59,[-0.19677396]
0.59,[-0.20310038]
0.59,[-0.20910099]
0.59,[-0.21483174]
0.59,[-0.22056247]
0.59,[-0.2262932]
0.59,[-0.23202442]
0.59,[-0.23775469]
0.59,[-0.24279465]
0.59,[-0.24922037]
0.59,[-0.25593272]
0.59,[-0.262646]
0.59,[-0.26904374]
0.59,[-0.27317715]
0.59,[-0.2773096]
0.59,[-0.28144348]
0.59,[-0.28557593]
0.59,[-0.28970933]
0.59,[-0.2938423]
0.59,[-0.2979757]
0.59,[-0.30081144]
0.59,[-0.300969]
0.59,[-0.30112514]
0.59,[-0.30128127]
0.59,[-0.30143836]
0.59,[-0.3017693]
0.59,[-0.30254722]
0.59,[-0.30139455]
0.59,[-0.06026309]
0.59,[-0.06280522]
0.59,[-0.06401802]
0.59,[-0.06465705]
0.59,[-0.06528163]
0.59,[-0.06835371]
0.59,[-0.07444801]
0.59,[-0.08468597]
0.59,[-0.08728775]
0.59,[-0.08847305]
0.59,[-0.08720618]
0.59,[-0.08566105]
0.59,[-0.08411732]
0.59,[-0.07836561]
0.59,[-0.07366729]
0.59,[-0.06896198]
0.59,[-0.06746392]
0.59,[-0.06602599]
0.59,[-0.06458713]
0.59,[-0.06314874]
0.59,[-0.06170895]
0.59,[-0.06027102]
0.59,[-0.05883216]
0.59,[-0.0573933]
0.59,[-0.05444752]
0.59,[-0.05745482]
0.59,[-0.05618376]
0.59,[-0.05986224]
0.59,[-0.05943716]
0.59,[-0.05900555]
0.59,[-0.05624202]
0.59,[-0.05814372]
0.59,[-0.05771258]
0.59,[-0.0572819]
0.59,[-0.05451791]
0.59,[-0.05862008]
0.59,[-0.06010928]
0.59,[-0.06144699]
0.59,[-0.05571393]
0.59,[-0.06417789]
0.59,[-0.06775663]
0.59,[-0.07095829]
0.59,[-0.06219323]
0.59,[-0.07687501]
0.59,[-0.07983383]
0.59,[-0.08279172]
0.59,[-0.07395114]
0.59,[-0.0903137]
0.59,[-0.09410498]
0.59,[-0.09789532]
0.59,[-0.09402713]
0.59,[-0.10770819]
0.59,[-0.11380342]
0.59,[-0.12339862]
0.59,[-0.12169874]
0.59,[-0.1486726]
0.59,[-0.16042724]
0.59,[-0.17042749]
0.59,[-0.16875978]
0.59,[-0.18728457]
0.59,[-0.19557561]
