X,Y
31.999999999999996,[-0.31866974]
31.000000000000004,[-0.31287372]
29.999999999999993,[-0.32140574]
29.999999999999993,[-0.33709246]
29.999999999999993,[-0.35647163]
31.000000000000004,[-0.34288844]
29.999999999999993,[-0.38243216]
31.000000000000004,[-0.35978934]
29.999999999999993,[-0.40839317]
31.000000000000004,[-0.38574943]
31.999999999999996,[-0.3772356]
29.999999999999993,[-0.4343542]
29.999999999999993,[-0.46006164]
31.000000000000004,[-0.4285363]
29.999999999999993,[-0.47584435]
31.000000000000004,[-0.4431738]
29.999999999999993,[-0.49069858]
31.000000000000004,[-0.45775348]
31.999999999999996,[-0.45125648]
29.999999999999993,[-0.5120834]
29.999999999999993,[-0.5254545]
31.000000000000004,[-0.48732167]
29.999999999999993,[-0.52189815]
31.000000000000004,[-0.48383382]
29.999999999999993,[-0.5132901]
31.000000000000004,[-0.47931588]
31.999999999999996,[-0.4409845]
29.999999999999993,[-0.5086132]
29.999999999999993,[-0.50409627]
31.000000000000004,[-0.4702814]
29.999999999999993,[-0.49957833]
31.000000000000004,[-0.46576348]
29.999999999999993,[-0.48840258]
31.000000000000004,[-0.46005464]
31.999999999999996,[-0.41177148]
29.999999999999993,[-0.45103973]
29.999999999999993,[-0.41600558]
31.000000000000004,[-0.3992776]
29.999999999999993,[-0.38486707]
31.000000000000004,[-0.36607847]
29.999999999999993,[-0.35605493]
31.000000000000004,[-0.33884174]
31.999999999999996,[-0.3120338]
29.999999999999993,[-0.33177188]
29.999999999999993,[-0.3148337]
31.000000000000004,[-0.30496442]
31.000000000000004,[-0.28796005]
29.999999999999993,[-0.29803163]
31.999999999999996,[-0.2757407]
31.999999999999996,[-0.3479592]
31.999999999999996,[-0.4316694]
31.999999999999996,[-0.45001945]
31.999999999999996,[-0.41016155]
31.999999999999996,[-0.34868395]
31.999999999999996,[-0.2886541]
31.000000000000004,[-0.2978657]
29.999999999999993,[-0.30561557]
-30.0,[-0.05834415]
-29.0,[-0.06104801]
-28.0,[-0.06458853]
-27.0,[-0.06496608]
-26.000000000000004,[-0.0637295]
-24.999999999999996,[-0.06321539]
-24.000000000000004,[-0.0644501]
-23.0,[-0.06632803]
-22.0,[-0.06761447]
-21.0,[-0.06889998]
-20.0,[-0.07018596]
-19.000000000000004,[-0.07147148]
-17.999999999999996,[-0.07361648]
-17.000000000000004,[-0.0773248]
